Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
G_C8_Off,1,98,95,3,17.20885316149702,0.18114582275260022,0.9987011474010216,0.9986596946585009,-164.2199446920709,-156.72036140499534,17.20885316149703,13249.273377927046,0.4256122915901282
