r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.510651,2.510651,150.7,0.0,0.0,0.0,2.47933,0.0,0.0,0.0,0.0,25.489298,25.489298,0.024599,2.510651,25.489298,0.0,0.0,auto,2356.709192,0.0,0.0
