delay(s),vol_rel
0.0,1.0
0.01,0.911457444709
0.03,0.748054866218
0.05,0.605118121845
0.07,0.503879178796
0.1,0.36956748007
0.15,0.217408711084
0.2,0.127083812692
0.25,0.0554268054342
0.3,-0.00693504678326
0.5,-0.0529581431757
0.7,-0.0450315891289
1.0,-0.00254842578552
1.5,0.128593724916
2.0,0.238341735176
2.5,0.346462519081
3.0,0.445921966825
