offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.700000000000000000e+03,1.000000000000000000e+02,2.506941915102594010e+00,0.000000000000000000e+00,2.024358969055356283e+01,0.000000000000000000e+00,9.999999906202082789e-01
-3.662814070351758801e+03,1.000000000000000000e+02,2.507206728394065998e+00,0.000000000000000000e+00,2.024440949720883509e+01,0.000000000000000000e+00,9.999999902118541506e-01
-3.625628140703517602e+03,1.000000000000000000e+02,2.507479750968098386e+00,0.000000000000000000e+00,2.024525749620988790e+01,0.000000000000000000e+00,9.999999897747259281e-01
-3.588442211055276402e+03,1.000000000000000000e+02,2.507761325636201022e+00,0.000000000000000000e+00,2.024613450380593349e+01,0.000000000000000000e+00,9.999999892507108745e-01
-3.551256281407035203e+03,1.000000000000000000e+02,2.508051815185047495e+00,0.000000000000000000e+00,2.024704376375393622e+01,0.000000000000000000e+00,9.999999888395395553e-01
-3.514070351758794004e+03,1.000000000000000000e+02,2.508351598814936523e+00,0.000000000000000000e+00,2.024798486975259948e+01,0.000000000000000000e+00,9.999999883357491015e-01
-3.476884422110552805e+03,1.000000000000000000e+02,2.508661078203050288e+00,0.000000000000000000e+00,2.024895997104067646e+01,0.000000000000000000e+00,9.999999877998411169e-01
-3.439698492462311606e+03,1.000000000000000000e+02,2.508980676498243412e+00,0.000000000000000000e+00,2.024997074027487542e+01,0.000000000000000000e+00,9.999999872302228754e-01
-3.402512562814070407e+03,1.000000000000000000e+02,2.509310838488936213e+00,0.000000000000000000e+00,2.025101694736304125e+01,0.000000000000000000e+00,9.999999863706496850e-01
-3.365326633165829207e+03,1.000000000000000000e+02,2.509652040810692597e+00,0.000000000000000000e+00,2.025210647746007453e+01,0.000000000000000000e+00,9.999999859808809122e-01
-3.328140703517588008e+03,1.000000000000000000e+02,2.510004776501415957e+00,0.000000000000000000e+00,2.025323547472362407e+01,0.000000000000000000e+00,9.999999853157446328e-01
