r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.493986,2.493986,150.88,0.0,0.0,0.0,3.19511,0.0,0.0,0.0,0.0,20.206456,20.206456,0.000689,2.493986,20.206456,0.0,0.0,auto,2176.943364,0.0,0.0
