Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A16_C8_Off,1,105,101,4,54.10747219047658,0.5357175464403622,0.9939221066011223,0.9936789908651672,-61.21374585050609,-50.997904449876,54.10747219047657,8902.33978115971,0.7319272822079814
