offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
3.500000000000000000e+03,2.000000000000000000e+02,-2.431928886464538664e+01,-2.431928886464538664e+01,-3.188926010685309848e+03,-3.188926010685309848e+03,-2.235073765947031443e+00,-3.171330071134145783e+03,-2.208492339353915668e+01,-2.208492339353915668e+01,-2.234794212921090040e+00
3.464824120603015217e+03,2.000000000000000000e+02,-2.431850916839084675e+01,-2.431850916839084675e+01,-3.188925255164357623e+03,-3.188925255164357623e+03,-2.236404931224465376e+00,-3.171331810403286909e+03,-2.208426358533324674e+01,-2.208426358533324674e+01,-2.236113829334383851e+00
3.429648241206029979e+03,2.000000000000000000e+02,-2.431770535682153422e+01,-2.431770535682153422e+01,-3.188924473797004339e+03,-3.188924473797004339e+03,-2.237777322842737338e+00,-3.171333608369513058e+03,-2.208358346784643800e+01,-2.208358346784643800e+01,-2.237474064305605914e+00
3.394472361809045196e+03,2.000000000000000000e+02,-2.431687642680026329e+01,-2.431687642680026329e+01,-3.188923665392770545e+03,-3.188923665392770545e+03,-2.239192662003002265e+00,-3.171335467698851517e+03,-2.208288219992846280e+01,-2.208288219992846280e+01,-2.238876600143207884e+00
3.359296482412060413e+03,2.000000000000000000e+02,-2.431602132259922655e+01,-2.431602132259922655e+01,-3.188922828691962877e+03,-3.188922828691962877e+03,-2.240652760732939619e+00,-3.171337391210137412e+03,-2.208215889647271979e+01,-2.208215889647271979e+01,-2.240323207055926247e+00
3.324120603015075176e+03,2.000000000000000000e+02,-2.431513893252849812e+01,-2.431513893252849812e+01,-3.188921962360800080e+03,-3.188921962360800080e+03,-2.242159527720060552e+00,-3.171339381885632974e+03,-2.208141262564367935e+01,-2.208141262564367935e+01,-2.241815748715405565e+00
3.288944723618090393e+03,2.000000000000000000e+02,-2.431422808531988267e+01,-2.431422808531988267e+01,-3.188921064986156125e+03,-3.188921064986156125e+03,-2.243714974553310260e+00,-3.171341442882504907e+03,-2.208064240588373650e+01,-2.208064240588373650e+01,-2.243356188233313286e+00
3.253768844221105610e+03,2.000000000000000000e+02,-2.431328754636524536e+01,-2.431328754636524536e+01,-3.188920135069772186e+03,-3.188920135069772186e+03,-2.245321222469200517e+00,-3.171343577545263997e+03,-2.207984720270633261e+01,-2.207984720270633261e+01,-2.244946594588639321e+00
3.218592964824120827e+03,2.000000000000000000e+02,-2.431231601343370130e+01,-2.431231601343370130e+01,-3.188919171022150294e+03,-3.188919171022150294e+03,-2.246980509607331200e+00,-3.171345789419231551e+03,-2.207902592522714258e+01,-2.207902592522714258e+01,-2.246589149544291786e+00
3.183417085427135589e+03,2.000000000000000000e+02,-2.431131211229512701e+01,-2.431131211229512701e+01,-3.188918171155705750e+03,-3.188918171155705750e+03,-2.248695198826015318e+00,-3.171348082265159974e+03,-2.207817742245333648e+01,-2.207817742245333648e+01,-2.248286155095910122e+00
