r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.778332,1.778332,176.090575,0.0,0.0,0.0,2.318768,0.0,0.0,0.0,0.0,23.027093,23.027093,0.004412,1.778332,23.027093,0.0,0.0,auto,3770.283874,0.0,0.0
