Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,150,0.0,1.0,0.0114241743239,1.0,0.0114241743239
1400,0,150,0.003,0.7866,0.0114241743239,0.7866,0.0145234863004
1400,0,150,0.006,0.6029,0.0114241743239,0.6029,0.0189487051316
1400,0,150,0.009,0.505,0.0114241743239,0.505,0.022622127374
1400,0,150,0.012,0.3827,0.0114241743239,0.3827,0.0298515137807
1400,0,150,0.015,0.3132,0.0114241743239,0.3132,0.0364756523751
1400,0,150,0.018,0.242,0.0114241743239,0.242,0.0472073319168
1401,0,200,0.0,1.0,0.014108191992,1.0,0.014108191992
1401,0,200,0.003,0.7834,0.014108191992,0.7834,0.0180089251877
1401,0,200,0.006,0.6535,0.014108191992,0.6535,0.0215886641041
1401,0,200,0.009,0.4892,0.014108191992,0.4892,0.028839313148
1401,0,200,0.012,0.4212,0.014108191992,0.4212,0.0334952326496
1401,0,200,0.015,0.3309,0.014108191992,0.3309,0.0426358174434
1401,0,200,0.018,0.2605,0.014108191992,0.2605,0.0541581266488
1402,0,250,0.0,1.0,0.0131349832267,1.0,0.0131349832267
1402,0,250,0.003,0.7814,0.0131349832267,0.7814,0.0168095510964
1402,0,250,0.006,0.6603,0.0131349832267,0.6603,0.0198924477158
1402,0,250,0.009,0.5326,0.0131349832267,0.5326,0.0246620038053
1402,0,250,0.012,0.4216,0.0131349832267,0.4216,0.0311550835549
1402,0,250,0.015,0.3463,0.0131349832267,0.3463,0.0379294924249
1402,0,250,0.018,0.2778,0.0131349832267,0.2778,0.0472821570437
1403,0,300,0.0,1.0,0.0134383583194,1.0,0.0134383583194
1403,0,300,0.003,0.7768,0.0134383583194,0.7768,0.0172996373833
1403,0,300,0.006,0.6288,0.0134383583194,0.6288,0.0213714349863
1403,0,300,0.009,0.5071,0.0134383583194,0.5071,0.0265004108053
1403,0,300,0.012,0.4149,0.0134383583194,0.4149,0.0323893909843
1403,0,300,0.015,0.334,0.0134383583194,0.334,0.0402346057466
1403,0,300,0.018,0.2787,0.0134383583194,0.2787,0.0482180061693
1404,0,400,0.0,1.0,0.0139057182127,1.0,0.0139057182127
1404,0,400,0.003,0.8212,0.0139057182127,0.8212,0.0169334123389
1404,0,400,0.006,0.6706,0.0139057182127,0.6706,0.0207362335412
1404,0,400,0.009,0.5495,0.0139057182127,0.5495,0.0253061295954
1404,0,400,0.012,0.4435,0.0139057182127,0.4435,0.0313544942789
1404,0,400,0.015,0.3757,0.0139057182127,0.3757,0.0370128246279
1404,0,400,0.018,0.29,0.0139057182127,0.29,0.0479507524576
1405,0,500,0.0,1.0,0.0117350221521,1.0,0.0117350221521
1405,0,500,0.003,0.8167,0.0117350221521,0.8167,0.0143688283973
1405,0,500,0.006,0.6663,0.0117350221521,0.6663,0.0176122199491
1405,0,500,0.009,0.5626,0.0117350221521,0.5626,0.0208585534164
1405,0,500,0.012,0.4607,0.0117350221521,0.4607,0.0254721557458
1405,0,500,0.015,0.3933,0.0117350221521,0.3933,0.0298373306689
1405,0,500,0.018,0.3273,0.0117350221521,0.3273,0.035854024296
1406,0,600,0.0,1.0,0.0141809945595,1.0,0.0141809945595
1406,0,600,0.003,0.8122,0.0141809945595,0.8122,0.0174599785268
1406,0,600,0.006,0.6882,0.0141809945595,0.6882,0.0206059206037
1406,0,600,0.009,0.5805,0.0141809945595,0.5805,0.0244289311963
1406,0,600,0.012,0.481,0.0141809945595,0.481,0.0294823171714
1406,0,600,0.015,0.4121,0.0141809945595,0.4121,0.0344115373925
1406,0,600,0.018,0.341,0.0141809945595,0.341,0.0415864943093
1407,0,700,0.0,1.0,0.0137917060346,1.0,0.0137917060346
1407,0,700,0.003,0.8461,0.0137917060346,0.8461,0.0163003262434
1407,0,700,0.006,0.708,0.0137917060346,0.708,0.0194798107833
1407,0,700,0.009,0.5969,0.0137917060346,0.5969,0.0231055554273
1407,0,700,0.012,0.5194,0.0137917060346,0.5194,0.0265531498547
1407,0,700,0.015,0.4271,0.0137917060346,0.4271,0.0322915149486
1407,0,700,0.018,0.364,0.0137917060346,0.364,0.0378893022927
1408,0,900,0.0,1.0,0.0146516977155,1.0,0.0146516977155
1408,0,900,0.003,0.8364,0.0146516977155,0.8364,0.0175175725915
1408,0,900,0.006,0.7186,0.0146516977155,0.7186,0.0203892258775
1408,0,900,0.009,0.6307,0.0146516977155,0.6307,0.0232308509839
1408,0,900,0.012,0.5533,0.0146516977155,0.5533,0.02648056699
1408,0,900,0.015,0.4688,0.0146516977155,0.4688,0.0312536214069
1408,0,900,0.018,0.4006,0.0146516977155,0.4006,0.0365743827148
1409,0,1000,0.0,1.0,0.0147082133486,1.0,0.0147082133486
1409,0,1000,0.003,0.8598,0.0147082133486,0.8598,0.0171065519291
1409,0,1000,0.006,0.7534,0.0147082133486,0.7534,0.0195224493611
1409,0,1000,0.009,0.6545,0.0147082133486,0.6545,0.0224724420911
1409,0,1000,0.012,0.5678,0.0147082133486,0.5678,0.0259038628895
1409,0,1000,0.015,0.4836,0.0147082133486,0.4836,0.0304140060973
1409,0,1000,0.018,0.4346,0.0147082133486,0.4346,0.0338431048059
1410,0,1200,0.0,1.0,0.0150352747115,1.0,0.0150352747115
1410,0,1200,0.003,0.8685,0.0150352747115,0.8685,0.01731177284
1410,0,1200,0.006,0.7656,0.0150352747115,0.7656,0.0196385510861
1410,0,1200,0.009,0.6773,0.0150352747115,0.6773,0.0221988405603
1410,0,1200,0.012,0.5983,0.0150352747115,0.5983,0.0251299928322
1410,0,1200,0.015,0.5129,0.0150352747115,0.5129,0.0293142419799
1410,0,1200,0.018,0.4423,0.0150352747115,0.4423,0.0339933861893
1411,0,1400,0.0,1.0,0.0137461592544,1.0,0.0137461592544
1411,0,1400,0.003,0.8704,0.0137461592544,0.8704,0.0157929219375
1411,0,1400,0.006,0.7628,0.0137461592544,0.7628,0.0180206597462
1411,0,1400,0.009,0.6846,0.0137461592544,0.6846,0.0200791108011
1411,0,1400,0.012,0.6057,0.0137461592544,0.6057,0.0226946660961
1411,0,1400,0.015,0.5361,0.0137461592544,0.5361,0.0256410357292
1411,0,1400,0.018,0.4777,0.0137461592544,0.4777,0.0287757154164
1412,0,1600,0.0,1.0,0.0145142502592,1.0,0.0145142502592
1412,0,1600,0.003,0.8677,0.0145142502592,0.8677,0.0167272677875
1412,0,1600,0.006,0.7704,0.0145142502592,0.7704,0.0188398887061
1412,0,1600,0.009,0.6933,0.0145142502592,0.6933,0.0209350212883
1412,0,1600,0.012,0.6106,0.0145142502592,0.6106,0.0237704720917
1412,0,1600,0.015,0.5519,0.0145142502592,0.5519,0.0262986958854
1412,0,1600,0.018,0.5031,0.0145142502592,0.5031,0.028849632795
1413,0,2000,0.0,1.0,0.0128416900186,1.0,0.0128416900186
1413,0,2000,0.003,0.8581,0.0128416900186,0.8581,0.0149652604809
1413,0,2000,0.006,0.7825,0.0128416900186,0.7825,0.0164111054551
1413,0,2000,0.009,0.6959,0.0128416900186,0.6959,0.0184533553939
1413,0,2000,0.012,0.6316,0.0128416900186,0.6316,0.0203319981296
1413,0,2000,0.015,0.5769,0.0128416900186,0.5769,0.0222598197584
1413,0,2000,0.018,0.4967,0.0128416900186,0.4967,0.0258540165465
1414,0,2500,0.0,1.0,0.0143225515672,1.0,0.0143225515672
1414,0,2500,0.003,0.8892,0.0143225515672,0.8892,0.0161072329815
1414,0,2500,0.006,0.8052,0.0143225515672,0.8052,0.0177875702523
1414,0,2500,0.009,0.7346,0.0143225515672,0.7346,0.0194970753705
1414,0,2500,0.012,0.6544,0.0143225515672,0.6544,0.0218865396809
1414,0,2500,0.015,0.6013,0.0143225515672,0.6013,0.023819310772
1414,0,2500,0.018,0.533,0.0143225515672,0.533,0.0268715789253
1415,-50,200,0.0,1.0,0.0148554257903,1.0,0.0148554257903
1415,-50,200,0.003,0.7783,0.0148554257903,0.7783,0.01908701759
1415,-50,200,0.006,0.6271,0.0148554257903,0.6271,0.0236890859358
1415,-50,200,0.009,0.5111,0.0148554257903,0.5111,0.0290655953636
1415,-50,200,0.012,0.4097,0.0148554257903,0.4097,0.0362592770084
1415,-50,200,0.015,0.3266,0.0148554257903,0.3266,0.0454850759043
1415,-50,200,0.018,0.2454,0.0148554257903,0.2454,0.0605355574178
1416,-100,200,0.0,1.0,0.013561077479,1.0,0.013561077479
1416,-100,200,0.003,0.8107,0.013561077479,0.8107,0.0167276149981
1416,-100,200,0.006,0.6653,0.013561077479,0.6653,0.020383402193
1416,-100,200,0.009,0.5494,0.013561077479,0.5494,0.0246834318875
1416,-100,200,0.012,0.4581,0.013561077479,0.4581,0.0296028759637
1416,-100,200,0.015,0.3676,0.013561077479,0.3676,0.036890852772
1416,-100,200,0.018,0.2997,0.013561077479,0.2997,0.045248840437
1417,-150,200,0.0,1.0,0.0130962628786,1.0,0.0130962628786
1417,-150,200,0.003,0.8266,0.0130962628786,0.8266,0.0158435311864
1417,-150,200,0.006,0.6913,0.0130962628786,0.6913,0.0189443987829
1417,-150,200,0.009,0.5866,0.0130962628786,0.5866,0.0223257123741
1417,-150,200,0.012,0.5076,0.0130962628786,0.5076,0.025800360281
1417,-150,200,0.015,0.4322,0.0130962628786,0.4322,0.0303013949066
1417,-150,200,0.018,0.3574,0.0130962628786,0.3574,0.0366431529901
1418,-200,200,0.0,1.0,0.013250664151,1.0,0.013250664151
1418,-200,200,0.003,0.8643,0.013250664151,0.8643,0.0153310935451
1418,-200,200,0.006,0.756,0.013250664151,0.756,0.0175273335331
1418,-200,200,0.009,0.6372,0.013250664151,0.6372,0.0207951414799
1418,-200,200,0.012,0.5863,0.013250664151,0.5863,0.0226004846512
1418,-200,200,0.015,0.4927,0.013250664151,0.4927,0.0268939804161
1418,-200,200,0.018,0.4292,0.013250664151,0.4292,0.0308729360461
1419,-250,200,0.0,1.0,0.0140156343034,1.0,0.0140156343034
1419,-250,200,0.003,0.8829,0.0140156343034,0.8829,0.015874543327
1419,-250,200,0.006,0.7892,0.0140156343034,0.7892,0.0177592933394
1419,-250,200,0.009,0.6871,0.0140156343034,0.6871,0.0203982452386
1419,-250,200,0.012,0.6305,0.0140156343034,0.6305,0.0222293961989
1419,-250,200,0.015,0.5479,0.0140156343034,0.5479,0.0255806430068
1419,-250,200,0.018,0.4748,0.0140156343034,0.4748,0.0295190275978
1420,-300,200,0.0,1.0,0.0158428304179,1.0,0.0158428304179
1420,-300,200,0.003,0.8862,0.0158428304179,0.8862,0.0178772629406
1420,-300,200,0.006,0.8181,0.0158428304179,0.8181,0.0193653959393
1420,-300,200,0.009,0.7176,0.0158428304179,0.7176,0.0220775228789
1420,-300,200,0.012,0.6755,0.0158428304179,0.6755,0.0234534869251
1420,-300,200,0.015,0.6145,0.0158428304179,0.6145,0.0257816605662
1420,-300,200,0.018,0.5549,0.0158428304179,0.5549,0.0285507846782
