m,b
1,2.5444018648910687
1,2.393628758010149
1,2.7227876114928677
1,2.0690007646207578
1,2.490690513105883
1,2.5937379453053118
1,2.474768575416781
1,2.3568435454514605
1,2.5482201065386034
1,2.414536972675254
1,2.3567942997720004
1,2.504890167458349
1,2.4207581826055975
1,2.3132603189210252
1,2.4652331957749256
1,2.2181446458714764
1,2.2669380002783104
1,2.5398439531982997
1,2.5792487994001876
1,2.392793064921883
1,2.182226909012754
1,2.4146359881667454
1,2.3005690583289606
1,2.4447620463784445
1,2.2968614751619914
1,2.4454825074166537
1,2.389801564954214
1,2.3451832063699056
1,2.30549970302674
1,2.327980932904389
1,2.277239709149105
1,2.3505719349757443
1,2.391689590662404
1,2.258477530419948
1,2.2990383699605155
1,2.1403855062139794
1,2.358962025317045
1,2.426787257420316
1,2.4271022211085818
1,2.359387997557218
1,2.2381574365506345
1,2.5157628744017053
1,2.17626975554116
1,2.420838146179988
1,2.2493465548932994
1,2.7190270785119006
1,2.2500578508507543
1,2.38338146340514
1,2.4001772295567263
1,2.3765181458950693
1,2.543880568154931
1,2.295761112684894
1,2.4956340359785045
1,2.324815211851077
1,2.313007056713244
1,2.241848570050712
1,2.287399719681911
1,2.228619074127687
1,2.4129037146877637
1,2.2997936510524832
1,2.4603471308131324
1,2.6698910822680695
1,2.3221074310376206
1,2.4555444583617487
1,2.4275947405377303
1,2.467263122640305
1,2.3926771823453583
1,2.485341278296427
1,2.1456655655457593
1,2.17195389969245
1,2.2175138602751865
1,2.522357903889171
1,2.5018877582751307
1,2.40282269796669
1,2.2210375361403987
1,2.337728032699543
1,2.4439035800316473
1,1.9954501392375623
1,2.3626453259738387
1,2.502756525930069
1,2.516736617188988
1,2.3941414374106773
1,2.6105304467467882
1,2.3894277089828426
1,2.441413670839461
1,2.1036498865350683
1,2.556019578512454
1,2.366292548645182
1,2.243585918752169
1,2.210124272593523
1,2.3821311767650166
1,2.372980171732347
1,2.29899726082384
1,2.4775899530072216
1,2.5433837449741885
1,2.2793475775957774
1,2.379039925068972
1,2.5793859253690776
1,2.7346700283896785
1,2.274662150189403
1,2.199025363905231
1,2.413649505686097
1,2.423186687369016
1,2.2273018796625372
1,2.384407278119495
1,2.6033612380926097
1,2.4547074050286746
1,2.4151174218024334
1,2.184255141203537
1,2.331596621974705
1,2.495131684406397
1,2.368589302137912
1,2.3699910134828888
1,2.4246112409464624
1,2.27072422388536
1,2.446856889103474
1,2.269167326815588
1,2.3751642513279645
1,2.3478478347115037
1,2.5565298834488277
1,2.383955548155888
1,2.2444607173465565
1,2.3373230788727852
1,2.5041687196718296
1,2.3820640881866977
1,2.3605340670381674
1,2.4931782471726076
1,2.343610973888653
1,2.4164530286875667
1,2.3004943393813777
1,2.3769128917913314
1,2.389807719409559
1,2.500708933537573
1,2.4437916939099553
1,2.263069154612251
1,2.37016748213188
1,2.597570788689489
1,2.6189020248698256
1,2.244327214633511
1,2.328212890195248
1,2.325233482830086
1,2.619554665372817
1,2.3437801999461736
1,2.397799434519674
1,2.217468443671228
1,2.3677961286237363
1,2.378121260970871
1,2.574637917375399
1,2.4165549847054004
1,2.544841000101817
1,2.350348599283378
1,2.649253646122385
1,2.5535170121511555
1,2.3718844471844056
1,2.51502491293809
1,2.4866911443742024
1,2.387878350330812
1,2.491208445084631
1,2.2620559451515403
1,2.430817404612811
1,2.3293309029086102
1,2.332308335720038
1,2.249805727171184
1,2.401666284915148
1,2.409403716973924
1,2.1064225727041244
1,2.410662534813641
1,2.0211927548322026
1,2.5602928591686482
1,2.3785009152788437
1,2.5726433730019407
1,2.1876517263077524
1,2.5319314490903473
1,2.3480491908644368
1,2.3655981777968873
1,2.479557919564499
1,2.2962197330615703
1,2.2020457542155962
1,2.2139060639807955
1,2.232815302488051
1,2.5172457296955155
1,2.184098992067092
1,2.3967263220502755
1,2.400240321422523
1,2.55203089095386
1,2.7176624307534554
1,2.199528360681831
1,2.479266829823852
1,2.399481846746521
1,2.5006471960743712
1,2.3710278150803457
1,2.4206880622373346
1,2.6684621393309795
1,2.6087380468693846
1,2.311563621655013
1,2.3603414961244105
1,2.4896296039483645
1,2.192339016190016
1,2.4770333187216114
1,2.249164037010827
1,2.3007306576252016
1,2.3689893068097243
1,2.454922328821649
1,2.593391284067106
1,2.0532335512109436
1,2.460055480727749
1,2.4271651024825407
1,2.236612509973084
1,2.424994475962059
1,2.423178884001299
1,2.267721875452882
1,2.194857790282346
1,2.3935194472069616
1,2.2092639511864594
1,2.575269548105206
1,2.551262149281604
1,2.550063548279636
1,2.5371165690489397
1,2.381527178258759
1,2.316559268219809
1,2.120765509356407
1,2.4907618189171625
1,2.488854661836327
1,2.5006657623547155
1,2.6202172234628867
1,2.5054940909406076
1,2.351326990805185
1,2.3873090403434065
1,2.317660999474517
1,2.4125177939992417
1,2.48555150933585
1,2.3843404387259057
1,2.323437112933222
1,2.3960683297738896
1,2.493194330876698
1,2.3722242472813537
1,2.2994861669325415
1,2.284673094078107
1,2.5044034629908314
1,2.1619195653621968
1,2.351503671246348
1,2.4993068802287315
1,2.559874789580017
1,2.2531751649824883
1,2.3235199935259327
1,2.2292373286412785
1,2.1448194316868365
1,2.3246842616821484
1,2.408350444401275
1,2.28718501933694
1,2.126949885410154
1,2.2721786586310184
1,2.5975840376868735
1,2.512236784139848
1,2.512295916905967
1,2.2875783827091736
1,2.2961148790511428
1,2.253977580753211
1,2.2303509778020683
1,2.5595151095011133
1,2.3832421662173666
1,2.3326076441332058
1,2.249729949408623
1,2.455282352447964
1,2.309607113991441
1,2.3296767707749435
1,2.1812992423078708
1,2.4946450961839775
1,2.2110485412102827
1,2.3139795362778552
1,2.4815918041481213
1,2.368404509329544
1,2.3730592045374546
1,2.493131332207568
1,2.3919369094490937
1,2.430458767629858
1,2.325068551353561
1,2.26001849746651
1,2.486287447626091
1,2.313078188769746
1,2.5977404973282234
1,2.2346051341221007
1,2.4300237353484415
1,2.4930387466978043
1,2.5087199714639645
1,2.5796584955416066
1,2.324156485754542
1,2.461061813074404
1,2.622173714426985
1,2.366334867774202
1,2.4203918192672287
1,2.264902825017482
1,2.463503677966597
1,2.3600090484618303
1,2.1779941401512573
1,2.317420512618825
1,2.317835482769863
1,2.3251128896084086
1,2.2870278369839347
1,2.338552479344566
1,2.094120857636885
1,2.3033465545728924
1,2.226659857012534
1,2.4365525618790422
1,2.289444405439066
1,2.5241579864854753
1,2.208183532739509
1,2.313592440804684
1,2.3999554833788768
1,2.3501858875174255
1,2.4482844353235307
1,2.2507906735307452
1,2.338271243601924
1,2.2607056900917417
1,2.4138410626233258
1,2.407763309979485
1,2.2084097683179484
1,2.6269814583314446
1,2.5269236570023343
1,2.5426168598093057
1,2.408311938651205
1,2.331089711117598
1,2.26235113637358
1,2.2501651322096756
1,2.215447927844723
1,2.1445582772618694
1,2.5426196772138066
1,2.2660427737725994
1,2.4225951719459022
1,2.3197540412860818
1,2.3190924443014183
1,2.3765637252762093
1,2.2363684109579163
1,2.4697794667554382
1,2.4576834056815553
1,2.262271851695948
1,2.6385065553101104
1,2.5240091524018555
1,2.2491108875164647
1,2.287573989076285
1,2.181037537052589
1,2.3059628021292435
1,2.3406749211431
1,2.3699671046803883
1,2.527816533676286
1,2.5839990772257817
1,2.2949204392527607
1,2.202619085977242
1,2.177583759167197
1,2.399119066428531
1,2.314899963255478
1,2.58379126511499
1,2.575519842510919
1,2.410199791734583
1,2.321557923533011
1,2.256045345120258
1,2.5059766936957164
1,2.3248006078294403
1,2.335644414277943
1,2.289126669220906
1,2.3814150462800256
1,2.3209105740634453
1,2.5057934799637884
1,2.508534860169748
1,2.346327519322833
1,2.4249456832396885
1,2.33126469962325
1,2.493536753308023
1,2.246404711685618
1,2.6438743222432146
1,2.4307036181754453
1,2.365289182086056
1,2.4788826683825254
1,2.569216983616168
1,2.3635896140245274
1,2.4647769525578163
1,2.4023029036249883
1,2.5147964157031004
1,2.3313615451308842
1,2.3028672549100015
1,2.076599099434047
1,2.4518533892799814
1,2.38275896993689
1,2.4809383176506055
1,2.3089807112372043
1,2.1734980161182347
1,2.4893879342331484
1,2.341872062967546
1,2.407646435321777
1,2.369928657480201
1,2.250078876794049
1,2.4157431377897853
1,2.4562744334888995
1,2.362638097243314
1,2.6276130041024133
1,2.342097867822894
1,2.3205191429113023
1,2.152232603963893
1,2.209915318232003
1,2.4932811234262755
1,2.224769755669146
1,2.2735481287123402
1,2.466556860515679
1,2.2695760569601893
1,2.397932439990942
1,2.5937163822662885
1,2.2395692907295977
1,2.2738735897470717
1,2.4795740752423137
1,2.376465823426707
1,2.5995793490968144
1,2.53270576995707
1,2.2222835224467756
1,2.5635550246292595
1,2.452096274583577
1,2.3443591575104135
1,2.396190305745648
1,2.29073082861375
1,2.2712145895443396
1,2.630496381232916
1,2.3441354638691143
1,2.23007635647076
1,2.272123824979806
1,2.4210039952957834
1,2.2307340110773444
1,2.2807496784722847
1,2.3303228995869487
1,2.3043504341889927
1,2.2473981553869056
1,2.3249566218063835
1,2.457727680980707
1,2.4354392825572377
1,2.2074806386669668
1,2.1697380669157953
1,2.159348583900984
1,2.5584944347232645
1,2.491341614330266
1,2.5460481492500504
1,2.235189211982146
1,2.4616640125392397
1,2.333620705158357
1,2.453054133249268
1,2.1777756402710757
1,2.4686949558520856
1,2.3527502079397578
1,2.3512711242668973
1,2.288522990564477
1,2.3505792741002587
1,2.5436744471755444
1,2.3333853686696973
1,2.495309177655375
1,2.3503356295725757
1,2.551397852095147
1,2.4539918246081056
1,2.599668047829554
1,2.395485145349002
1,2.6173713281321898
1,2.3136650452191097
1,2.6130602216806587
1,2.3144358362905093
1,2.5060120466023146
1,2.50446641222166
1,2.328651981841202
1,2.548441700591317
1,2.2909107984670056
1,2.5052717188986082
1,2.599682721822316
1,2.3572084238938262
1,2.4052195175
1,2.506581324595646
1,2.520641634424522
1,2.4564496178614537
1,2.434422370747536
1,2.572898156202648
1,2.493861428668882
1,2.19486493559358
1,2.294303592325743
1,2.192655755853932
1,2.3855527749616114
1,2.706564774980024
1,2.4271963490073194
1,2.287865199133897
1,2.428131739575119
1,2.3693090972008033
1,2.6820414335520613
1,2.336074297133272
1,2.608202504398847
1,2.380520389085533
1,2.427351994194515
1,2.533366833803106
1,2.5845920957453896
1,2.2582243743512436
1,2.3851800341918343
1,2.3917155777199506
1,2.3548173815449225
1,2.3453115575361285
1,2.5955854741394386
1,2.656861639044676
1,2.6994973462609546
1,2.358446617192543
1,2.4449593586753684
1,2.6143194010835686
1,2.2267396016758334
1,2.511857802577908
1,2.4457738109585683
1,2.3399707570544446
1,2.275065905006175
1,2.189326982006323
1,2.3775051069882824
1,2.5595398558549665
1,2.5251066691396504
1,2.34455030941679
1,2.58129512724215
1,2.406681900353221
1,2.367093850562785
1,2.6291150930572087
1,2.408958367265082
1,2.4177958312559005
1,2.452072228482563
1,2.2767979862620416
1,2.309439968266407
1,2.552365268999344
1,2.4068063190746765
1,2.47059370703509
1,2.4187614683325096
1,2.5037151834548417
1,2.507276105195329
1,2.0279844895909607
1,2.6044762890965982
1,2.4630645395200346
1,2.260560179457074
1,2.387946530620428
1,2.4400813245678283
1,2.4413143030972084
1,2.224997117302428
1,2.578821784481099
1,2.1981139381029977
1,2.2941626913286446
1,2.298830124860815
1,2.611351483807919
1,2.4587765951076337
1,2.4340358291776143
1,2.2739962051285905
1,2.287498740831434
1,2.785015522676036
1,2.510230146406657
1,2.4263955673204207
1,2.3909949433131503
1,2.432748011151572
1,2.3482549206364864
1,2.3372899652197923
1,2.388147939080875
1,2.249654923032587
1,2.120754594054093
1,2.33410815479529
1,2.4410418217176497
1,2.452747405330469
1,2.492566621553663
1,2.1810133369286575
1,2.2051556740596028
1,2.547805395082734
1,2.278479330725414
1,2.484216614933336
1,2.256981772738129
1,2.3221815643799046
1,2.218454875225007
1,2.4306540407831716
1,2.488014655355693
1,2.367099156630651
1,2.511792826345996
1,2.5443084010356927
1,2.344062961159518
1,2.453617186792692
1,2.407290368199819
1,2.1384730105310554
1,2.320078999126429
1,2.4575421744314037
1,2.3651008604887886
1,2.218277656482262
1,2.4735868858564913
1,2.3694723917576503
1,2.5737491830353294
1,2.4508313747930823
1,2.436916253692554
1,2.1321546922110506
1,2.1370054086959995
1,2.347492250856084
1,2.3427219049417762
1,2.24682097724038
1,2.3185451108954016
1,2.2366101126431115
1,2.2342783169043203
1,2.2392137872334956
1,2.372491343304592
1,2.46074856004825
1,2.1545168322917143
1,2.0869151919267774
1,2.5082853792817854
1,2.5358358249822075
1,2.5097577946613754
1,2.4238125649253495
1,2.576440230328612
1,2.457130577392074
1,2.220041927986904
1,2.3930227852331645
1,2.5162071783064426
1,2.7070455214891433
1,2.702706836213429
1,2.3794168311124446
1,2.5625963202085242
1,2.264034925971367
1,2.309308612628117
1,2.4622318215480523
1,2.5595418245532167
1,2.365207369392803
1,2.3978022665254786
1,2.1778030219464393
1,2.276438625072494
1,2.6279093866563787
1,2.4172506647252585
1,2.553978062754524
1,2.51969532377835
1,2.2717241286991605
1,2.43580777205737
1,2.6540946186280903
1,2.443390000541337
1,2.602067123292784
1,2.479800892270114
1,2.5825711458790837
1,2.3065216511164417
1,2.4113092670459313
1,2.5271424409709202
1,2.47450784969916
1,2.5619581406167535
1,2.258298923754507
1,2.438470472975402
1,2.4287367555803314
1,2.4705471966373977
1,2.5133577493080708
1,2.024453812241955
1,2.4105623274838583
1,2.3876299281815476
1,2.489005058238427
1,2.3163481616652803
1,2.4696968965662793
1,2.3015222032911478
1,2.4544672362440765
1,2.469378798451959
1,2.3522478343669566
1,2.277891289834293
1,2.581916360280493
1,2.2577503423514886
1,2.286861089122904
1,2.420685844974476
1,2.3155815046665293
1,2.4120819395111512
1,2.418666128226482
1,2.0741339417676192
1,2.403935097029162
1,2.3226511819432654
1,2.2818034769981157
1,2.255259902574196
1,2.442468249869208
1,2.605177822201937
1,2.3396227679910293
1,2.5534912730142834
1,2.294852016384201
1,2.468801676562261
1,2.377403801922504
1,2.56958106532954
1,2.311521240237342
1,2.1782991428540117
1,2.1588890585372815
1,2.316390234384934
1,2.422264041957128
1,2.321057453127461
1,2.3730732412562605
1,2.538295943011846
1,2.5989357129204054
1,2.4490290051530312
1,2.496660814261145
1,2.5322705586773737
1,2.5235194666183216
1,2.3584056399220303
1,2.183027210082067
1,2.3934442787197705
1,2.290110902246603
1,2.4317614881467136
1,2.4607198545783606
1,2.407363150870891
1,2.311270821714446
1,2.416469369646791
1,2.234022290812309
1,2.420589557752133
1,2.526744855190155
1,2.3506350791768593
1,2.3106488246745815
1,2.6783378218305285
1,2.377921684814009
1,2.4374741812025653
1,2.2634923959810376
1,2.3764460065920763
1,2.5707271080407432
1,2.2146635569147035
1,2.280828513290687
1,2.3894402811312694
1,2.4577079004461857
1,2.410694904699098
1,2.223581903981394
1,2.2468669499803378
1,2.396237251695947
1,2.3306791847933575
1,2.2697048284149774
1,2.5315716588258534
1,2.2767875516099076
1,2.175219685846147
1,2.5754606636687294
1,2.5073053970432504
1,2.461779385073208
1,2.4040194406870414
1,2.43312562554701
1,2.319997947178197
1,2.144062315856562
1,2.496000111794756
1,2.40309390209391
1,2.3435700671396567
1,2.359738724009882
1,2.4893488617652677
1,2.3624128390125954
1,2.3843333691303306
1,2.7406519793291357
1,2.2786601235512416
1,2.561103188541378
1,2.1943164612714137
1,2.594902315594142
1,2.563380622930171
1,2.1615072506508786
1,2.3789374136555197
1,2.3423534458559843
1,2.3055730849863156
1,2.4954817082126937
1,2.595193716742724
1,2.3555210544662897
1,2.3971358782272505
1,2.3326432906020225
1,2.3745027683934214
1,2.4760398707054163
1,2.4953337324837284
1,2.487232752802297
1,2.3587839161889224
1,2.503882561965239
1,2.147509633876613
1,2.3910908673003366
1,2.1534579853064564
1,2.3945873731874423
1,2.357229550523602
1,2.227698396993161
1,2.4130735799207184
1,2.2794208840276977
1,2.5668927194584454
1,2.2665991547962374
1,2.39278548902094
1,2.1856621711513435
1,2.3384364228947985
1,2.558996761421639
1,2.533679473956891
1,2.3861153739233956
1,2.397670494379573
1,2.2527880954595862
1,2.505644433738622
1,2.416122525421675
1,2.474472295015631
1,2.2997536448051825
1,2.337659808507225
1,2.5502954644475992
1,2.444243931837745
1,2.2407216150663003
1,2.4607135220973855
1,2.2715913361119013
1,2.39972019474406
1,2.2293049026739
1,2.5123324970354934
1,2.282348874896609
1,2.269831616192997
1,2.395473707823784
1,2.1799581328789404
1,2.2908775507567976
1,2.4423810140769104
1,2.254847404347675
1,2.2648148604384812
1,2.4770951660437777
1,2.268629986357643
1,2.441375907041813
1,2.2452465035356366
1,2.604930746170689
1,2.5271343573370038
1,2.6427737201213
1,2.39179008437557
1,2.3038972864002254
1,2.355130580826
1,2.395797833422398
1,2.3750087838569605
1,2.4011707048173276
1,2.2332779712359225
1,2.4422146724433746
1,2.2538717447692673
1,2.2157817047022137
1,2.320054108410586
1,2.077695743141716
1,2.2890834816196817
1,2.2447145974766713
1,2.393296154925903
1,2.454455696293794
1,2.33225985151158
1,2.447041696462794
1,2.6123756059309127
1,2.365511125578348
1,2.31515668684422
1,2.5366607353417447
1,2.582258377445725
1,2.349225083334636
1,2.5709062088310257
1,2.509852266086456
1,2.378429171319733
1,2.4199854304254895
1,2.3343975897686824
1,2.0986432788615397
1,2.374811374071914
1,2.2944115453827707
1,2.276287893870155
1,2.498363610809669
1,2.209730470446016
1,2.511511029900454
1,2.5237488781944863
1,2.4833708879881042
1,2.354162252105315
1,2.6067011669328823
1,2.560552009860063
1,2.3826439655707436
1,2.279645654793766
1,2.388842152601995
1,2.578172054500823
1,2.5273168849438927
1,2.4304906593736355
1,2.3052063366927484
1,2.1565476158693424
1,2.4544981115956226
1,2.5932926418427127
1,2.3828225573834176
1,2.367174394759914
1,2.327211710731101
1,2.379075802422061
1,2.4486443370105846
1,2.3682077237271706
1,2.386061148352736
1,2.258580351562557
1,2.6639685120571843
1,2.222045602430139
1,2.4052349889781004
1,2.7450611708100996
1,2.2598518994031425
1,2.4931338850903453
1,2.3137340654591325
1,2.2860006884823836
1,2.5005458164436782
1,2.5920956662783388
1,2.3960192954423167
1,2.6177887724681077
1,2.4935916157701743
1,2.130352674766483
1,2.519954313968232
1,2.4679656073996035
1,2.583931001272017
1,2.424185684337628
1,2.503315172366722
1,2.3965499589372943
1,2.3005851614627484
1,2.4093870457647384
1,2.3574927334572067
1,2.6069548301466616
1,2.2860168126721803
1,2.4274626664928487
1,2.277477926962309
1,2.56691131392534
1,2.4481394339756433
1,2.3233757883438777
1,2.588279800648567
1,2.211702873366532
1,2.2814615420542728
1,2.266065894255565
1,2.4056278947974743
1,2.464809558356692
1,2.427243826323212
1,2.384249443512645
1,2.440411744729654
1,2.5909136905028887
1,2.3324980951811716
1,2.533423479766112
1,2.511366366182416
1,2.2958631521859965
1,2.4363516641829808
1,2.4193726530145114
1,2.4581723372414914
1,2.538830066405727
1,2.2801069620662746
1,2.5384995697981507
1,2.476874690243963
1,2.3465049740009536
1,2.15735086361393
1,2.4536595442568303
1,2.5905999171432894
1,2.504134765115073
1,2.6370763185132744
1,2.4297594929350126
1,2.5140375215740685
1,2.4941974705196426
1,2.119565883680717
1,2.3045492624802186
1,2.2451583755630464
1,2.384415675599146
1,2.4555752014603276
1,2.410238006695762
1,2.006647257149242
1,2.3073990876792587
1,2.492084261837139
1,2.591619730374473
1,2.4687866574487307
1,2.341957000977632
1,2.5350158004471015
1,2.2848284504145684
1,2.1722361003428676
1,2.398067383039658
1,2.3427953917403794
1,2.28428459947746
1,2.3911523260679592
1,2.373983155760405
1,2.2801880715363945
1,2.489238829159636
1,2.271630569508747
1,2.402659041557898
1,2.1019530586558957
1,2.415686337393299
1,2.374663190104234
1,2.304656700486206
1,2.305829626712521
1,2.4279967087665524
1,2.1745963389895446
1,2.145101681544361
1,2.3308309251294053
1,2.5428066563711473
1,2.4365147010474697
1,2.307438791047874
1,2.2463037265078745
1,2.4127153746516035
1,2.4492190321749026
1,2.695861172957822
1,2.2613450153353196
1,2.3176596993461906
1,2.179178900367691
1,2.470888762020224
1,1.9922930814896764
1,2.4092681054343115
1,2.2941838799720595
1,2.4793439989101147
1,2.4657924708968064
1,2.322924758314021
1,2.3996357783518607
1,2.373929929985686
1,2.2375480723456436
1,2.329329449773665
1,2.4397055999659436
1,2.377379508236402
1,2.4749247772149756
1,2.361749961834934
1,2.2973330838380557
1,2.3978472011452103
1,2.543975257415933
1,2.4540250458156443
1,2.5308704782764306
1,2.430133614875883
1,2.252121745053083
1,2.2929310098912685
1,2.065390090442792
1,2.2779981364341455
1,2.4239015084148923
1,2.234064055400581
1,2.310859018657868
1,2.239679171832871
1,2.5022283335916846
1,2.273763088515572
1,2.3124496852690464
1,2.386391155939869
1,2.2618550062476674
1,2.858635191286382
1,2.3225856267125247
1,2.3892953904155743
1,2.461714261470476
1,2.298823931389106
1,2.375835821090833
1,2.599835508292733
1,2.4678183143609607
1,2.1644733906201017
1,2.3569895719249168
1,2.4194314577203055
1,2.2375210291759484
1,2.069192936164008
1,2.3973140120233047
1,2.401920311598592
1,2.293866968722617
1,2.275077099608562
1,2.3051670170293557
1,2.2156715537624017
1,2.4150444685257266
1,2.233115225439626
1,2.2115110148597643
1,2.4128555452872225
1,2.41135962867057
1,2.3791241241375998
1,2.456145638865691
1,2.4443262342641434
1,2.3539640643519237
1,2.2919779700409837
1,2.4029091385986607
1,2.3922057701055692
1,2.368529089396172
1,2.4834668588139013
1,2.3502356164906972
1,2.422377695583894
1,2.3633459018171763
1,2.488956519735624
1,2.1589806785506744
1,2.3637957379049874
1,2.374610079982707
1,2.379306290784948
1,2.4860286589569167
1,2.2893918488417855
1,2.353814141562104
1,2.385634164110191
1,2.4453047182018777
1,2.739309920287317
1,2.4135496520149995
1,2.5969660475496568
1,2.3600870698968004
1,2.5238089686294565
1,2.4308856022354224
1,2.430235132963044
1,2.5613375913659677
1,2.6301978218514095
1,2.3073833842215743
1,2.1066245200303673
1,2.378248405165072
1,2.521233961864448
1,2.437773161132168
1,2.199105788332921
1,2.6367510852638447
1,2.499983974613013
1,2.434982445103284
1,2.221037800834318
1,2.154691493265773
1,2.4802014858263464
1,2.312423673273686
1,2.214077864607475
1,2.358053762900397
1,2.0988476497694593
1,2.3265991817935223
1,2.3037280443709545
1,2.478288909477949
1,2.3029336068538777
1,2.329692886544234
1,2.344131351883465
1,2.422331179646532
1,2.115130126873385
1,2.5027112087854912
1,2.2924840851704538
1,2.5139192257388387
1,2.4609773873039553
1,2.443589949198473
1,2.314395670557021
1,2.3347231879473194
1,2.5058499768786175
1,2.4530986889065454
1,2.455414372073925
1,2.2712662152498404
1,2.189794549761703
1,2.507932032627464
1,2.4382975998183647
1,2.4559035695914497
1,2.1675525779217777
1,2.3650977753895908
1,2.5167499262651707
1,2.3933913208441044
1,2.4383870161666987
1,2.499219622574452
1,2.471006548487992
1,2.1721916619595545
1,2.5408997270607987
1,2.1813449318412674
1,2.5458348613067807
1,2.4111928813706083
1,2.382308873319259
1,2.3557342860722423
1,2.4145814077641425
1,2.336712885024621
1,2.4241353267418546
1,2.667258860323516
1,2.545218259638897
1,2.41041687008185
1,2.559242744095186
1,2.3602311219592824
1,2.4851864203589535
1,2.3721459136476133
1,2.5345738421130086
1,2.2637112544668447
1,2.4660722244092175
1,2.436907257944266
1,2.5086843997365778
1,2.507199587416101
1,2.4624078269712726
1,2.4008969199276624
1,2.222824929127808
1,2.666486452138897
1,2.500765413602751
1,2.3163343124941127
1,2.329442048405962
1,2.482167455738786
1,2.484962878063875
1,2.3734815376579244
1,2.3778098477279785
1,2.171549471662752
1,2.501778158792483
1,2.4971921006837654
1,2.2046088962769357
1,2.476358507794099
1,2.4272277423000186
1,2.2163033877019727
1,2.5194439368523653
1,2.4738994669989864
1,2.367690253419756
1,2.3970603419051177
1,2.312451602361395
1,2.1553151154297145
1,2.244564284539067
1,2.3910374037303503
1,2.3256870054623207
1,2.0836071697140595
1,2.2607925676720653
1,2.4576803154738176
1,2.4625852009092655
1,2.9137924349606967
1,2.414825492535714
1,2.508791021997225
1,2.3428840339398995
1,2.5007722490474036
1,2.6031883166348404
1,2.4730124045262314
1,2.274104661395387
1,2.6448286942699624
1,2.4598595646775276
1,2.480132963024527
1,2.482530197818514
1,2.353016256272026
1,2.3813461574545247
1,2.27085834033101
1,2.0330447338076434
1,2.5513583492745053
1,2.4207057267163155
1,2.232036505313051
1,2.41426096216549
1,2.5967041288769206
1,2.3455241718249074
1,2.396325882980187
1,2.5634322898104176
1,2.1868850500559565
1,2.3917807908421986
1,2.2391586559009404
1,2.5144427471883466
1,2.4499769062070853
1,2.5796626076939884
1,2.273625301629481
1,2.4821052569447914
1,2.5107439628539385
1,2.330500796665875
1,2.323048540720287
1,2.295251594659698
1,2.5582958214953218
1,2.367176569966984
1,2.3629239021211266
1,2.598165976474899
1,2.4369021316267547
1,2.299049120241001
1,2.07731682481194
1,2.2623669690455355
1,2.5769525684905883
1,2.449069366579751
1,2.1924464791742686
1,2.318072114055088
1,2.401810934509511
1,2.5638347798025967
1,2.508348598961491
1,2.4180829531858734
1,2.554716583885866
1,2.3225206985708344
1,2.349761437571507
1,2.1542217041379734
1,2.4857663513073
1,2.400403530845405
1,2.4934310754102995
1,2.5436554124023365
1,2.4122746052649355
1,2.3435346160221666
1,2.254847942099205
1,2.25415181553208
1,2.1540836792986457
1,2.2905722281990535
