r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.366769,1.366769,176.04,0.0,0.0,0.0,3.042759,0.0,0.0,0.0,0.0,27.52919,27.52919,0.004592,1.366769,27.52919,0.0,0.0,auto,794.287446,0.0,0.0
