Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
gc8,1,0.19651304726469732,150.88,auto,298.15,0.991,0.009,0.0,3.7369475999630835,0.0,522.9422607399976,0.0,0.0,4.70648034666,518.235780393,0.0,0.0,0.0,0.0,0.212473000277,0.00192962361503,0.0,2.78556109659,0.0,16.5354399119,13.7498788153,0.0,0.0,0.0,0.0,2.7770351823824218,2.7770351823824218,2.7770351823824218,19.90051728794682,19.90051728794682,19.90051728794682,0.009,0.009,0.0,0.017527273362730113,0.0,5.9329758584129095,0.0,0.0,4.66461999464,7.5050168944,0.0,0.0,0.0,0.0,0.210583224068,2.79445348595e-05,0.0,0.587277757647,0.0,0.587215074248,0.00858027990029,0.0,0.0,0.0,0.0,0.02633439247222685,0.02633439247222685,0.02633439247222685,0.05958569400286776,0.05958569400286776,0.05958569400286776
