Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gc1p,1,308,301,7,59.15042722667389,0.19651304726469732,0.9788020072835871,0.9783073874535375,-494.20491870091456,-468.09422022009954,59.150427226673884,2790.378693774901,0.44329792156595693
