Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
gc1p,1,0.3775936814885993,150.88,auto,298.15,0.984,0.016,0.0,3.922589032148506,0.0,254.6520498963248,0.0,0.0,4.07443279834,250.577617098,0.0,0.0,0.0,0.0,0.245432934961,0.00399077943027,0.0,2.4404667062,0.0,16.6208814324,14.1804147262,0.0,0.0,0.0,0.0,2.20746387738344,2.20746387738344,2.20746387738344,13.851315128103717,13.851315128103717,13.851315128103717,0.016,0.016,0.0,0.028105516142035256,0.0,3.514651393343276,0.0,0.0,4.01016615213,5.2951787697,0.0,0.0,0.0,0.0,0.241561684071,8.43327139848e-05,0.0,0.583273790743,0.0,0.583139397129,0.0125203228447,0.0,0.0,0.0,0.0,0.04123068676958288,0.04123068676958288,0.04123068676958288,0.07879369903845064,0.07879369903845064,0.07879369903845064
