Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
A16_C8_Off,1,0.2940367606532916,150.88,gs,298.15,0.993009859947,0.006990140053119268,0.0,2.475621793387216,0.0,3827.1892708935493,0.0,0.0,26.7525890133,3800.43668188,0.0,0.0,0.0,0.0,0.037379559769,0.000263127657084,0.0,2.93649661256,0.0,15.5058845566,12.569387944,0.0,0.0,0.0,0.0,3.0032732545350025,3.0032732545350025,3.0032732545350025,23.29683863364785,23.29683863364785,23.29683863364785,0.00110272837902,0.00110272837901756,0.0,0.19133451065651155,0.0,330.0272477750445,0.0,0.0,4.78393621413,327.747107372,0.0,0.0,0.0,0.0,0.00668426631748,2.26919524512e-05,0.0,0.117626242777,0.0,0.105948969841,0.0510954868786,0.0,0.0,0.0,0.0,0.07826513794813711,0.07826513794813711,0.07826513794813711,0.28748777111344065,0.28748777111344065,0.28748777111344065
