offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.700000000000000000e+03,1.000000000000000000e+02,2.688918376264972654e+00,0.000000000000000000e+00,1.620283248301211643e+01,0.000000000000000000e+00,9.999999856113591656e-01
-3.662814070351758801e+03,1.000000000000000000e+02,2.689122753496550278e+00,0.000000000000000000e+00,1.620696212588109120e+01,0.000000000000000000e+00,9.999999850819023539e-01
-3.625628140703517602e+03,1.000000000000000000e+02,2.689333577517007967e+00,0.000000000000000000e+00,1.621122427990621873e+01,0.000000000000000000e+00,9.999999845239074814e-01
-3.588442211055276402e+03,1.000000000000000000e+02,2.689551123534203558e+00,0.000000000000000000e+00,1.621562434169754852e+01,0.000000000000000000e+00,9.999999839309183791e-01
-3.551256281407035203e+03,1.000000000000000000e+02,2.689775682188582984e+00,0.000000000000000000e+00,1.622016865680552655e+01,0.000000000000000000e+00,9.999999833622728040e-01
-3.514070351758794004e+03,1.000000000000000000e+02,2.690007558899074613e+00,0.000000000000000000e+00,1.622486244513765996e+01,0.000000000000000000e+00,9.999999827391167218e-01
-3.476884422110552805e+03,1.000000000000000000e+02,2.690247076841933538e+00,0.000000000000000000e+00,1.622971228782444086e+01,0.000000000000000000e+00,9.999999820884418744e-01
-3.439698492462311606e+03,1.000000000000000000e+02,2.690494577041880664e+00,0.000000000000000000e+00,1.623472479622068931e+01,0.000000000000000000e+00,9.999999814077854543e-01
-3.402512562814070407e+03,1.000000000000000000e+02,2.690750418627217311e+00,0.000000000000000000e+00,1.623990553064459164e+01,0.000000000000000000e+00,9.999999805235931793e-01
-3.365326633165829207e+03,1.000000000000000000e+02,2.691014986273972287e+00,0.000000000000000000e+00,1.624526610372686264e+01,0.000000000000000000e+00,9.999999799732831596e-01
-3.328140703517588008e+03,1.000000000000000000e+02,2.691288679203198253e+00,0.000000000000000000e+00,1.625080979598578779e+01,0.000000000000000000e+00,9.999999792091646134e-01
-3.290954773869346809e+03,1.000000000000000000e+02,2.691571925274356847e+00,0.000000000000000000e+00,1.625654610741457873e+01,0.000000000000000000e+00,9.999999784114296242e-01
-3.253768844221105610e+03,1.000000000000000000e+02,2.691865176371923685e+00,0.000000000000000000e+00,1.626248348785748021e+01,0.000000000000000000e+00,9.999999775786515555e-01
