offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
3.700000000000000000e+03,1.000000000000000000e+02,-1.729921621387256891e+01,-1.729921621387256891e+01,-6.585456742286097324e+03,-6.585456742286097324e+03,-2.688918365001542909e+00,-6.573429350635066839e+03,-1.601101874995765684e+01,-1.601101874995765684e+01,-2.688779500082851381e+00
3.662814070351758801e+03,1.000000000000000000e+02,-1.729910046682743996e+01,-1.729910046682743996e+01,-6.585456582424965745e+03,-6.585456582424965745e+03,-2.689122741826452501e+00,-6.573429697474583008e+03,-1.601091952777915139e+01,-1.601091952777915139e+01,-2.688977944440964940e+00
3.625628140703517602e+03,1.000000000000000000e+02,-1.729898113007311622e+01,-1.729898113007311622e+01,-6.585456416467656709e+03,-6.585456416467656709e+03,-2.689333565473590149e+00,-6.573430057239065718e+03,-1.601081724046525778e+01,-1.601081724046525778e+01,-2.689182519068495480e+00
3.588442211055276402e+03,1.000000000000000000e+02,-1.729885805397498189e+01,-1.729885805397498189e+01,-6.585456244101177617e+03,-6.585456244101177617e+03,-2.689551111198583477e+00,-6.573430430578497180e+03,-1.601071176048935740e+01,-1.601071176048935740e+01,-2.689393479022125444e+00
3.551256281407035203e+03,1.000000000000000000e+02,-1.729873108100673562e+01,-1.729873108100673562e+01,-6.585456064992295069e+03,-6.585456064992295069e+03,-2.689775669158021021e+00,-6.573430818184247073e+03,-1.601060295361867247e+01,-1.601060295361867247e+01,-2.689611092759141009e+00
3.514070351758794004e+03,1.000000000000000000e+02,-1.729860004530928563e+01,-1.729860004530928563e+01,-6.585455878785865934e+03,-6.585455878785865934e+03,-2.690007545376500886e+00,-6.573431220792263048e+03,-1.601049067850544816e+01,-1.601049067850544816e+01,-2.689835642991055931e+00
3.476884422110552805e+03,1.000000000000000000e+02,-1.729846477210503508e+01,-1.729846477210503508e+01,-6.585455685103204814e+03,-6.585455685103204814e+03,-2.690247062820566804e+00,-6.573431639186582288e+03,-1.601037478619900867e+01,-1.601037478619900867e+01,-2.690067427601306793e+00
3.439698492462311606e+03,1.000000000000000000e+02,-1.729832507713854284e+01,-1.729832507713854284e+01,-6.585455483540037676e+03,-6.585455483540037676e+03,-2.690494562517903976e+00,-6.573432074203124102e+03,-1.601025511968236970e+01,-1.601025511968236970e+01,-2.690306760632622751e+00
3.402512562814070407e+03,1.000000000000000000e+02,-1.729818076607170951e+01,-1.729818076607170951e+01,-6.585455273664580091e+03,-6.585455273664580091e+03,-2.690750404790790196e+00,-6.573432526733912709e+03,-1.601013151332335838e+01,-1.601013151332335838e+01,-2.690553973350151562e+00
3.365326633165829207e+03,1.000000000000000000e+02,-1.729803163378346653e+01,-1.729803163378346653e+01,-6.585455055015130711e+03,-6.585455055015130711e+03,-2.691014970586028010e+00,-6.573432997731607429e+03,-1.601000379230663384e+01,-1.601000379230663384e+01,-2.690809415387071191e+00
3.328140703517588008e+03,1.000000000000000000e+02,-1.729787746363444967e+01,-1.729787746363444967e+01,-6.585454827097635643e+03,-6.585454827097635643e+03,-2.691288662909068208e+00,-6.573433488214546742e+03,-1.600987177200840961e+01,-1.600987177200840961e+01,-2.691073455980072193e+00
3.290954773869346809e+03,1.000000000000000000e+02,-1.729771802676168591e+01,-1.729771802676168591e+01,-6.585454589382914492e+03,-6.585454589382914492e+03,-2.691571908358321163e+00,-6.573433999272277106e+03,-1.600973525734571012e+01,-1.600973525734571012e+01,-2.691346485302847036e+00
3.253768844221105610e+03,1.000000000000000000e+02,-1.729755308115318257e+01,-1.729755308115318257e+01,-6.585454341303645379e+03,-6.585454341303645379e+03,-2.691865158826696192e+00,-6.573434532071576541e+03,-1.600959404204672865e+01,-1.600959404204672865e+01,-2.691628915906631558e+00
3.216582914572864411e+03,1.000000000000000000e+02,-1.729738237079072860e+01,-1.729738237079072860e+01,-6.585454082250990723e+03,-6.585454082250990723e+03,-2.692168893309902611e+00,-6.573435087863131230e+03,-1.600944790786115846e+01,-1.600944790786115846e+01,-2.691921184277595192e+00
3.179396984924623212e+03,1.000000000000000000e+02,-1.729720562462080125e+01,-1.729720562462080125e+01,-6.585453811570976541e+03,-6.585453811570976541e+03,-2.692483619869408429e+00,-6.573435667988933346e+03,-1.600929662373800966e+01,-1.600929662373800966e+01,-2.692223752522221236e+00
3.142211055276382012e+03,1.000000000000000000e+02,-1.729702255553331725e+01,-1.729702255553331725e+01,-6.585453528560405175e+03,-6.585453528560405175e+03,-2.692809877796980889e+00,-6.573436273890327357e+03,-1.600913994490247205e+01,-1.600913994490247205e+01,-2.692537110192658734e+00
3.105025125628140813e+03,1.000000000000000000e+02,-1.729683285918464719e+01,-1.729683285918464719e+01,-6.585453232462329652e+03,-6.585453232462329652e+03,-2.693148239923158993e+00,-6.573436907117037663e+03,-1.600897761186797652e+01,-1.600897761186797652e+01,-2.692861776265616847e+00
3.067839195979899614e+03,1.000000000000000000e+02,-1.729663621275088303e+01,-1.729663621275088303e+01,-6.585452922461145135e+03,-6.585452922461145135e+03,-2.693499315155164275e+00,-6.573437569337068453e+03,-1.600880934935685218e+01,-1.600880934935685218e+01,-2.693198301289655205e+00
3.030653266331658415e+03,1.000000000000000000e+02,-1.729643227353903967e+01,-1.729643227353903967e+01,-6.585452597676993719e+03,-6.585452597676993719e+03,-2.693863751240594517e+00,-6.573438262347709497e+03,-1.600863486514208489e+01,-1.600863486514208489e+01,-2.693547269717496917e+00
2.993467336683417216e+03,1.000000000000000000e+02,-1.729622067757213699e+01,-1.729622067757213699e+01,-6.585452257159668079e+03,-6.585452257159668079e+03,-2.694242237752820124e+00,-6.573438988087791586e+03,-1.600845384877811739e+01,-1.600845384877811739e+01,-2.693909302441724662e+00
2.956281407035176017e+03,1.000000000000000000e+02,-1.729600103790676258e+01,-1.729600103790676258e+01,-6.585451899881784811e+03,-6.585451899881784811e+03,-2.694635509381662963e+00,-6.573439748651248919e+03,-1.600826597022296482e+01,-1.600826597022296482e+01,-2.694285059554581530e+00
2.919095477386934363e+03,1.000000000000000000e+02,-1.729577294294358580e+01,-1.729577294294358580e+01,-6.585451524731158315e+03,-6.585451524731158315e+03,-2.695044349514373216e+00,-6.573440546302280381e+03,-1.600807087832436082e+01,-1.600807087832436082e+01,-2.694675243354335059e+00
