r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.679047,2.679047,150.88,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,16.015885,16.015885,0.000713,2.679047,16.015885,0.0,0.0,auto,6570.736184,0.0,0.0
