Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,-200,600,17.1014299793,0.811233632833,0.146520844345
1468,-100,600,17.8937558163,0.926495788535,0.837161043614
1465,600,400,6.34625829813,0.739164589087,0.433414060785
1464,400,400,9.32801059089,1.01514443292,0.279270989648
1467,1200,400,3.33156204859,0.930800713875,0.207711724683
1466,800,400,4.70364753663,0.630022421481,0.366723098181
1461,-1400,400,3.26079211238,0.75392759865,0.507607609508
1460,-1200,400,3.42535626716,0.62189402736,0.144943975558
1463,200,400,14.3539768944,0.992776883673,0.206296091394
1462,50,400,18.2993272675,1.19412029264,0.688932813106
1490,1400,600,4.23077601497,0.835646682023,0.313593881191
1492,-100,1000,16.7211805941,1.13021474634,0.309011609537
1493,-250,1000,17.0433530515,1.04059956796,0.247636801798
1494,-350,1000,15.4367025496,0.844427498184,0.253466767368
1495,-400,1000,14.9222548006,0.995380786516,0.143411824729
1496,-450,1000,14.6243502929,1.07206965817,0.130965777295
1497,-550,1000,13.3949571642,0.951665797859,0.646479090177
1498,-700,1000,11.8873039828,1.34867575839,0.24079039793
1499,-1000,1000,8.66974948408,1.0759782138,0.0938358506754
1418,-100,200,16.5620817005,1.13527050201,0.295997600648
1419,-150,200,13.9038968584,0.95071239171,0.710617876419
1410,0,900,17.1334411656,1.08423388795,0.868463977331
1411,0,1000,17.8411815601,1.33262594925,0.311387120329
1412,0,1200,17.1729888586,1.4207024825,0.176013582304
1413,0,1400,16.9882719107,0.97506317414,0.166780528589
1414,0,1600,16.6449298686,0.890001583851,0.511570718993
1415,0,2000,16.7214008066,1.06440650243,0.513349039445
1416,0,2500,16.9911167163,1.21323517866,0.796851633682
1417,0,3000,16.9082647951,0.981479954527,0.523676282036
1510,2600,1000,3.59994620859,0.73800176595,0.250421609041
1483,-1200,600,5.00912658272,0.866349080025,0.35674532685
1482,-1000,600,5.92448891292,0.689733663473,0.51165153256
1481,-800,600,7.35305302955,1.15422493799,0.155096783031
