r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
4.545494,4.545494,150.88,0.0,0.0,0.0,1.841932,0.0,0.0,0.0,0.0,21.024735,21.024735,0.012032,4.545494,21.024735,0.0,0.0,auto,98.645582,0.0,0.0
