offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-2.600000000000000000e+03,1.500000000000000000e+02,4.600383508707805547e+00,0.000000000000000000e+00,2.109163145825323227e+01,0.000000000000000000e+00,9.999994800063189970e-01
-2.573869346733668408e+03,1.500000000000000000e+02,4.601503201592279879e+00,0.000000000000000000e+00,2.109261208723842174e+01,0.000000000000000000e+00,9.999994573841926027e-01
-2.547738693467336816e+03,1.500000000000000000e+02,4.602657513564874847e+00,0.000000000000000000e+00,2.109362603381828194e+01,0.000000000000000000e+00,9.999994359949382350e-01
-2.521608040201005224e+03,1.500000000000000000e+02,4.603847922412337645e+00,0.000000000000000000e+00,2.109468483184537035e+01,0.000000000000000000e+00,9.999994207810491975e-01
-2.495477386934673177e+03,1.500000000000000000e+02,4.605076109596312861e+00,0.000000000000000000e+00,2.109583475557633392e+01,0.000000000000000000e+00,9.999994341945798171e-01
-2.469346733668341585e+03,1.500000000000000000e+02,4.606343621114133313e+00,0.000000000000000000e+00,2.109705959622056071e+01,0.000000000000000000e+00,9.999994743295778088e-01
-2.443216080402009993e+03,1.500000000000000000e+02,4.607650890124767251e+00,0.000000000000000000e+00,2.109802526970065628e+01,0.000000000000000000e+00,9.999993591172409158e-01
-2.417085427135678401e+03,1.500000000000000000e+02,4.609001152630428422e+00,0.000000000000000000e+00,2.109913281566764454e+01,0.000000000000000000e+00,9.999992997827722441e-01
-2.390954773869346809e+03,1.500000000000000000e+02,4.610396031557510099e+00,0.000000000000000000e+00,2.110031402066215378e+01,0.000000000000000000e+00,9.999992571363041094e-01
-2.364824120603015217e+03,1.500000000000000000e+02,4.611837445901421084e+00,0.000000000000000000e+00,2.110155435737419793e+01,0.000000000000000000e+00,9.999992236924692968e-01
-2.338693467336683170e+03,1.500000000000000000e+02,4.613327426043180246e+00,0.000000000000000000e+00,2.110284080423843989e+01,0.000000000000000000e+00,9.999991920722315353e-01
-2.312562814070351578e+03,1.500000000000000000e+02,4.614868267132536062e+00,0.000000000000000000e+00,2.110419661222772447e+01,0.000000000000000000e+00,9.999991742904502656e-01
-2.286432160804019986e+03,1.500000000000000000e+02,4.616462665888816375e+00,0.000000000000000000e+00,2.110570738825231274e+01,0.000000000000000000e+00,9.999992220122290165e-01
-2.260301507537688394e+03,1.500000000000000000e+02,4.618112028284605763e+00,0.000000000000000000e+00,2.110712592777940699e+01,0.000000000000000000e+00,9.999991901006756168e-01
-2.234170854271356802e+03,1.500000000000000000e+02,4.619818710185001009e+00,0.000000000000000000e+00,2.110840685415757889e+01,0.000000000000000000e+00,9.999990422839858395e-01
-2.208040201005025210e+03,1.500000000000000000e+02,4.621586826185436259e+00,0.000000000000000000e+00,2.110985904231006316e+01,0.000000000000000000e+00,9.999989656011114558e-01
-2.181909547738693618e+03,1.500000000000000000e+02,4.623418928207462031e+00,0.000000000000000000e+00,2.111139612516785746e+01,0.000000000000000000e+00,9.999989051370102855e-01
-2.155778894472361571e+03,1.500000000000000000e+02,4.625318046082954382e+00,0.000000000000000000e+00,2.111300187578774512e+01,0.000000000000000000e+00,9.999988501611066782e-01
-2.129648241206029979e+03,1.500000000000000000e+02,4.627287491913129713e+00,0.000000000000000000e+00,2.111468023192355759e+01,0.000000000000000000e+00,9.999988020183129267e-01
-2.103517587939698387e+03,1.500000000000000000e+02,4.629330975702296236e+00,0.000000000000000000e+00,2.111647305228450477e+01,0.000000000000000000e+00,9.999987873539490923e-01
-2.077386934673366795e+03,1.500000000000000000e+02,4.631452812904256255e+00,0.000000000000000000e+00,2.111849248189105310e+01,0.000000000000000000e+00,9.999988949894355050e-01
-2.051256281407035203e+03,1.500000000000000000e+02,4.633654019587448936e+00,0.000000000000000000e+00,2.112017455324701132e+01,0.000000000000000000e+00,9.999987021193816883e-01
