Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
ac1p,1,196,189,7,97.551622930229,0.5161461530699947,0.9812611578854153,0.9805634350407234,-122.15991457623376,-99.80885664247121,97.55162293022896,5205.8511584503685,0.7184331235891024
