delay(s),vol_rel
0.0,1.0
0.01,0.947936797544
0.03,0.835335113205
0.05,0.744563150598
0.07,0.670112972035
0.1,0.574058868879
0.15,0.444833761448
0.2,0.350851157983
0.25,0.282105112134
0.3,0.227630525872
0.5,0.12503969276
0.7,0.106324912793
1.0,0.132387282932
1.5,0.202732988076
2.0,0.290619933069
2.5,0.391235786664
3.0,0.484420645594
