m,b
1,-0.17858874637509148
1,-0.2610809483494141
1,-0.10997799627215765
1,-0.23118541015027724
1,-0.19421380226283502
1,-0.19599831840757043
1,-0.1836964575871618
1,-0.23411647873192254
1,-0.1921966023444135
1,-0.2950473463723684
1,-0.19807747473047302
1,-0.13382010576817782
1,-0.15335415803286856
1,-0.24803060378383135
1,-0.18874976509236052
1,-0.3057060425227798
1,-0.28402512871541746
1,-0.3025850304666995
1,-0.1900511079535024
1,-0.18582670944702828
1,-0.23937692562234636
1,-0.21733775908204733
1,-0.30714185645121117
1,-0.2545269013566338
1,-0.16261012664507346
1,-0.21748711713971103
1,-0.21381063272710676
1,-0.21348253450692534
1,-0.23897386887660632
1,-0.20217331108493353
1,-0.20038934547251142
1,-0.15078304599980275
1,-0.2086813771356657
1,-0.2481122439671115
1,-0.2007932741570433
1,-0.23926468365604658
1,-0.29604933916337167
1,-0.18339771916985015
1,-0.2518084524600384
1,-0.19226048006663568
1,-0.18422937265064676
1,-0.2515021941746951
1,-0.1519881921897306
1,-0.19966126896626846
1,-0.252181897825621
1,-0.18993131027724286
1,-0.18463729493654757
1,-0.2116512833103863
1,-0.21648983632150265
1,-0.1684901919843842
1,-0.22179110848083616
1,-0.15746410356948615
1,-0.19328214991595538
1,-0.09893519571736564
1,-0.1991953492442433
1,-0.13928776344881685
1,-0.1923226890201819
1,-0.21413187280060186
1,-0.2243903912407177
1,-0.1581547186430292
1,-0.1145350568638353
1,-0.2338330929593673
1,-0.21416225886949714
1,-0.19744804442674369
1,-0.14869389553005252
1,-0.23254112201783372
1,-0.18497584399498712
1,-0.22195109686403725
1,-0.23076642467569508
1,-0.2258686200854434
1,-0.2009421783438996
1,-0.1762904094355877
1,-0.2110166868028931
1,-0.288188691592418
1,-0.3311537309356012
1,-0.1368819115965174
1,-0.20151961986632694
1,-0.18403953611461507
1,-0.20286698313225027
1,-0.2077523776045509
1,-0.13349524649648048
1,-0.27207536409549093
1,-0.1716081744370701
1,-0.1811903229586347
1,-0.2660546211112973
1,-0.2247820708178938
1,-0.18628120960538475
1,-0.15928354114552734
1,-0.23576464494093527
1,-0.2640426188600551
1,-0.20634765933729038
1,-0.18590104058371004
1,-0.2603338322442066
1,-0.21677072578182666
1,-0.24846174942636146
1,-0.13669879768991544
1,-0.2058993653831398
1,-0.1559681047452488
1,-0.15072376307657875
1,-0.10423660046075955
1,-0.29102382295920415
1,-0.15392879940022874
1,-0.22859051326960045
1,-0.23428015103620206
1,-0.21945585304948323
1,-0.2336170375492359
1,-0.1854876901691793
1,-0.18168946353751259
1,-0.1629638527570838
1,-0.23199438023549046
1,-0.22675749787998734
1,-0.13068910846776727
1,-0.17743022908183437
1,-0.25300872238098737
1,-0.2079828583850235
1,-0.23301309668704917
1,-0.23090225459490954
1,-0.2142177408458208
1,-0.25974290173498504
1,-0.2647520443696578
1,-0.1347777937955339
1,-0.23375573101634672
1,-0.17245075631223106
1,-0.2172011475710155
1,-0.1895820928880121
1,-0.303342063604444
1,-0.23173186013431768
1,-0.10684363769616123
1,-0.2179591561336418
1,-0.2393512478123101
1,-0.1969523072377093
1,-0.20343368747466894
1,-0.22264323663594943
1,-0.19189867230021598
1,-0.2544149942995002
1,-0.1883762219306797
1,-0.26133311779888735
1,-0.1940544857439133
1,-0.20540030152547106
1,-0.17086447441898756
1,-0.23287505424679678
1,-0.2088438389206464
1,-0.2268257758081026
1,-0.15094040288926958
1,-0.24887157351666267
1,-0.19227069500790583
1,-0.22837530753592744
1,-0.17478156245903587
1,-0.27229530082519604
1,-0.2995641671850162
1,-0.1923020982671173
1,-0.27871296363618425
1,-0.295552206079686
1,-0.3595454481844782
1,-0.1953681801036835
1,-0.2089580458209812
1,-0.24599113916811022
1,-0.2395789612718804
1,-0.15726202280757628
1,-0.13894291538726633
1,-0.13138003898055262
1,-0.2686208287810777
1,-0.2464879959116575
1,-0.21601736261201054
1,-0.1813435016054801
1,-0.23596481325975005
1,-0.23542661146564092
1,-0.2095530888364665
1,-0.1705614070533148
1,-0.28817289568408944
1,-0.14357894521439518
1,-0.2349803432402509
1,-0.1657738437355183
1,-0.2302983039359323
1,-0.20749102533105135
1,-0.2456810917946204
1,-0.21552952455967844
1,-0.16915654321527818
1,-0.18278095413130624
1,-0.22043909828906383
1,-0.2072535127813011
1,-0.2508363134303231
1,-0.17347275804605156
1,-0.2226456114398785
1,-0.14116304421092418
1,-0.2213717197520535
1,-0.24094313322566024
1,-0.17070708339411822
1,-0.17590186514325093
1,-0.22326701379966818
1,-0.2581635836197227
1,-0.2556175364969766
1,-0.23206602488603112
1,-0.23480266783189488
1,-0.14041257010223762
1,-0.22066668740173986
1,-0.2197691808943567
1,-0.1706196257874879
1,-0.19262710436474073
1,-0.21233419830375655
1,-0.27049811938875745
1,-0.21662016236345397
1,-0.0837168324546671
1,-0.23128223548214333
1,-0.2727021901990718
1,-0.1900748081950637
1,-0.2366836371125054
1,-0.18511494754363111
1,-0.2269396661405234
1,-0.2267331342952792
1,-0.27837386149276266
1,-0.2082110930897122
1,-0.23764680328580545
1,-0.25140053288867426
1,-0.28922994316322437
1,-0.22088923531117644
1,-0.21525468288475968
1,-0.13772631047461495
1,-0.27276774887835864
1,-0.23974934228151712
1,-0.23276747768318984
1,-0.2920050543402868
1,-0.24743451482501694
1,-0.2354844861036398
1,-0.20276321210641401
1,-0.19831106588338343
1,-0.242369743588287
1,-0.24726298954992365
1,-0.14856066351466723
1,-0.19897917726742254
1,-0.1912272685013796
1,-0.14206316956508247
1,-0.18826870009616492
1,-0.19042768832479262
1,-0.17070046611083378
1,-0.23667175748163438
1,-0.19225194971156467
1,-0.23049255770409371
1,-0.18927941492849265
1,-0.17426312274182496
1,-0.2418209144835619
1,-0.13631251733117788
1,-0.1561307171804125
1,-0.22322960050183815
1,-0.3042628274911878
1,-0.29978148863355125
1,-0.1833844687294084
1,-0.1054166914530168
1,-0.22735539261463278
1,-0.2868294348346674
1,-0.1950089286610414
1,-0.18141886454195877
1,-0.1943428888698402
1,-0.22047726492711583
1,-0.2513642825203337
1,-0.23755607721348282
1,-0.20353916584427323
1,-0.21787853619721775
1,-0.17908876100465987
1,-0.23775651970816014
1,-0.24432487154551374
1,-0.17061592816854598
1,-0.16349730283277863
1,-0.19751376041997992
1,-0.2310989125767829
1,-0.24067191336454785
1,-0.14536373035866657
1,-0.2726926055863603
1,-0.19557448980201175
1,-0.27396420205643635
1,-0.2808850617628964
1,-0.15795958107064623
1,-0.23096342104375855
1,-0.2111264323586033
1,-0.2263174128177574
1,-0.1348010585534949
1,-0.14732734860952934
1,-0.2597197955736597
1,-0.16559902736908483
1,-0.24965470828342248
1,-0.18020049705676655
1,-0.2089547401613614
1,-0.2883132811432203
1,-0.137789861993052
1,-0.19042629564654545
1,-0.18339234447897845
1,-0.22243480996568032
1,-0.12961943060779268
1,-0.24850399426651926
1,-0.24338960063085424
1,-0.20810063446625193
1,-0.14416673790364132
1,-0.18760032523930104
1,-0.20030182685986037
1,-0.12393894025453078
1,-0.2357565404272633
1,-0.23171917907695327
1,-0.1904906880289386
1,-0.22164017683698511
1,-0.24289685192319754
1,-0.18946621291121057
1,-0.2115285170879282
1,-0.18629505073435748
1,-0.21256742536215967
1,-0.2069582746970584
1,-0.1362414117071904
1,-0.25222868676453847
1,-0.28283117057883267
1,-0.222358093653362
1,-0.21938347486285234
1,-0.25214110326191497
1,-0.2798583110606064
1,-0.2646272768790232
1,-0.17239306473873517
1,-0.22400129668135915
1,-0.20112700859654709
1,-0.22804115845584239
1,-0.2517655140288072
1,-0.21459696536713113
1,-0.20746675568572348
1,-0.2512695077187823
1,-0.24143175820893165
1,-0.26493679546091853
1,-0.17401252674847134
1,-0.1855447741046484
1,-0.2700968123384289
1,-0.15877254836929144
1,-0.2895057718371297
1,-0.2603548256676127
1,-0.07280421181482288
1,-0.2165938762562578
1,-0.2732004016549223
1,-0.1970030137071269
1,-0.22670011812672364
1,-0.1328054922449609
1,-0.22364081733594499
1,-0.15268669888584863
1,-0.2552518723298851
1,-0.24534295588112953
1,-0.20340842173504692
1,-0.18020092628326023
1,-0.2166861426342701
1,-0.190510600177203
1,-0.23066849858856497
1,-0.2225136199776785
1,-0.17006472043302864
1,-0.21422454093037646
1,-0.2507359950524112
1,-0.28866488855777406
1,-0.21195346537249682
1,-0.26823985368132197
1,-0.22604239948139782
1,-0.2103200173946012
1,-0.28052413230765816
1,-0.23200827493342846
1,-0.2161811471962059
1,-0.2644994655774837
1,-0.22296554496057208
1,-0.23044684614409564
1,-0.23349431541950189
1,-0.2086488593317466
1,-0.23818269680457616
1,-0.16601972348741922
1,-0.21142923980969153
1,-0.1984795975178211
1,-0.18486413764669818
1,-0.18347690522704665
1,-0.26313177961785916
1,-0.17422719486306182
1,-0.23925257426544966
1,-0.21127178960729776
1,-0.19542482997699429
1,-0.15738237184829165
1,-0.1323859543188206
1,-0.3191559627521412
1,-0.1953274091746334
1,-0.2714306402471953
1,-0.1890392575293487
1,-0.22423200501743934
1,-0.2604662838769063
1,-0.1315212129127874
1,-0.18717766173093206
1,-0.2503909919167693
1,-0.19052231235830663
1,-0.2143262873071817
1,-0.19888523548394374
1,-0.28909980745965047
1,-0.16348794630294994
1,-0.23023420497980254
1,-0.22246651112708848
1,-0.242197219812754
1,-0.2847855281131606
1,-0.16424334423343925
1,-0.20021999879659647
1,-0.2137955261428912
1,-0.2357839775593531
1,-0.28750133798533795
1,-0.22985083751083688
1,-0.27605304395364727
1,-0.20071809095983428
1,-0.19223189565610913
1,-0.19828547467145863
1,-0.251784626504848
1,-0.1737807598471237
1,-0.17760222923788627
1,-0.20767182578418786
1,-0.2112248515501356
1,-0.30337577799013005
1,-0.22646413858685577
1,-0.22227954790090418
1,-0.1415542530268754
1,-0.22404990683757328
1,-0.17327724378994866
1,-0.17460189519807834
1,-0.23433792947139165
1,-0.24320033010427844
1,-0.19914666899746303
1,-0.2843766494767259
1,-0.26333896118698163
1,-0.21426402291263447
1,-0.23788735816910064
1,-0.17938480107047972
1,-0.22319523003226505
1,-0.25984767316984025
1,-0.22398363787501085
1,-0.19742951784918916
1,-0.24158973486396176
1,-0.1961635330850784
1,-0.21721452927724094
1,-0.25140414820987966
1,-0.21518377134707634
1,-0.16854326533452646
1,-0.12183489412958437
1,-0.19428757704788113
1,-0.2953160107374333
1,-0.18219935839968526
1,-0.19305554078023102
1,-0.22561959565486345
1,-0.2955627527580176
1,-0.215593869974334
1,-0.2418979736828486
1,-0.17570152405124384
1,-0.28526060609690296
1,-0.1895601671219178
1,-0.19025700504901763
1,-0.17512717465151462
1,-0.21641915653185342
1,-0.17388848035483423
1,-0.12182680833480508
1,-0.16649049166586183
1,-0.25663503659036535
1,-0.10206148541142279
1,-0.24325825084769573
1,-0.18297314733514636
1,-0.17512827150137245
1,-0.2958790337282493
1,-0.27696818105829596
1,-0.27434376335266386
1,-0.24817426941087883
1,-0.32249464795111593
1,-0.16328019999799248
1,-0.23651577562552162
1,-0.21435817942795032
1,-0.24349962054475616
1,-0.27845581242640516
1,-0.24425205501784863
1,-0.25768744344392536
1,-0.2683582301232226
1,-0.2713496413813925
1,-0.25064591363886857
1,-0.17550033845482196
1,-0.24192345557392936
1,-0.22901119556303273
1,-0.1811011754924461
1,-0.26145573767596764
1,-0.2197155617102478
1,-0.2584866241028878
1,-0.18520183350229225
1,-0.23363114505353802
1,-0.21374535981199763
1,-0.18677730151266103
1,-0.25140720789383897
1,-0.2593887187155426
1,-0.22486443388744348
1,-0.20172304558883036
1,-0.1750669818135826
1,-0.1685452770343674
1,-0.1593132052977253
1,-0.1963058261075199
1,-0.27904646511263786
1,-0.24095328070446653
1,-0.21075780757186377
1,-0.26074392134819463
1,-0.21141844777242302
1,-0.2527315009754909
1,-0.2139388905349432
1,-0.19525784816794456
1,-0.24483167096452352
1,-0.19287922644706668
1,-0.21804489955856732
1,-0.18224662820257936
1,-0.20214224466381686
1,-0.25968470082146755
1,-0.14755457459612664
1,-0.1792357602753069
1,-0.24769287316928598
1,-0.25019913643899416
1,-0.22107072841284725
1,-0.20742621574122952
1,-0.16777578119378525
1,-0.19689516639102744
1,-0.2916287423959467
1,-0.23977452607780222
1,-0.3037204974327963
1,-0.20383014773887953
1,-0.21486253532474797
1,-0.15791816274108803
1,-0.1920175332010936
1,-0.2660208190141331
1,-0.23886029560822863
1,-0.21546684237759148
1,-0.18371544236939563
1,-0.20307673925008973
1,-0.31168440553646315
1,-0.17870387621234873
1,-0.15700782556354964
1,-0.27574357571682917
1,-0.18507911512182829
1,-0.25197242180029056
1,-0.2757905511424168
1,-0.28084214098562654
1,-0.21834127616328924
1,-0.2542149735038015
1,-0.23224062722105754
1,-0.19619734433160807
1,-0.18912736809116404
1,-0.26940569455637564
1,-0.23373350803337695
1,-0.20703395473758746
1,-0.26740834133697544
1,-0.23616807731911887
1,-0.2250764722797569
1,-0.31625073225767275
1,-0.18175821195330766
1,-0.27818917380145947
1,-0.19413578806564225
1,-0.23453074019854703
1,-0.13293939166271795
1,-0.24726718851208696
1,-0.23118477007491833
1,-0.23262070694430959
1,-0.19125613496574867
1,-0.19580196882115386
1,-0.18086497437095939
1,-0.21625467568709622
1,-0.24139443254152604
1,-0.2862873368235393
1,-0.22699832884806773
1,-0.1395782166682673
1,-0.24760503766724096
1,-0.22489024454224804
1,-0.3026878810263829
1,-0.18382570587969
1,-0.2046275581142447
1,-0.2515406872978042
1,-0.20319888649860188
1,-0.15091583304939027
1,-0.2765258424813071
1,-0.2524669461275811
1,-0.2206133992981452
1,-0.2246842966629954
1,-0.1929642669900573
1,-0.23072956703490854
1,-0.1703192825857489
1,-0.21192503761574444
1,-0.16590652422652097
1,-0.26654529873470434
1,-0.2793545714631085
1,-0.2605513394608059
1,-0.11731786530616617
1,-0.2465473531900182
1,-0.15834312084935864
1,-0.24253576273399124
1,-0.2475998776763797
1,-0.20670566017946285
1,-0.20102371447731504
1,-0.18826528881700777
1,-0.17315183939925682
1,-0.14526330206555071
1,-0.1638192530217445
1,-0.17612513304312682
1,-0.2309781270500968
1,-0.22528850239193088
1,-0.21021311420140143
1,-0.14921466231034364
1,-0.17968063008059731
1,-0.249424940961452
1,-0.14981276982393021
1,-0.20441280395812877
1,-0.1450850654194642
1,-0.23187909441948196
1,-0.2835740691702473
1,-0.23074243882066425
1,-0.1848828485361731
1,-0.23311439604774317
1,-0.2222973037360716
1,-0.2510710486289902
1,-0.1157936658023746
1,-0.15229676453616703
1,-0.28226392942228684
1,-0.2443500329006581
1,-0.19661042922800465
1,-0.24051378886457098
1,-0.24745105769781062
1,-0.21303889690152955
1,-0.23598700006118478
1,-0.20196349464556218
1,-0.17372935402030606
1,-0.19891346569663715
1,-0.21525977629814586
1,-0.2329085872257075
1,-0.2847562165539692
1,-0.26174376148726286
1,-0.24529564710267668
1,-0.13472742291728526
1,-0.16166585805294487
1,-0.25642278211871594
1,-0.25493619374961995
1,-0.19911407808456194
1,-0.16601084067782512
1,-0.28008955680975656
1,-0.18331720721794142
1,-0.2501676878179435
1,-0.22396840151059383
1,-0.17457333619610868
1,-0.20330343537855233
1,-0.22105019297623274
1,-0.17493091994219245
1,-0.1793312269572106
1,-0.14836399921109708
1,-0.2512635206770457
1,-0.23685344461137436
1,-0.19059346517114428
1,-0.19294854029471953
1,-0.15218686717138374
1,-0.21442918968419966
1,-0.24458290398698668
1,-0.26454731338480797
1,-0.22085909558901892
1,-0.18412626759424033
1,-0.21187464302125303
1,-0.2279821041653334
1,-0.19969995861104173
1,-0.19441110307483211
1,-0.20361848552115003
1,-0.14654906058635353
1,-0.18202375364022524
1,-0.19724212404002928
1,-0.1518229931424946
1,-0.24774006518241976
1,-0.10681161145355067
1,-0.21283447858020832
1,-0.23899378230350932
1,-0.18203628353167334
1,-0.22363007824291506
1,-0.18637716532255483
1,-0.18296500028942075
1,-0.18340959389033218
1,-0.1384812858835165
1,-0.19493322534567348
1,-0.20427914952339976
1,-0.23567739342893715
1,-0.1943262025331732
1,-0.20032442018462704
1,-0.2725328224592909
1,-0.18800062456540156
1,-0.2663836128202861
1,-0.24652201119857553
1,-0.16399569589116214
1,-0.21865493888020593
1,-0.10622851583676307
1,-0.17239712981414623
1,-0.25263316338897335
1,-0.1909201713569857
1,-0.3146004367845022
1,-0.2397015567749161
1,-0.15356057740385332
1,-0.22874658987550034
1,-0.2896848521257115
1,-0.24319067545771955
1,-0.18305222992144232
1,-0.26095332610941613
1,-0.21891730374651885
1,-0.2265685575246137
1,-0.14499071128769025
1,-0.1673231393254373
1,-0.18655281928448353
1,-0.16367653023393047
1,-0.15394229902502898
1,-0.2524008169385464
1,-0.23269340431006857
1,-0.23326892557254864
1,-0.29463468776995194
1,-0.1857211755010577
1,-0.20906530151501146
1,-0.22444061959209516
1,-0.2797899714732226
1,-0.20005383432510682
1,-0.22294543741866857
1,-0.2699889103928621
1,-0.12718128552030517
1,-0.21852754508962036
1,-0.22783000086407634
1,-0.18485918804300625
1,-0.19682437560192123
1,-0.16655247760821457
1,-0.16913788678236477
1,-0.2380970753018541
1,-0.17014375111311364
1,-0.14074623392832342
1,-0.1697504900227631
1,-0.2128700511378363
1,-0.15499824599591022
1,-0.2511590063292462
1,-0.35531065346731316
1,-0.24076795553297456
1,-0.19676307798522674
1,-0.2147459417375468
1,-0.2399171638421851
1,-0.24285699210174716
1,-0.20458108590111088
1,-0.14704694727749276
1,-0.19853954489448622
1,-0.2287984216959893
1,-0.16241681606221195
1,-0.19346409139210508
1,-0.2049409773217351
1,-0.16569126743321605
1,-0.21058763121981405
1,-0.14748925648814604
1,-0.1773512137913208
1,-0.26672671726635167
1,-0.19243828402436902
1,-0.20959533714572645
1,-0.19406544786749969
1,-0.16710281000613209
1,-0.2471720057680551
1,-0.19652039711250913
1,-0.194940154430022
1,-0.22159249285515625
1,-0.22496172764108008
1,-0.1829757340751359
1,-0.18854312436963383
1,-0.16677566679017808
1,-0.19714120125971735
1,-0.17721565897329716
1,-0.26682355346189796
1,-0.2635876185972521
1,-0.2108674629271277
1,-0.2420809384477085
1,-0.11486911226373529
1,-0.29842882109211355
1,-0.29768738486547397
1,-0.25113522410175415
1,-0.23566306493247602
1,-0.19958342812168745
1,-0.21229483236007773
1,-0.24662255656560195
1,-0.24649062916790654
1,-0.17015143348676043
1,-0.16983341019678422
1,-0.2425017202953148
1,-0.22328844336636933
1,-0.21764575790354468
1,-0.21160537708609062
1,-0.17763067222715573
1,-0.19277893476895658
1,-0.23526352095330938
1,-0.1788109172409671
1,-0.1349391913466207
1,-0.16029030000523825
1,-0.1767458759973224
1,-0.20995981019331023
1,-0.22593918870237384
1,-0.18904660493778525
1,-0.13079139223442549
1,-0.24430860582604513
1,-0.17877374198946971
1,-0.14652535027160374
1,-0.22773744751791813
1,-0.23323273626783547
1,-0.23067956584458882
1,-0.23937831351805294
1,-0.19114074456787833
1,-0.21021547132290475
1,-0.2599645601139695
1,-0.20220131129447566
1,-0.14124375905536535
1,-0.19592893084935747
1,-0.2366425496277289
1,-0.2210697391052674
1,-0.25365359142068034
1,-0.1550409546290079
1,-0.2775175745220957
1,-0.3339229474787593
1,-0.23771741457116136
1,-0.14956746265991505
1,-0.1596694881262699
1,-0.15668042049956576
1,-0.1607336277173983
1,-0.2547841895077325
1,-0.2712752185914238
1,-0.23617512656387563
1,-0.16437064565151516
1,-0.19121269076730285
1,-0.25814035760932197
1,-0.30929376068242265
1,-0.21117145042217822
1,-0.2390170584640865
1,-0.2862707053670599
1,-0.14196722462473585
1,-0.2095296328887155
1,-0.2514365605154709
1,-0.1335585922792586
1,-0.22430728057015403
1,-0.23541411955998795
1,-0.1742273652594044
1,-0.2226198618269586
1,-0.19862252388483514
1,-0.2800373291667555
1,-0.17241235464431126
1,-0.1671013409337716
1,-0.15590079263360468
1,-0.2107989642180268
1,-0.20036327353105388
1,-0.1614033365752534
1,-0.14008235662255786
1,-0.18526605345622868
1,-0.23872321382894235
1,-0.2953058575390966
1,-0.280572024764997
1,-0.23514315388916174
1,-0.2651870027202229
1,-0.18661785191322885
1,-0.18338949311671526
1,-0.2850913170691117
1,-0.21605496917609956
1,-0.20024864992830893
1,-0.20711955782816996
1,-0.1552004478206308
1,-0.19631236661672635
1,-0.23415927686999471
1,-0.11890554918332397
1,-0.24498116855962704
1,-0.2077582526847488
1,-0.2006630278878656
1,-0.21032073087751724
1,-0.1605671777075255
1,-0.21037861624203513
1,-0.1842297737238201
1,-0.12418083727719909
1,-0.2884403453523126
1,-0.25564643051132707
1,-0.1346869317914967
1,-0.23441085245430915
1,-0.16215416250567016
1,-0.20348084772934127
1,-0.23554328830659443
1,-0.23530064600336953
1,-0.25395596599794024
1,-0.20835408994516
1,-0.18008749926000212
1,-0.2028384983655318
1,-0.17136449387946184
1,-0.2928227742012284
1,-0.14480735857828453
1,-0.2405169196860013
1,-0.168275812742462
1,-0.15156464302494932
1,-0.13707104471595932
1,-0.19031135882875239
1,-0.14097362538817682
1,-0.3096460057442034
1,-0.22505599910942498
1,-0.17530303442847872
1,-0.2142475848320363
1,-0.25827061619075053
1,-0.2048533439914897
1,-0.19695124938054542
1,-0.19799910636514295
1,-0.3008087039178826
1,-0.2523059962658898
1,-0.16433819913423364
1,-0.2676476900767599
1,-0.18990905563408367
1,-0.2091067643083937
1,-0.272055059578851
1,-0.17288544302949327
1,-0.2603467922225777
1,-0.17882340860279355
1,-0.1660860550935997
1,-0.1835822694956993
1,-0.19835469770848116
1,-0.17968701474446558
1,-0.20294708139656414
1,-0.20559250172978527
1,-0.21316894101357953
1,-0.18962307662303446
1,-0.2269326048847795
1,-0.20469940749096316
1,-0.2132939298964962
1,-0.13545421001984298
1,-0.2408551314460845
1,-0.21994830948754407
1,-0.18327850360293807
1,-0.25437433820653244
1,-0.19656964297107749
1,-0.2106505981108977
1,-0.2243505693332135
1,-0.24151245145819855
1,-0.1527786867066332
1,-0.11702562197754807
1,-0.1703989492800495
1,-0.19585510647816906
1,-0.16940954029441824
1,-0.2191390386509413
1,-0.2168964350233613
1,-0.25254041923071946
1,-0.11356734608037633
1,-0.20295965020590478
1,-0.16890302344129585
1,-0.18306835552638598
1,-0.2030538883806917
1,-0.21459904798857268
1,-0.2705602225803813
1,-0.13449265848919034
1,-0.21463957782382548
1,-0.23364863064669272
1,-0.1517341752825765
1,-0.17014319740517037
1,-0.2625020036868848
1,-0.2719741802077136
1,-0.1543330319873364
1,-0.2074704519161704
1,-0.13836255817805143
1,-0.12507510282370118
1,-0.20771121668935494
1,-0.2322361313358392
1,-0.14151130693627276
1,-0.22578484710485958
1,-0.2295927576742911
1,-0.23130026582512242
1,-0.2147096286140744
1,-0.1796223937850978
1,-0.1674448319729649
1,-0.1572844112772005
1,-0.19423513936230363
1,-0.1483216513996346
1,-0.21652346859391736
1,-0.2514327664181877
1,-0.13325616638312066
1,-0.14364695362493407
1,-0.20542520569453382
1,-0.23248864852041295
1,-0.22229071916961485
1,-0.25086111709852865
1,-0.11159206243233388
1,-0.26903553511056155
1,-0.1767032307091594
1,-0.2477463284059949
1,-0.23589655052606445
1,-0.19383328881337714
1,-0.25869122839018255
1,-0.19163568185100477
1,-0.23444806046767383
1,-0.1754818605901607
1,-0.1705520504828517
1,-0.16824108689231965
1,-0.20749020852883926
1,-0.22128965725649463
1,-0.19834553841133262
1,-0.18606618072324088
1,-0.3165193308610743
1,-0.2459088414607853
1,-0.2312562545727379
1,-0.2079541586862641
1,-0.19799851226549015
1,-0.16530326843471177
1,-0.1292585369642396
1,-0.1387746777550689
1,-0.13052258759509994
1,-0.2903228874487802
1,-0.2999080445655331
1,-0.1821005861916445
1,-0.3027862518593133
1,-0.14575033287734335
1,-0.2604648674107859
1,-0.28530822873160844
1,-0.20327423787656138
1,-0.24012251034559107
1,-0.22889894175512682
1,-0.17153004842844216
1,-0.19124609180228735
1,-0.19195705209143488
1,-0.22869486406644812
1,-0.16734736574455011
1,-0.21387148936374434
1,-0.19373409926113783
1,-0.19957433584456874
1,-0.17205653685803712
1,-0.27459045588116515
1,-0.2097030454729054
1,-0.16967124113709398
1,-0.11495038795649126
1,-0.22774708001290644
1,-0.2008355963496431
1,-0.25894574399249226
1,-0.1938611320795034
1,-0.28640969120998827
1,-0.18958784214244284
1,-0.2246616182235809
1,-0.17164181593122343
1,-0.21122660912801927
1,-0.2393438716745393
1,-0.3006833368777859
1,-0.23658924169892126
1,-0.24992823191903768
1,-0.15650739218834153
1,-0.18020212708827166
1,-0.2412456918780388
1,-0.18370769015015398
