offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.700000000000000000e+03,1.500000000000000000e+02,2.177446781353833405e+00,0.000000000000000000e+00,1.399817241397499856e+01,0.000000000000000000e+00,9.999999606199163615e-01
-3.662814070351758801e+03,1.500000000000000000e+02,2.177845104188133707e+00,0.000000000000000000e+00,1.399967248578241197e+01,0.000000000000000000e+00,9.999999588702679354e-01
-3.625628140703517602e+03,1.500000000000000000e+02,2.178255836734199757e+00,0.000000000000000000e+00,1.400122693256821549e+01,0.000000000000000000e+00,9.999999570201842936e-01
-3.588442211055276402e+03,1.500000000000000000e+02,2.178679501032326993e+00,0.000000000000000000e+00,1.400283804969831181e+01,0.000000000000000000e+00,9.999999549741288574e-01
-3.551256281407035203e+03,1.500000000000000000e+02,2.179116649615708834e+00,0.000000000000000000e+00,1.400450976660636115e+01,0.000000000000000000e+00,9.999999529977912083e-01
-3.514070351758794004e+03,1.500000000000000000e+02,2.179567860951214353e+00,0.000000000000000000e+00,1.400624400134597636e+01,0.000000000000000000e+00,9.999999508182076946e-01
-3.476884422110552805e+03,1.500000000000000000e+02,2.180033747678571387e+00,0.000000000000000000e+00,1.400804427650359685e+01,0.000000000000000000e+00,9.999999485088635343e-01
-3.439698492462311606e+03,1.500000000000000000e+02,2.180514955654532461e+00,0.000000000000000000e+00,1.400991397348366263e+01,0.000000000000000000e+00,9.999999460601838308e-01
-3.402512562814070407e+03,1.500000000000000000e+02,2.181012165754439458e+00,0.000000000000000000e+00,1.401185613618304160e+01,0.000000000000000000e+00,9.999999433089545864e-01
-3.365326633165829207e+03,1.500000000000000000e+02,2.181526101820552288e+00,0.000000000000000000e+00,1.401387631514626264e+01,0.000000000000000000e+00,9.999999406992546858e-01
-3.328140703517588008e+03,1.500000000000000000e+02,2.182057522488485723e+00,0.000000000000000000e+00,1.401597699595117774e+01,0.000000000000000000e+00,9.999999377909239984e-01
-3.290954773869346809e+03,1.500000000000000000e+02,2.182607234501577231e+00,0.000000000000000000e+00,1.401816300801101534e+01,0.000000000000000000e+00,9.999999346924519639e-01
-3.253768844221105610e+03,1.500000000000000000e+02,2.183176091038874667e+00,0.000000000000000000e+00,1.402043906685310048e+01,0.000000000000000000e+00,9.999999313992229411e-01
-3.216582914572864411e+03,1.500000000000000000e+02,2.183764995688568966e+00,0.000000000000000000e+00,1.402281011401714750e+01,0.000000000000000000e+00,9.999999278826101623e-01
-3.179396984924623212e+03,1.500000000000000000e+02,2.184374906416327367e+00,0.000000000000000000e+00,1.402528148826604593e+01,0.000000000000000000e+00,9.999999241165205000e-01
-3.142211055276382012e+03,1.500000000000000000e+02,2.185006840145562901e+00,0.000000000000000000e+00,1.402785921011468417e+01,0.000000000000000000e+00,9.999999201857445730e-01
