offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.200000000000000000e+03,1.500000000000000000e+02,1.729758244737954476e+00,0.000000000000000000e+00,3.757760651658918505e+01,0.000000000000000000e+00,9.999998821167608298e-01
-3.167839195979899614e+03,1.500000000000000000e+02,1.731377910643050688e+00,0.000000000000000000e+00,3.758467308455453804e+01,0.000000000000000000e+00,9.999998799415955597e-01
-3.135678391959799228e+03,1.500000000000000000e+02,1.733048191482976730e+00,0.000000000000000000e+00,3.759196420188163756e+01,0.000000000000000000e+00,9.999998753242647087e-01
-3.103517587939698387e+03,1.500000000000000000e+02,1.734771238485088851e+00,0.000000000000000000e+00,3.759949548294594024e+01,0.000000000000000000e+00,9.999998703295669422e-01
-3.071356783919598001e+03,1.500000000000000000e+02,1.736549305664562448e+00,0.000000000000000000e+00,3.760727771177857903e+01,0.000000000000000000e+00,9.999998650570457448e-01
-3.039195979899497615e+03,1.500000000000000000e+02,1.738384767938143449e+00,0.000000000000000000e+00,3.761532178520610614e+01,0.000000000000000000e+00,9.999998594562750087e-01
-3.007035175879396775e+03,1.500000000000000000e+02,1.740280122946787023e+00,0.000000000000000000e+00,3.762363629514254626e+01,0.000000000000000000e+00,9.999998523781835624e-01
-2.974874371859296389e+03,1.500000000000000000e+02,1.742238036768318121e+00,0.000000000000000000e+00,3.763224249116979081e+01,0.000000000000000000e+00,9.999998472148188267e-01
-2.942713567839196003e+03,1.500000000000000000e+02,1.744261283212751756e+00,0.000000000000000000e+00,3.764114602922222730e+01,0.000000000000000000e+00,9.999998412329619280e-01
-2.910552763819095617e+03,1.500000000000000000e+02,1.746352812660935561e+00,0.000000000000000000e+00,3.765036090286014314e+01,0.000000000000000000e+00,9.999998345723247750e-01
-2.878391959798995231e+03,1.500000000000000000e+02,1.748515745525990983e+00,0.000000000000000000e+00,3.765990227405734458e+01,0.000000000000000000e+00,9.999998275220417510e-01
