offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
3.200000000000000000e+03,1.500000000000000000e+02,-4.084787699975640862e+01,-4.084787699975640862e+01,-4.431929264733238597e+03,-4.431929264733238597e+03,-1.729758182241412978e+00,-4.400114729351770620e+03,-3.721573644003638037e+01,-3.721573644003638037e+01,-1.729006119926217666e+00
3.167839195979899614e+03,1.500000000000000000e+02,-4.084694731677961954e+01,-4.084694731677961954e+01,-4.431928154363310568e+03,-4.431928154363310568e+03,-1.731377830446709787e+00,-4.400117189809389856e+03,-3.721494239815274341e+01,-3.721494239815274341e+01,-1.730594203696562694e+00
3.135678391959799683e+03,1.500000000000000000e+02,-4.084598882945067544e+01,-4.084598882945067544e+01,-4.431927003586239152e+03,-4.431927003586239152e+03,-1.733048106856064141e+00,-4.400119738061741373e+03,-3.721412388066528365e+01,-3.721412388066528365e+01,-1.732231238670368656e+00
3.103517587939698387e+03,1.500000000000000000e+02,-4.084500033790041584e+01,-4.084500033790041584e+01,-4.431925810422204449e+03,-4.431925810422204449e+03,-1.734771150251743332e+00,-4.400122378329538151e+03,-3.721327987202857912e+01,-3.721327987202857912e+01,-1.733919255944963433e+00
3.071356783919598456e+03,1.500000000000000000e+02,-4.084398057924663306e+01,-4.084398057924663306e+01,-4.431924572768866710e+03,-4.431924572768866710e+03,-1.736549213879922560e+00,-4.400125115089902465e+03,-3.721240930350995768e+01,-3.721240930350995768e+01,-1.735660392978432665e+00
3.039195979899497615e+03,1.500000000000000000e+02,-4.084292822359347497e+01,-4.084292822359347497e+01,-4.431923288392340510e+03,-4.431923288392340510e+03,-1.738384672900147976e+00,-4.400127953095245175e+03,-3.721151104983073310e+01,-3.721151104983073310e+01,-1.737456900338415933e+00
3.007035175879397229e+03,1.500000000000000000e+02,-4.084184186974619024e+01,-4.084184186974619024e+01,-4.431921954917144831e+03,-4.431921954917144831e+03,-1.740280032397086840e+00,-4.400130897393829400e+03,-3.721058392552276928e+01,-3.721058392552276928e+01,-1.739311148955229758e+00
2.974874371859296389e+03,1.500000000000000000e+02,-4.084072004057463801e+01,-4.084072004057463801e+01,-4.431920569815354611e+03,-4.431920569815354611e+03,-1.742237936030096801e+00,-4.400133953352119534e+03,-3.720962668103823034e+01,-3.720962668103823034e+01,-1.741225637923172975e+00
2.942713567839196003e+03,1.500000000000000000e+02,-4.083956117802688368e+01,-4.083956117802688368e+01,-4.431919130394736385e+03,-4.431919130394736385e+03,-1.744261175345344528e+00,-4.400137126679131143e+03,-3.720863799855396792e+01,-3.720863799855396792e+01,-1.743203002897568021e+00
2.910552763819095617e+03,1.500000000000000000e+02,-4.083836363777504630e+01,-4.083836363777504630e+01,-4.431917633785816179e+03,-4.431917633785816179e+03,-1.746352699850850732e+00,-4.400140423452968207e+03,-3.720761648743064143e+01,-3.720761648743064143e+01,-1.745246025140059887e+00
2.878391959798995231e+03,1.500000000000000000e+02,-4.083712568342082250e+01,-4.083712568342082250e+01,-4.431916076927731410e+03,-4.431916076927731410e+03,-1.748515627876677359e+00,-4.400143850149822356e+03,-3.720656067936533873e+01,-3.720656067936533873e+01,-1.747357641270254502e+00
2.846231155778894390e+03,1.500000000000000000e+02,-4.083584548024987271e+01,-4.083584548024987271e+01,-4.431914456552765841e+03,-4.431914456552765841e+03,-1.750753258332370610e+00,-4.400147413675617827e+03,-3.720546902310661608e+01,-3.720546902310661608e+01,-1.749540953786918651e+00
2.814070351758794004e+03,1.500000000000000000e+02,-4.083452108852088713e+01,-4.083452108852088713e+01,-4.431912769169422972e+03,-4.431912769169422972e+03,-1.753069083429344310e+00,-4.400151121400671400e+03,-3.720433987878550397e+01,-3.720433987878550397e+01,-1.751799242429300296e+00
2.781909547738694073e+03,1.500000000000000000e+02,-4.083315045615245253e+01,-4.083315045615245253e+01,-4.431911011043825056e+03,-4.431911011043825056e+03,-1.755466802455547981e+00,-4.400154981197610141e+03,-3.720317151177255255e+01,-3.720317151177255255e+01,-1.754135976455663881e+00
2.749748743718592777e+03,1.500000000000000000e+02,-4.083173141083830160e+01,-4.083173141083830160e+01,-4.431909178179302216e+03,-4.431909178179302216e+03,-1.757950336726094909e+00,-4.400159001482991698e+03,-3.720196208603647392e+01,-3.720196208603647392e+01,-1.756554827924977413e+00
2.717587939698492846e+03,1.500000000000000000e+02,-4.083026165157161813e+01,-4.083026165157161813e+01,-4.431907266294048895e+03,-4.431907266294048895e+03,-1.760523845785470165e+00,-4.400163191262973669e+03,-3.720070965696368148e+01,-3.720070965696368148e+01,-1.759059686076049678e+00
2.685427135678392006e+03,1.500000000000000000e+02,-4.082873873935091069e+01,-4.082873873935091069e+01,-4.431905270796374680e+03,-4.431905270796374680e+03,-1.763191745031080782e+00,-4.400167560183514979e+03,-3.719941216354573044e+01,-3.719941216354573044e+01,-1.761654672909047203e+00
2.653266331658291165e+03,1.500000000000000000e+02,-4.082716008720035461e+01,-4.082716008720035461e+01,-4.431903186757554067e+03,-4.431903186757554067e+03,-1.765958724855067441e+00,-4.400172118585644057e+03,-3.719806741995671473e+01,-3.719806741995671473e+01,-1.764344160085566271e+00
2.621105527638191234e+03,1.500000000000000000e+02,-4.082552294923607406e+01,-4.082552294923607406e+01,-4.431901008881837697e+03,-4.431901008881837697e+03,-1.768829771494611958e+00,-4.400176877566353141e+03,-3.719667310636305047e+01,-3.719667310636305047e+01,-1.767132787276164851e+00
2.588944723618090393e+03,1.500000000000000000e+02,-4.082382440892024533e+01,-4.082382440892024533e+01,-4.431898731473288535e+03,-4.431898731473288535e+03,-1.771810189741415131e+00,-4.400181849045838135e+03,-3.719522675895177599e+01,-3.719522675895177599e+01,-1.770025482098587677e+00
2.556783919597990007e+03,1.500000000000000000e+02,-4.082206136614331626e+01,-4.082206136614331626e+01,-4.431896348399119233e+03,-4.431896348399119233e+03,-1.774905627715074319e+00,-4.400187045841757026e+03,-3.719372575909665102e+01,-3.719372575909665102e+01,-1.773027481806126238e+00
2.524623115577889621e+03,1.500000000000000000e+02,-4.082023052326667312e+01,-4.082023052326667312e+01,-4.431893853049043173e+03,-4.431893853049043173e+03,-1.778122103898791551e+00,-4.400192481751470950e+03,-3.719216732154745841e+01,-3.719216732154745841e+01,-1.776144356903705868e+00
2.492462311557788780e+03,1.500000000000000000e+02,-4.081832836984222013e+01,-4.081832836984222013e+01,-4.431891238290219917e+03,-4.431891238290219917e+03,-1.781466036718369228e+00,-4.400198171643160094e+03,-3.719054848155428772e+01,-3.719054848155428772e+01,-1.779382036889724850e+00
2.460301507537688394e+03,1.500000000000000000e+02,-4.081635116598363311e+01,-4.081635116598363311e+01,-4.431888496417087481e+03,-4.431888496417087481e+03,-1.784944276866803126e+00,-4.400204131556995890e+03,-3.718886608082766543e+01,-3.718886608082766543e+01,-1.782746838344874796e+00
2.428140703517588008e+03,1.500000000000000000e+02,-4.081429492419692906e+01,-4.081429492419692906e+01,-4.431885619095601214e+03,-4.431885619095601214e+03,-1.788564142766443155e+00,-4.400210378817632773e+03,-3.718711675219219615e+01,-3.718711675219219615e+01,-1.786245495615596868e+00
2.395979899497487622e+03,1.500000000000000000e+02,-4.081215538948254107e+01,-4.081215538948254107e+01,-4.431882597301088936e+03,-4.431882597301088936e+03,-1.792333459425159203e+00,-4.400216932159441967e+03,-3.718529690281548028e+01,-3.718529690281548028e+01,-1.789885194368986410e+00
2.363819095477387236e+03,1.500000000000000000e+02,-4.080992801761931332e+01,-4.080992801761931332e+01,-4.431879421248684594e+03,-4.431879421248684594e+03,-1.796260601114141320e+00,-4.400223811866270808e+03,-3.718340269583586633e+01,-3.718340269583586633e+01,-1.793673608330324187e+00
2.331658291457286396e+03,1.500000000000000000e+02,-4.080760795129936014e+01,-4.080760795129936014e+01,-4.431876080315767467e+03,-4.431876080315767467e+03,-1.800354538298433171e+00,-4.400231039927558413e+03,-3.718143003022441917e+01,-3.718143003022441917e+01,-1.797618939552270145e+00
2.299497487437186010e+03,1.500000000000000000e+02,-4.080518999397054358e+01,-4.080518999397054358e+01,-4.431872562954818932e+03,-4.431872562954818932e+03,-1.804624889294886847e+00,-4.400238640213138751e+03,-3.717937451869693177e+01,-3.717937451869693177e+01,-1.801729962608594304e+00
2.267336683417085624e+03,1.500000000000000000e+02,-4.080266858112236150e+01,-4.080266858112236150e+01,-4.431868856595654506e+03,-4.431868856595654506e+03,-1.809081977195379443e+00,-4.400246638669241293e+03,-3.717723146342177643e+01,-3.717723146342177643e+01,-1.806016073155032098e+00
2.235175879396984783e+03,1.500000000000000000e+02,-4.080003774868055189e+01,-4.080003774868055189e+01,-4.431864947535603278e+03,-4.431864947535603278e+03,-1.813736892716577120e+00,-4.400255063538715149e+03,-3.717499582932305202e+01,-3.717499582932305202e+01,-1.810487341356726176e+00
2.203015075376884397e+03,1.500000000000000000e+02,-4.079729109820118538e+01,-4.079729109820118538e+01,-4.431860820815494662e+03,-4.431860820815494662e+03,-1.818601563639015817e+00,-4.400263945608979157e+03,-3.717266221462602971e+01,-3.717266221462602971e+01,-1.815154570746775775e+00
2.170854271356784011e+03,1.500000000000000000e+02,-4.079442175847043472e+01,-4.079442175847043472e+01,-4.431856460079854514e+03,-4.431856460079854514e+03,-1.823688831644828978e+00,-4.400273318491696955e+03,-3.717022481842241177e+01,-3.717022481842241177e+01,-1.820029363155206692e+00
2.138693467336683625e+03,1.500000000000000000e+02,-4.079142234318669580e+01,-4.079142234318669580e+01,-4.431851847418610305e+03,-4.431851847418610305e+03,-1.829012537493556856e+00,-4.400283218938919163e+03,-3.716767740478417181e+01,-3.716767740478417181e+01,-1.825124190433064397e+00
2.106532663316583239e+03,1.500000000000000000e+02,-4.078828490402202078e+01,-4.078828490402202078e+01,-4.431846963187588699e+03,-4.431846963187588699e+03,-1.834587615509153169e+00,-4.400293687201259672e+03,-3.716501326310390141e+01,-3.716501326310390141e+01,-1.830452473795433743e+00
2.074371859296482398e+03,1.500000000000000000e+02,-4.078500087879319835e+01,-4.078500087879319835e+01,-4.431841785804641404e+03,-4.431841785804641404e+03,-1.840430198626127112e+00,-4.400304767434513451e+03,-3.716222516413995436e+01,-3.716222516413995436e+01,-1.836028671720758787e+00
2.042211055276382012e+03,1.500000000000000000e+02,-4.078156103387027542e+01,-4.078156103387027542e+01,-4.431836291517271093e+03,-4.431836291517271093e+03,-1.846557735280614398e+00,-4.400316508162437458e+03,-3.715930531126241476e+01,-3.715930531126241476e+01,-1.841868377475320395e+00
2.010050251256281626e+03,1.500000000000000000e+02,-4.077795540028591859e+01,-4.077795540028591859e+01,-4.431830454137527340e+03,-4.431830454137527340e+03,-1.852989119721043076e+00,-4.400328962804650473e+03,-3.715624528625789935e+01,-3.715624528625789935e+01,-1.847988427484348550e+00
1.977889447236181013e+03,1.500000000000000000e+02,-4.077417320261093892e+01,-4.077417320261093892e+01,-4.431824244738476409e+03,-4.431824244738476409e+03,-1.859744837486075886e+00,-4.400342190280332034e+03,-3.715303598902664817e+01,-3.715303598902664817e+01,-1.854407021947527268e+00
1.945728643216080400e+03,1.500000000000000000e+02,-4.077020277974179407e+01,-4.077020277974179407e+01,-4.431817631306010298e+03,-4.431817631306010298e+03,-1.866847128090940222e+00,-4.400356255700407928e+03,-3.714966757034926559e+01,-3.714966757034926559e+01,-1.861143859302810677e+00
1.913567839195980014e+03,1.500000000000000000e+02,-4.076603149648531144e+01,-4.076603149648531144e+01,-4.431810578338269806e+03,-4.431810578338269806e+03,-1.874320167205273613e+00,-4.400371231163288940e+03,-3.714612935680975170e+01,-3.714612935680975170e+01,-1.868220286381622408e+00
