Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
G_C8_Off,1,199,192,7,42.46880299005967,0.22119168223989413,0.9892334782023328,0.9888388936338319,-292.77609062610605,-270.30934428758957,42.46880299005968,3944.5239408015236,0.47031019789059875
