delay(s),vol_rel
0.0,1.0
0.05,0.834400569072
0.1,0.689036607148
0.15,0.583705365484
0.2,0.483436614577
0.25,0.415970330733
0.3,0.352419245074
0.5,0.226776893718
0.7,0.178345701944
1.3,0.218329278404
1.7,0.283031370729
2.0,0.334240115699
2.5,0.434498222557
3.0,0.510563765439
3.5,0.592327044965
