Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
A16_C8_Off,1,0.29696253114555204,150.7,auto,298.15,0.9945,0.0055,0.0,2.7994841615651755,0.0,3525.6798022975763,0.0,0.0,19.3912389126,3506.28856338,0.0,0.0,0.0,0.0,0.0515696807463,0.000285201854303,0.0,3.07943474608,0.0,15.69655201,12.6171172639,0.0,0.0,0.0,0.0,2.94696871976155,2.94696871976155,2.94696871976155,23.461895916157637,23.461895916157637,23.461895916157637,0.0055,0.0055,0.0,0.08723578595686272,0.0,264.76893514517246,0.0,0.0,19.3397848357,264.017968737,0.0,0.0,0.0,0.0,0.051432842129,2.14752473711e-05,0.0,0.592594334056,0.0,0.590912608197,0.0446131620609,0.0,0.0,0.0,0.0,0.07088475620893207,0.07088475620893207,0.07088475620893207,0.23682831728739973,0.23682831728739973,0.23682831728739973
