delay(s),vol_rel
0.0,1.0
0.01,0.886087259164
0.03,0.707692536006
0.05,0.584995899575
0.07,0.48050722484
0.1,0.362915485702
0.15,0.215047076622
0.2,0.121616335997
0.25,0.0559181313608
0.3,0.024661730164
0.5,-0.0674209524615
0.7,-0.0530721882203
1.0,0.011394707707
1.5,0.122384154347
2.0,0.236670975129
2.5,0.353001889408
3.0,0.452919514975
