Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,-600,600,14.6204150677,0.855565498226,0.390051401648
1468,-500,600,16.7987078238,0.948316552654,0.345571347726
1465,-300,600,21.9858211399,1.15988197258,0.681506638021
1464,-250,600,23.2085881882,1.17196498143,0.260049769223
1467,-400,600,19.2607278913,0.973314172147,0.135741979312
1466,-350,600,20.8400478939,1.11963803584,0.166935544396
1461,-150,600,25.0162886272,1.06994634071,0.722408696121
1460,-100,600,25.3858088572,1.23417245113,0.421961507687
1463,-200,600,23.7785279441,1.07301831721,0.423702747443
1462,-200,600,24.1268827397,1.17373030431,0.61596683254
1490,-1400,1000,8.54251440354,0.91978124945,0.226488427192
1491,-2000,1000,5.41091975645,0.841013516789,0.39972310427
1492,100,1000,22.6445598902,1.14795444498,0.324932044114
1493,400,1000,19.2454054467,1.16520565335,0.371592222832
1494,700,1000,14.7897484708,0.922962313792,0.223875544086
1495,1000,1000,10.8049675899,0.924782918522,0.254127143193
1496,1600,1000,6.40514527177,0.788563533937,0.831126600159
1497,2200,1000,4.20017009377,0.832773202009,0.0625431199327
1418,-200,200,16.5378994894,1.09759308844,0.382465551366
1419,-200,200,16.7167502384,1.02867056379,0.589105686258
1410,0,1200,22.8858229046,1.19290184486,0.936671483241
1411,0,1400,22.4965917223,1.19328552026,0.755327922154
1412,0,1600,22.1984071183,1.13567875082,1.1023088785
1413,0,2000,21.3674289678,1.00780597331,1.07245310966
1414,0,2500,21.4804819979,1.13352975374,0.784460226974
1415,-50,200,28.0507491386,1.31192865238,0.224941762687
1416,-100,200,24.4334271727,1.13760821049,1.03935391994
1417,-150,200,19.9731088315,1.1127625478,0.588747975626
1483,-200,1000,22.8697259637,1.08132128301,0.459057072093
1482,-150,1000,23.2312849445,1.00357376622,0.401461813003
1481,-50,1000,23.2025268092,1.11660653305,1.08224033872
1480,1600,600,3.53774221204,0.79091503958,0.112732554992
1487,-500,1000,19.6395725468,0.972839003531,0.25073674643
1486,-350,1000,21.2189370141,1.06309275925,0.499278445041
1485,-250,1000,23.1623073849,1.11049119778,0.310194619534
1484,-200,1000,23.1217375448,1.06025699389,0.528847798623
1489,-1100,1000,11.3996280275,0.957977170696,0.235852883253
1488,-800,1000,14.8843853997,1.08155990653,0.0228008141744
1409,0,1000,24.0079057806,1.2396815325,0.449702708298
1408,0,900,23.6464324285,1.04055643337,1.36094512685
1403,0,300,28.8985924295,1.44780075771,0.844608070967
1402,0,250,28.8659109265,1.38206358971,0.598966357994
1401,0,200,30.5976521596,1.40491534832,1.72606775345
1400,0,150,31.2289812301,1.17860994748,1.92365941063
1407,0,700,24.5520731257,1.33017491107,0.433424996797
1406,0,600,25.6470147241,1.18991555966,0.635263547778
1405,0,500,26.3610874211,1.26463833609,0.591651548344
1404,0,400,27.5201683632,1.17307328262,0.713973743984
1436,-100,400,26.2930010061,1.2758841891,0.834122141584
1437,-150,400,25.4948793561,1.30408635882,0.257116959171
1434,600,200,3.25340797981,0.862081329819,0.130950174279
1435,-50,400,27.2410259227,1.17068744137,0.571357470956
1432,300,200,8.30277338627,0.821171323053,0.282865326049
1433,400,200,6.06350664875,0.875938131324,0.199241927939
1430,150,200,17.2821154583,1.03773499445,0.516872259286
1431,200,200,13.2389492652,0.962975785507,0.155508341876
1438,-200,400,23.2545443367,1.20371550882,0.383681563938
1439,-200,400,23.1735001783,1.22205449279,0.824789596013
1421,-300,200,11.2053720896,0.977574077894,0.369389159687
1420,-250,200,13.9301143881,0.835497246453,0.0988511203043
1423,-400,200,8.41088359541,0.879725225856,0.440138450531
1422,-350,200,9.8620709842,0.806895580206,0.353303219322
1425,-500,200,6.84776612744,0.814049340664,0.215676330026
1424,-450,200,7.45491558099,0.791833862857,0.365808723624
1427,-600,200,5.57622182196,0.835167413482,0.419519191184
1426,-550,200,6.33207752182,0.818648203727,0.219296011351
1429,100,200,21.9851550467,1.12989731693,0.458053811529
1428,50,200,26.8069153497,1.10386070477,1.33234490528
1454,550,400,8.52846825398,0.867556204386,0.543760722103
1455,700,400,6.17496581902,0.801429341792,0.283578027389
1456,850,400,4.99305018149,0.78499722316,0.504267928279
1457,1000,400,4.21665019369,0.802555682248,0.971935503539
1450,50,400,26.0674665226,1.3229394747,0.779204386862
1451,100,400,24.3361735629,1.01250570433,0.296399018305
1452,250,400,16.9457345313,1.05095852427,0.445824644433
1453,400,400,12.2488733094,0.941316963569,0.0451031111239
1458,1200,400,3.43340000851,0.740700100372,0.306531867372
1459,-50,600,25.8689242724,1.27645431871,0.506154538055
1447,-800,400,7.44409435716,0.900635774548,0.360085342075
1446,-650,400,10.0612805229,0.977802104711,0.333237827523
1445,-500,400,13.4992686044,0.913982091007,0.041487560301
