offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-2.400000000000000000e+03,2.000000000000000000e+02,1.219261087634271767e+00,0.000000000000000000e+00,2.171162570696935745e+01,0.000000000000000000e+00,9.999975270923291415e-01
-2.375879396984924824e+03,2.000000000000000000e+02,1.222330863719783611e+00,0.000000000000000000e+00,2.173806556452422001e+01,0.000000000000000000e+00,9.999974188146748544e-01
-2.351758793969849194e+03,2.000000000000000000e+02,1.225503608359483465e+00,0.000000000000000000e+00,2.176548267790789737e+01,0.000000000000000000e+00,9.999973076363127822e-01
-2.327638190954774018e+03,2.000000000000000000e+02,1.228784069083442176e+00,0.000000000000000000e+00,2.179392108303858322e+01,0.000000000000000000e+00,9.999971888612849691e-01
-2.303517587939698387e+03,2.000000000000000000e+02,1.232177313883239034e+00,0.000000000000000000e+00,2.182343258641472517e+01,0.000000000000000000e+00,9.999970633585323343e-01
-2.279396984924623212e+03,2.000000000000000000e+02,1.235688711173413390e+00,0.000000000000000000e+00,2.185407109522611790e+01,0.000000000000000000e+00,9.999969308795406686e-01
-2.255276381909547581e+03,2.000000000000000000e+02,1.239323959154310373e+00,0.000000000000000000e+00,2.188589374719148850e+01,0.000000000000000000e+00,9.999967910401557081e-01
-2.231155778894472405e+03,2.000000000000000000e+02,1.243089111473458352e+00,0.000000000000000000e+00,2.191896123050560163e+01,0.000000000000000000e+00,9.999966434065192811e-01
-2.207035175879396775e+03,2.000000000000000000e+02,1.246990600300392105e+00,0.000000000000000000e+00,2.195333751806040823e+01,0.000000000000000000e+00,9.999964868977198051e-01
-2.182914572864321599e+03,2.000000000000000000e+02,1.251035228480886552e+00,0.000000000000000000e+00,2.198908567583762874e+01,0.000000000000000000e+00,9.999963131872835476e-01
-2.158793969849246423e+03,2.000000000000000000e+02,1.255230435511656806e+00,0.000000000000000000e+00,2.202629613630139715e+01,0.000000000000000000e+00,9.999961449964445137e-01
-2.134673366834170793e+03,2.000000000000000000e+02,1.259583868848869193e+00,0.000000000000000000e+00,2.206503117027901339e+01,0.000000000000000000e+00,9.999959610884459060e-01
-2.110552763819095617e+03,2.000000000000000000e+02,1.264103857405904918e+00,0.000000000000000000e+00,2.210537759190857798e+01,0.000000000000000000e+00,9.999957658356575241e-01
-2.086432160804019986e+03,2.000000000000000000e+02,1.268799264628116541e+00,0.000000000000000000e+00,2.214742422318735748e+01,0.000000000000000000e+00,9.999955589059210670e-01
-2.062311557788944810e+03,2.000000000000000000e+02,1.273679563034168183e+00,0.000000000000000000e+00,2.219126563091685966e+01,0.000000000000000000e+00,9.999953396243144166e-01
-2.038190954773869407e+03,2.000000000000000000e+02,1.278754887752199032e+00,0.000000000000000000e+00,2.223700278848805567e+01,0.000000000000000000e+00,9.999951072191337609e-01
-2.014070351758794004e+03,2.000000000000000000e+02,1.284036092495389081e+00,0.000000000000000000e+00,2.228474346834350683e+01,0.000000000000000000e+00,9.999948606718991329e-01
-1.989949748743718601e+03,2.000000000000000000e+02,1.289534679055376110e+00,0.000000000000000000e+00,2.233458946476017104e+01,0.000000000000000000e+00,9.999945745150753407e-01
-1.965829145728643198e+03,2.000000000000000000e+02,1.295263516987996910e+00,0.000000000000000000e+00,2.238670227164034543e+01,0.000000000000000000e+00,9.999943160715005774e-01
-1.941708542713567795e+03,2.000000000000000000e+02,1.301235691531173133e+00,0.000000000000000000e+00,2.244118057155571933e+01,0.000000000000000000e+00,9.999940229050306995e-01
-1.917587939698492391e+03,2.000000000000000000e+02,1.307465721544325277e+00,0.000000000000000000e+00,2.249817465122137605e+01,0.000000000000000000e+00,9.999937098908250332e-01
-1.893467336683416988e+03,2.000000000000000000e+02,1.313969158227713763e+00,0.000000000000000000e+00,2.255783736656358940e+01,0.000000000000000000e+00,9.999933768575076654e-01
-1.869346733668341585e+03,2.000000000000000000e+02,1.320762760654391688e+00,0.000000000000000000e+00,2.262033216445561834e+01,0.000000000000000000e+00,9.999930226485043150e-01
-1.845226130653266409e+03,2.000000000000000000e+02,1.327864617074113518e+00,0.000000000000000000e+00,2.268583452562845082e+01,0.000000000000000000e+00,9.999926458999085499e-01
-1.821105527638190779e+03,2.000000000000000000e+02,1.335294274382824886e+00,0.000000000000000000e+00,2.275453301070773193e+01,0.000000000000000000e+00,9.999922450804390461e-01
-1.796984924623115603e+03,2.000000000000000000e+02,1.343072822207982853e+00,0.000000000000000000e+00,2.282662548221347265e+01,0.000000000000000000e+00,9.999918096393329847e-01
-1.772864321608040200e+03,2.000000000000000000e+02,1.351223281303457258e+00,0.000000000000000000e+00,2.290233909279415059e+01,0.000000000000000000e+00,9.999913521762617830e-01
-1.748743718592964797e+03,2.000000000000000000e+02,1.359770513999930319e+00,0.000000000000000000e+00,2.298190897985151082e+01,0.000000000000000000e+00,9.999908736584813829e-01
-1.724623115577889394e+03,2.000000000000000000e+02,1.368741443894630372e+00,0.000000000000000000e+00,2.306558223187941792e+01,0.000000000000000000e+00,9.999903588502331298e-01
-1.700502512562813990e+03,2.000000000000000000e+02,1.378165470340635190e+00,0.000000000000000000e+00,2.315363421328329707e+01,0.000000000000000000e+00,9.999898095442403267e-01
-1.676381909547738815e+03,2.000000000000000000e+02,1.388074593910559651e+00,0.000000000000000000e+00,2.324636012953372699e+01,0.000000000000000000e+00,9.999892240108233521e-01
-1.652261306532663184e+03,2.000000000000000000e+02,1.398503720333978073e+00,0.000000000000000000e+00,2.334407852078280143e+01,0.000000000000000000e+00,9.999886000840152445e-01
-1.628140703517588008e+03,2.000000000000000000e+02,1.409490981802391296e+00,0.000000000000000000e+00,2.344713345149243366e+01,0.000000000000000000e+00,9.999879354505365470e-01
-1.604020100502512378e+03,2.000000000000000000e+02,1.421078082388884001e+00,0.000000000000000000e+00,2.355589578553484387e+01,0.000000000000000000e+00,9.999872256827785355e-01
-1.579899497487437202e+03,2.000000000000000000e+02,1.433310548435673182e+00,0.000000000000000000e+00,2.367075586480295613e+01,0.000000000000000000e+00,9.999864375345660639e-01
-1.555778894472361799e+03,2.000000000000000000e+02,1.446239108013496422e+00,0.000000000000000000e+00,2.379218435629444173e+01,0.000000000000000000e+00,9.999856586078058607e-01
-1.531658291457286396e+03,2.000000000000000000e+02,1.459918394753955573e+00,0.000000000000000000e+00,2.392061975800395146e+01,0.000000000000000000e+00,9.999848066762506704e-01
-1.507537688442210992e+03,2.000000000000000000e+02,1.474409227158782087e+00,0.000000000000000000e+00,2.405657914981879486e+01,0.000000000000000000e+00,9.999838988022579089e-01
-1.483417085427135589e+03,2.000000000000000000e+02,1.489778534831319945e+00,0.000000000000000000e+00,2.420061417965538197e+01,0.000000000000000000e+00,9.999829340976698067e-01
-1.459296482412060413e+03,2.000000000000000000e+02,1.506100220905530751e+00,0.000000000000000000e+00,2.435332131188844329e+01,0.000000000000000000e+00,9.999819108405488821e-01
-1.435175879396984783e+03,2.000000000000000000e+02,1.523456026016042575e+00,0.000000000000000000e+00,2.451534579151432069e+01,0.000000000000000000e+00,9.999808275713436556e-01
-1.411055276381909607e+03,2.000000000000000000e+02,1.541936498832227276e+00,0.000000000000000000e+00,2.468738516513021608e+01,0.000000000000000000e+00,9.999796828216006572e-01
-1.386934673366833977e+03,2.000000000000000000e+02,1.561641562902302827e+00,0.000000000000000000e+00,2.487016657972371547e+01,0.000000000000000000e+00,9.999783788260249162e-01
-1.362814070351758801e+03,2.000000000000000000e+02,1.582684370211501657e+00,0.000000000000000000e+00,2.506457817938841970e+01,0.000000000000000000e+00,9.999771837875971459e-01
-1.338693467336683398e+03,2.000000000000000000e+02,1.605187893885532846e+00,0.000000000000000000e+00,2.527143436163041912e+01,0.000000000000000000e+00,9.999758654083628073e-01
-1.314572864321607994e+03,2.000000000000000000e+02,1.629290929632980056e+00,0.000000000000000000e+00,2.549169540536839662e+01,0.000000000000000000e+00,9.999744852579616206e-01
-1.290452261306532591e+03,2.000000000000000000e+02,1.655148095693347976e+00,0.000000000000000000e+00,2.572637896575753302e+01,0.000000000000000000e+00,9.999730554326817789e-01
-1.266331658291457188e+03,2.000000000000000000e+02,1.682932156547075619e+00,0.000000000000000000e+00,2.597657395685859427e+01,0.000000000000000000e+00,9.999715868818594977e-01
-1.242211055276381785e+03,2.000000000000000000e+02,1.712836416197697886e+00,0.000000000000000000e+00,2.624344300167678767e+01,0.000000000000000000e+00,9.999700942450666652e-01
-1.218090452261306382e+03,2.000000000000000000e+02,1.745077391686077783e+00,0.000000000000000000e+00,2.652822217138642458e+01,0.000000000000000000e+00,9.999685973683988260e-01
-1.193969849246230979e+03,2.000000000000000000e+02,1.779897641056877644e+00,0.000000000000000000e+00,2.683221201412264634e+01,0.000000000000000000e+00,9.999670982359243343e-01
-1.169849246231155803e+03,2.000000000000000000e+02,1.817569514451936818e+00,0.000000000000000000e+00,2.715678703332446275e+01,0.000000000000000000e+00,9.999656269152565891e-01
-1.145728643216080400e+03,2.000000000000000000e+02,1.858399358883511709e+00,0.000000000000000000e+00,2.750340044484123325e+01,0.000000000000000000e+00,9.999643473931262294e-01
-1.121608040201004997e+03,2.000000000000000000e+02,1.902729467027770349e+00,0.000000000000000000e+00,2.787349423353716560e+01,0.000000000000000000e+00,9.999631945324477522e-01
-1.097487437185929593e+03,2.000000000000000000e+02,1.950945065747570428e+00,0.000000000000000000e+00,2.826856519376480037e+01,0.000000000000000000e+00,9.999622726294034036e-01
-1.073366834170854190e+03,2.000000000000000000e+02,2.003478018002202710e+00,0.000000000000000000e+00,2.869009381390998925e+01,0.000000000000000000e+00,9.999616805056360525e-01
-1.049246231155778787e+03,2.000000000000000000e+02,2.060812109661594338e+00,0.000000000000000000e+00,2.913950867156961166e+01,0.000000000000000000e+00,9.999615391878533543e-01
-1.025125628140703384e+03,2.000000000000000000e+02,2.123488361134128866e+00,0.000000000000000000e+00,2.961813217628898087e+01,0.000000000000000000e+00,9.999619987361232365e-01
-1.001005025125627981e+03,2.000000000000000000e+02,2.192110268111243876e+00,0.000000000000000000e+00,3.012710818439222749e+01,0.000000000000000000e+00,9.999632382360430505e-01
-9.768844221105525776e+02,2.000000000000000000e+02,2.267346541541036764e+00,0.000000000000000000e+00,3.066725492141292264e+01,0.000000000000000000e+00,9.999650949603896555e-01
-9.527638190954774018e+02,2.000000000000000000e+02,2.349946763695167196e+00,0.000000000000000000e+00,3.123923206982130552e+01,0.000000000000000000e+00,9.999689153403095165e-01
-9.286432160804019986e+02,2.000000000000000000e+02,2.440723173487772790e+00,0.000000000000000000e+00,3.184286563553914817e+01,0.000000000000000000e+00,9.999740539903452241e-01
-9.045226130653265955e+02,2.000000000000000000e+02,2.540572058707605052e+00,0.000000000000000000e+00,3.247747864069189916e+01,0.000000000000000000e+00,9.999811332506005623e-01
-8.804020100502511923e+02,2.000000000000000000e+02,2.650464067714189742e+00,0.000000000000000000e+00,3.314147765571055260e+01,0.000000000000000000e+00,9.999905901381435092e-01
-8.562814070351757891e+02,2.000000000000000000e+02,2.771441356660742983e+00,0.000000000000000000e+00,3.383216901640317076e+01,0.000000000000000000e+00,1.000002894771329531e+00
-8.321608040201003860e+02,2.000000000000000000e+02,2.904609480313917302e+00,0.000000000000000000e+00,3.454552865911082904e+01,0.000000000000000000e+00,1.000018548011705866e+00
-8.080402010050249828e+02,2.000000000000000000e+02,3.051124563273534651e+00,0.000000000000000000e+00,3.527596952287113652e+01,0.000000000000000000e+00,1.000038058815363229e+00
-7.839195979899495796e+02,2.000000000000000000e+02,3.212173979924498823e+00,0.000000000000000000e+00,3.601610428941325637e+01,0.000000000000000000e+00,1.000061701090418032e+00
-7.597989949748741765e+02,2.000000000000000000e+02,3.388959308904685219e+00,0.000000000000000000e+00,3.675667319911318742e+01,0.000000000000000000e+00,1.000090042629056430e+00
-7.356783919597990007e+02,2.000000000000000000e+02,3.582668997308261716e+00,0.000000000000000000e+00,3.748642820898730577e+01,0.000000000000000000e+00,1.000123811974313215e+00
-7.115577889447235975e+02,2.000000000000000000e+02,3.794445838716252961e+00,0.000000000000000000e+00,3.819209565327305711e+01,0.000000000000000000e+00,1.000162445077177331e+00
-6.874371859296481944e+02,2.000000000000000000e+02,4.025379345430095235e+00,0.000000000000000000e+00,3.885881679063456318e+01,0.000000000000000000e+00,1.000205835765900275e+00
-6.633165829145727912e+02,2.000000000000000000e+02,4.276491442082574146e+00,0.000000000000000000e+00,3.947052556675540558e+01,0.000000000000000000e+00,1.000253378428531681e+00
-6.391959798994973880e+02,2.000000000000000000e+02,4.548748444426790272e+00,0.000000000000000000e+00,4.001066531745671995e+01,0.000000000000000000e+00,1.000304031195135446e+00
-6.150753768844219849e+02,2.000000000000000000e+02,4.843099842773622932e+00,0.000000000000000000e+00,4.046310194069548061e+01,0.000000000000000000e+00,1.000356313431747912e+00
-5.909547738693465817e+02,2.000000000000000000e+02,5.160551352406763215e+00,0.000000000000000000e+00,4.081317701222654648e+01,0.000000000000000000e+00,1.000408321028557035e+00
-5.668341708542711785e+02,2.000000000000000000e+02,5.502255709711930898e+00,0.000000000000000000e+00,4.104860784093401094e+01,0.000000000000000000e+00,1.000454261801390965e+00
-5.427135678391957754e+02,2.000000000000000000e+02,5.869763130884376068e+00,0.000000000000000000e+00,4.116138289215007973e+01,0.000000000000000000e+00,1.000501128946335694e+00
-5.185929648241205996e+02,2.000000000000000000e+02,6.265031921917763036e+00,0.000000000000000000e+00,4.114690716330397890e+01,0.000000000000000000e+00,1.000538937168443665e+00
-4.944723618090451964e+02,2.000000000000000000e+02,6.690783185992938087e+00,0.000000000000000000e+00,4.100572952932250104e+01,0.000000000000000000e+00,1.000567087828270418e+00
-4.703517587939697933e+02,2.000000000000000000e+02,7.150674045242684684e+00,0.000000000000000000e+00,4.074302469833813944e+01,0.000000000000000000e+00,1.000584123799313163e+00
-4.462311557788943901e+02,2.000000000000000000e+02,7.649524076086321678e+00,0.000000000000000000e+00,4.036815167779719360e+01,0.000000000000000000e+00,1.000588903707110511e+00
-4.221105527638189869e+02,2.000000000000000000e+02,8.193532689835471672e+00,0.000000000000000000e+00,3.989385988578953857e+01,0.000000000000000000e+00,1.000580841955685640e+00
-3.979899497487435838e+02,2.000000000000000000e+02,8.790477612388484019e+00,0.000000000000000000e+00,3.933526374446372387e+01,0.000000000000000000e+00,1.000559953850217010e+00
-3.738693467336681806e+02,2.000000000000000000e+02,9.449882801393821197e+00,0.000000000000000000e+00,3.870872772036256038e+01,0.000000000000000000e+00,1.000526758067739497e+00
-3.497487437185927774e+02,2.000000000000000000e+02,1.018300569911765940e+01,0.000000000000000000e+00,3.803026728528829636e+01,0.000000000000000000e+00,1.000467027825414634e+00
-3.256281407035176017e+02,2.000000000000000000e+02,1.100342767007526135e+01,0.000000000000000000e+00,3.731694513089241383e+01,0.000000000000000000e+00,1.000412780364282828e+00
-3.015075376884419711e+02,2.000000000000000000e+02,1.192615271447088787e+01,0.000000000000000000e+00,3.658280215015125236e+01,0.000000000000000000e+00,1.000349390537676353e+00
-2.773869346733667953e+02,2.000000000000000000e+02,1.296761596586607546e+01,0.000000000000000000e+00,3.584035004045546202e+01,0.000000000000000000e+00,1.000274190637027383e+00
-2.532663316582911648e+02,2.000000000000000000e+02,1.414481534198259638e+01,0.000000000000000000e+00,3.510038540751784097e+01,0.000000000000000000e+00,1.000190413596558470e+00
-2.291457286432159890e+02,2.000000000000000000e+02,1.547339510806569862e+01,0.000000000000000000e+00,3.437152006818504901e+01,0.000000000000000000e+00,1.000099570813331562e+00
-2.050251256281403585e+02,2.000000000000000000e+02,1.696442976346864739e+01,0.000000000000000000e+00,3.366030191287165962e+01,0.000000000000000000e+00,1.000002977793540859e+00
-1.809045226130651827e+02,2.000000000000000000e+02,1.861908019609538201e+01,0.000000000000000000e+00,3.297136728868116506e+01,0.000000000000000000e+00,9.999020861353682399e-01
