r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.076953,1.076953,176.04,0.0,0.0,0.0,3.0336,0.0,0.0,0.0,0.0,20.62328,20.62328,0.005521,1.076953,20.62328,0.0,0.0,auto,2387.788424,0.0,0.0
