offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
1.999999999999999773e+03,2.000000000000000000e+02,-2.180809306890955668e+01,-2.180809306890955668e+01,-5.691610141075288993e+02,-5.691610141075288993e+02,-1.432017168162307508e+00,-5.507314754789599647e+02,-2.106679289943531330e+01,-2.106679289943531330e+01,-1.428807201132422211e+00
1.979899497487437202e+03,2.000000000000000000e+02,-2.180609626488421782e+01,-2.180609626488421782e+01,-5.691527068633481576e+02,-5.691527068633481576e+02,-1.436169410267569724e+00,-5.507479313332659103e+02,-2.106479935766765266e+01,-2.106479935766765266e+01,-1.432794284664839601e+00
1.959798994974874631e+03,2.000000000000000000e+02,-2.180403853256098046e+01,-2.180403853256098046e+01,-5.691439914594288894e+02,-5.691439914594288894e+02,-1.440454235516366310e+00,-5.507651927805054584e+02,-2.106274500534527760e+01,-2.106274500534527760e+01,-1.436902989311855006e+00
1.939698492462311606e+03,2.000000000000000000e+02,-2.180191737663994900e+01,-2.180191737663994900e+01,-5.691348409890654239e+02,-5.691348409890654239e+02,-1.444877517694624691e+00,-5.507833127508891948e+02,-2.106062735284558585e+01,-2.106062735284558585e+01,-1.441138294312440005e+00
1.919597989949748808e+03,2.000000000000000000e+02,-2.179973017322822670e+01,-2.179973017322822670e+01,-5.691252263160022267e+02,-5.691252263160022267e+02,-1.449445473984962707e+00,-5.508023485475530379e+02,-2.105844378230585789e+01,-2.105844378230585789e+01,-1.445505435390340043e+00
1.899497487437186010e+03,2.000000000000000000e+02,-2.179747416184955000e+01,-2.179747416184955000e+01,-5.691151158516538544e+02,-5.691151158516538544e+02,-1.454164690746612809e+00,-5.508223622822463312e+02,-2.105619153964477164e+01,-2.105619153964477164e+01,-1.450009920710425115e+00
1.879396984924623212e+03,2.000000000000000000e+02,-2.179514643684251496e+01,-2.179514643684251496e+01,-5.691044753063679309e+02,-5.691044753063679309e+02,-1.459042151723199510e+00,-5.508434213618553486e+02,-2.105386772599968026e+01,-2.105386772599968026e+01,-1.454657548000678036e+00
1.859296482412060413e+03,2.000000000000000000e+02,-2.179274393814921496e+01,-2.179274393814921496e+01,-5.690932674110949847e+02,-5.690932674110949847e+02,-1.464085268969774312e+00,-5.508655990325410130e+02,-2.105146928853196187e+01,-2.105146928853196187e+01,-1.459454422937622953e+00
1.839195979899497388e+03,2.000000000000000000e+02,-2.179026344139742832e+01,-2.179026344139742832e+01,-5.690814516055402237e+02,-5.690814516055402237e+02,-1.469301916811432962e+00,-5.508889749893120324e+02,-2.104899301054911120e+01,-2.104899301054911120e+01,-1.464406978902327516e+00
1.819095477386934590e+03,2.000000000000000000e+02,-2.178770154724907115e+01,-2.178770154724907115e+01,-5.690689836881392694e+02,-5.690689836881392694e+02,-1.474700469205661335e+00,-5.509136360600193711e+02,-2.104643550088758275e+01,-2.104643550088758275e+01,-1.469521998224186499e+00
