o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,50,1400,inf,9.75,3.2,12.8,34.98,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1514,5.5404
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,100,1401,inf,9.75,3.2,12.8,28.91,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1517,5.5404
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,150,1402,inf,9.75,3.2,12.8,25.36,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1512,5.5404
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,200,1403,inf,9.75,3.2,12.8,22.85,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1499,5.5404
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,250,1404,inf,9.75,3.2,12.8,20.89,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1466,5.5404
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,300,1405,inf,9.75,3.2,12.8,19.3,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1551,5.5404
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,400,1406,inf,9.75,3.2,12.8,16.78,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1495,5.5404
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,500,1407,inf,9.75,3.2,12.8,14.83,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1522,5.5404
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,600,1408,inf,9.75,3.2,12.8,13.23,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1519,5.5404
4.697,-0.82,170.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,81.967,6,0.01,700,1409,inf,9.75,3.2,12.8,11.88,0,50,105,220,13C_A16_C1p_dl,48,0.022,2,60.76302,150.784627,599.66,188.81,0,298.1491,5.5404
