Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gc8,1,308,301,7,54.581694375282325,0.18133453280824693,0.9905643611445737,0.9903441962379471,-518.9635770811718,-492.8528786003568,54.5816943752823,5784.631566721444,0.42583392632368644
