r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.394349,2.394349,150.88,0.0,0.0,0.0,4.124057,0.0,0.0,0.0,0.0,13.366541,13.366541,0.001957,2.394349,13.366541,0.0,0.0,auto,2528.01846,0.0,0.0
