offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.600000000000000000e+03,2.000000000000000000e+02,2.428788496599552094e+00,0.000000000000000000e+00,1.358718539485460042e+01,0.000000000000000000e+00,9.999997775568094660e-01
-3.563819095477386782e+03,2.000000000000000000e+02,2.429505533796989969e+00,0.000000000000000000e+00,1.359241389775911557e+01,0.000000000000000000e+00,9.999997679429205588e-01
-3.527638190954774018e+03,2.000000000000000000e+02,2.430245426196540048e+00,0.000000000000000000e+00,1.359783110292164565e+01,0.000000000000000000e+00,9.999997576481919337e-01
-3.491457286432160799e+03,2.000000000000000000e+02,2.431009168145400690e+00,0.000000000000000000e+00,1.360344651700916074e+01,0.000000000000000000e+00,9.999997467518448868e-01
-3.455276381909547581e+03,2.000000000000000000e+02,2.431797808431618968e+00,0.000000000000000000e+00,1.360926993407542795e+01,0.000000000000000000e+00,9.999997352380955995e-01
-3.419095477386934817e+03,2.000000000000000000e+02,2.432612454740437080e+00,0.000000000000000000e+00,1.361531170066189134e+01,0.000000000000000000e+00,9.999997230690380601e-01
-3.382914572864321599e+03,2.000000000000000000e+02,2.433454275792450439e+00,0.000000000000000000e+00,1.362158220428750610e+01,0.000000000000000000e+00,9.999997098927202455e-01
-3.346733668341708380e+03,2.000000000000000000e+02,2.434324515695443836e+00,0.000000000000000000e+00,1.362809477390112534e+01,0.000000000000000000e+00,9.999996964797264187e-01
-3.310552763819095617e+03,2.000000000000000000e+02,2.435224480179848605e+00,0.000000000000000000e+00,1.363486038989719873e+01,0.000000000000000000e+00,9.999996820642454987e-01
-3.274371859296482398e+03,2.000000000000000000e+02,2.436155558937321164e+00,0.000000000000000000e+00,1.364189267315077814e+01,0.000000000000000000e+00,9.999996667775027381e-01
-3.238190954773869635e+03,2.000000000000000000e+02,2.437119223652583599e+00,0.000000000000000000e+00,1.364920574876521187e+01,0.000000000000000000e+00,9.999996505707079431e-01
-3.202010050251256416e+03,2.000000000000000000e+02,2.438117033847960524e+00,0.000000000000000000e+00,1.365681427141714721e+01,0.000000000000000000e+00,9.999996331961881202e-01
-3.165829145728643198e+03,2.000000000000000000e+02,2.439150650010942556e+00,0.000000000000000000e+00,1.366473516135090449e+01,0.000000000000000000e+00,9.999996149579156723e-01
-3.129648241206030434e+03,2.000000000000000000e+02,2.440221830761957644e+00,0.000000000000000000e+00,1.367298505409928566e+01,0.000000000000000000e+00,9.999995956146069398e-01
-3.093467336683417216e+03,2.000000000000000000e+02,2.441332447710295117e+00,0.000000000000000000e+00,1.368158219435667888e+01,0.000000000000000000e+00,9.999995749987699023e-01
-3.057286432160803997e+03,2.000000000000000000e+02,2.442484493182720762e+00,0.000000000000000000e+00,1.369054625769638278e+01,0.000000000000000000e+00,9.999995530620060524e-01
-3.021105527638191234e+03,2.000000000000000000e+02,2.443680088848791954e+00,0.000000000000000000e+00,1.369989823376636195e+01,0.000000000000000000e+00,9.999995297114732118e-01
-2.984924623115578015e+03,2.000000000000000000e+02,2.444921491791982593e+00,0.000000000000000000e+00,1.370965957537339364e+01,0.000000000000000000e+00,9.999995041541025476e-01
-2.948743718592964797e+03,2.000000000000000000e+02,2.446211128166644322e+00,0.000000000000000000e+00,1.371985730316475838e+01,0.000000000000000000e+00,9.999994781515693099e-01
-2.912562814070352033e+03,2.000000000000000000e+02,2.447551563427841970e+00,0.000000000000000000e+00,1.373051465786085146e+01,0.000000000000000000e+00,9.999994498718987046e-01
-2.876381909547738815e+03,2.000000000000000000e+02,2.448945556108525601e+00,0.000000000000000000e+00,1.374166021819792149e+01,0.000000000000000000e+00,9.999994196530036517e-01
-2.840201005025125596e+03,2.000000000000000000e+02,2.450396054646791111e+00,0.000000000000000000e+00,1.375332394526452617e+01,0.000000000000000000e+00,9.999993873628777452e-01
-2.804020100502512832e+03,2.000000000000000000e+02,2.451906216034148489e+00,0.000000000000000000e+00,1.376553782461513720e+01,0.000000000000000000e+00,9.999993526965686996e-01
-2.767839195979899614e+03,2.000000000000000000e+02,2.453479428583427158e+00,0.000000000000000000e+00,1.377833692404709609e+01,0.000000000000000000e+00,9.999993155753046370e-01
-2.731658291457286396e+03,2.000000000000000000e+02,2.455119328960194025e+00,0.000000000000000000e+00,1.379175890072173161e+01,0.000000000000000000e+00,9.999992760938573033e-01
-2.695477386934673632e+03,2.000000000000000000e+02,2.456829822242978967e+00,0.000000000000000000e+00,1.380584378693350800e+01,0.000000000000000000e+00,9.999992336565483031e-01
-2.659296482412060413e+03,2.000000000000000000e+02,2.458615113329743362e+00,0.000000000000000000e+00,1.382063545406219873e+01,0.000000000000000000e+00,9.999991881121257364e-01
-2.623115577889447195e+03,2.000000000000000000e+02,2.460479731551311389e+00,0.000000000000000000e+00,1.383618126435828799e+01,0.000000000000000000e+00,9.999991392094256248e-01
-2.586934673366834431e+03,2.000000000000000000e+02,2.462428549588181248e+00,0.000000000000000000e+00,1.385253036235309310e+01,0.000000000000000000e+00,9.999990847469940602e-01
-2.550753768844221213e+03,2.000000000000000000e+02,2.464466880701516427e+00,0.000000000000000000e+00,1.386974457413100481e+01,0.000000000000000000e+00,9.999990298002184863e-01
-2.514572864321607994e+03,2.000000000000000000e+02,2.466600397192935112e+00,0.000000000000000000e+00,1.388787853242587289e+01,0.000000000000000000e+00,9.999989689524912961e-01
-2.478391959798995231e+03,2.000000000000000000e+02,2.468835289928110743e+00,0.000000000000000000e+00,1.390699970279820263e+01,0.000000000000000000e+00,9.999989033255147763e-01
-2.442211055276382012e+03,2.000000000000000000e+02,2.471178262557141014e+00,0.000000000000000000e+00,1.392717968862370981e+01,0.000000000000000000e+00,9.999988325333685202e-01
-2.406030150753768794e+03,2.000000000000000000e+02,2.473636595375722891e+00,0.000000000000000000e+00,1.394849634565406404e+01,0.000000000000000000e+00,9.999987559992805641e-01
-2.369849246231156030e+03,2.000000000000000000e+02,2.476218208377322760e+00,0.000000000000000000e+00,1.397103463038911286e+01,0.000000000000000000e+00,9.999986728680170245e-01
-2.333668341708542812e+03,2.000000000000000000e+02,2.478931740476038037e+00,0.000000000000000000e+00,1.399488862289831559e+01,0.000000000000000000e+00,9.999985837765913432e-01
-2.297487437185929593e+03,2.000000000000000000e+02,2.481786605855414329e+00,0.000000000000000000e+00,1.402015914515487793e+01,0.000000000000000000e+00,9.999984870388111124e-01
-2.261306532663316830e+03,2.000000000000000000e+02,2.484793106930756945e+00,0.000000000000000000e+00,1.404695798501353465e+01,0.000000000000000000e+00,9.999983821726835531e-01
-2.225125628140703611e+03,2.000000000000000000e+02,2.487962526905080018e+00,0.000000000000000000e+00,1.407540758458577557e+01,0.000000000000000000e+00,9.999982684319409509e-01
-2.188944723618090393e+03,2.000000000000000000e+02,2.491307210060172750e+00,0.000000000000000000e+00,1.410563790198915513e+01,0.000000000000000000e+00,9.999981386315813792e-01
-2.152763819095477629e+03,2.000000000000000000e+02,2.494840879595750405e+00,0.000000000000000000e+00,1.413781010394751547e+01,0.000000000000000000e+00,9.999980100896319613e-01
-2.116582914572864411e+03,2.000000000000000000e+02,2.498578431331533789e+00,0.000000000000000000e+00,1.417207470923227675e+01,0.000000000000000000e+00,9.999978641983578997e-01
-2.080402010050251192e+03,2.000000000000000000e+02,2.502536458028354449e+00,0.000000000000000000e+00,1.420861556981077456e+01,0.000000000000000000e+00,9.999977052510667930e-01
-2.044221105527638429e+03,2.000000000000000000e+02,2.506733284527355554e+00,0.000000000000000000e+00,1.424763167189269097e+01,0.000000000000000000e+00,9.999975320693963443e-01
-2.008040201005025210e+03,2.000000000000000000e+02,2.511189231096189634e+00,0.000000000000000000e+00,1.428934306299220225e+01,0.000000000000000000e+00,9.999973431762730902e-01
-1.971859296482412219e+03,2.000000000000000000e+02,2.515926877803848605e+00,0.000000000000000000e+00,1.433399289241859265e+01,0.000000000000000000e+00,9.999971356449532944e-01
-1.935678391959799228e+03,2.000000000000000000e+02,2.520971419405447111e+00,0.000000000000000000e+00,1.438185437302885816e+01,0.000000000000000000e+00,9.999969114844755591e-01
-1.899497487437186010e+03,2.000000000000000000e+02,2.526350952354954327e+00,0.000000000000000000e+00,1.443322638497363641e+01,0.000000000000000000e+00,9.999966658081285154e-01
-1.863316582914573019e+03,2.000000000000000000e+02,2.532096973325349332e+00,0.000000000000000000e+00,1.448844435543176701e+01,0.000000000000000000e+00,9.999963972813867841e-01
-1.827135678391960028e+03,2.000000000000000000e+02,2.538244849433718198e+00,0.000000000000000000e+00,1.454788161274191793e+01,0.000000000000000000e+00,9.999961038255890111e-01
-1.790954773869346809e+03,2.000000000000000000e+02,2.544834336175861189e+00,0.000000000000000000e+00,1.461194871900750059e+01,0.000000000000000000e+00,9.999957713453501151e-01
-1.754773869346733818e+03,2.000000000000000000e+02,2.551910625487507023e+00,0.000000000000000000e+00,1.468112797567241046e+01,0.000000000000000000e+00,9.999954311403008722e-01
-1.718592964824120827e+03,2.000000000000000000e+02,2.559524473586202387e+00,0.000000000000000000e+00,1.475592361283560194e+01,0.000000000000000000e+00,9.999950487586749537e-01
-1.682412060301507609e+03,2.000000000000000000e+02,2.567733829958382508e+00,0.000000000000000000e+00,1.483692268267563463e+01,0.000000000000000000e+00,9.999946312726314401e-01
-1.646231155778894617e+03,2.000000000000000000e+02,2.576604672750954617e+00,0.000000000000000000e+00,1.492477742698474685e+01,0.000000000000000000e+00,9.999941765355021550e-01
