offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-2.600000000000000000e+03,1.500000000000000000e+02,4.920567360379214605e+00,0.000000000000000000e+00,1.248466496764558542e+01,0.000000000000000000e+00,9.999986862472485249e-01
-2.573869346733668408e+03,1.500000000000000000e+02,4.921124466395440322e+00,0.000000000000000000e+00,1.249797584559473762e+01,0.000000000000000000e+00,9.999986292186230363e-01
-2.547738693467336816e+03,1.500000000000000000e+02,4.921700812694469462e+00,0.000000000000000000e+00,1.251175722911557386e+01,0.000000000000000000e+00,9.999985682316293589e-01
-2.521608040201005224e+03,1.500000000000000000e+02,4.922297322251663054e+00,0.000000000000000000e+00,1.252603249106368821e+01,0.000000000000000000e+00,9.999985032819037611e-01
-2.495477386934673177e+03,1.500000000000000000e+02,4.922914977335609343e+00,0.000000000000000000e+00,1.254082696961313559e+01,0.000000000000000000e+00,9.999984347116428474e-01
-2.469346733668341585e+03,1.500000000000000000e+02,4.923554819147884842e+00,0.000000000000000000e+00,1.255616672105088583e+01,0.000000000000000000e+00,9.999983625437399715e-01
-2.443216080402009993e+03,1.500000000000000000e+02,4.924217953268766657e+00,0.000000000000000000e+00,1.257207888502216520e+01,0.000000000000000000e+00,9.999982865590059111e-01
-2.417085427135678401e+03,1.500000000000000000e+02,4.924905554464300117e+00,0.000000000000000000e+00,1.258859175252860041e+01,0.000000000000000000e+00,9.999982062770564895e-01
-2.390954773869346809e+03,1.500000000000000000e+02,4.925618836963028713e+00,0.000000000000000000e+00,1.260572592369862832e+01,0.000000000000000000e+00,9.999981158436814788e-01
-2.364824120603015217e+03,1.500000000000000000e+02,4.926359232122825560e+00,0.000000000000000000e+00,1.262353826790763378e+01,0.000000000000000000e+00,9.999980282592246805e-01
-2.338693467336683170e+03,1.500000000000000000e+02,4.927128084839111466e+00,0.000000000000000000e+00,1.264204262721113992e+01,0.000000000000000000e+00,9.999979315919643730e-01
-2.312562814070351578e+03,1.500000000000000000e+02,4.927926940946184331e+00,0.000000000000000000e+00,1.266128161917708894e+01,0.000000000000000000e+00,9.999978286073374356e-01
-2.286432160804019986e+03,1.500000000000000000e+02,4.928757434714253982e+00,0.000000000000000000e+00,1.268129583494351209e+01,0.000000000000000000e+00,9.999977194671708647e-01
-2.260301507537688394e+03,1.500000000000000000e+02,4.929621312744455253e+00,0.000000000000000000e+00,1.270212789217498539e+01,0.000000000000000000e+00,9.999976039842577435e-01
-2.234170854271356802e+03,1.500000000000000000e+02,4.930520443771049699e+00,0.000000000000000000e+00,1.272382267967509506e+01,0.000000000000000000e+00,9.999974815983759813e-01
-2.208040201005025210e+03,1.500000000000000000e+02,4.931456825590743165e+00,0.000000000000000000e+00,1.274642677545512015e+01,0.000000000000000000e+00,9.999973510067323712e-01
-2.181909547738693618e+03,1.500000000000000000e+02,4.932432587378057676e+00,0.000000000000000000e+00,1.276998678316272162e+01,0.000000000000000000e+00,9.999972078976363532e-01
-2.155778894472361571e+03,1.500000000000000000e+02,4.933450106081900266e+00,0.000000000000000000e+00,1.279457139361295503e+01,0.000000000000000000e+00,9.999970603020036375e-01
-2.129648241206029979e+03,1.500000000000000000e+02,4.934511819582560577e+00,0.000000000000000000e+00,1.282022866186866850e+01,0.000000000000000000e+00,9.999969005287691060e-01
-2.103517587939698387e+03,1.500000000000000000e+02,4.935620426456662102e+00,0.000000000000000000e+00,1.284702543712467104e+01,0.000000000000000000e+00,9.999967297227091434e-01
