r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
4.895391,4.895391,150.88,0.0,0.0,0.0,2.563544,0.0,0.0,0.0,0.0,11.905567,11.905567,0.015257,4.895391,11.905567,0.0,0.0,auto,1186.998898,0.0,0.0
