r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.380239,2.380239,150.88,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,11.269107,11.269107,0.000713,2.380239,11.269107,0.0,0.0,auto,6570.736184,0.0,0.0
