offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
3.700000000000000000e+03,2.000000000000000000e+02,-1.247637699342612905e+01,-1.247637699342612905e+01,-6.580766408595975918e+03,-6.580766408595975918e+03,-2.406633332925703694e+00,-6.573153253488274459e+03,-1.125616199822411900e+01,-1.125616199822411900e+01,-2.406129003555882662e+00
3.662814070351758801e+03,2.000000000000000000e+02,-1.247605048585955956e+01,-1.247605048585955956e+01,-6.580766014921519854e+03,-6.580766014921519854e+03,-2.407181510251675594e+00,-6.573154145674996471e+03,-1.125589863849018002e+01,-1.125589863849018002e+01,-2.406655723017061099e+00
3.625628140703517602e+03,2.000000000000000000e+02,-1.247571387291009160e+01,-1.247571387291009160e+01,-6.580765606306259542e+03,-6.580765606306259542e+03,-2.407747048909494314e+00,-6.573155070592747506e+03,-1.125562716766580706e+01,-1.125562716766580706e+01,-2.407198664663245946e+00
3.588442211055276402e+03,2.000000000000000000e+02,-1.247536673479135061e+01,-1.247536673479135061e+01,-6.580765181988669610e+03,-6.580765181988669610e+03,-2.408330693527905186e+00,-6.573156029859540467e+03,-1.125534724957560684e+01,-1.125534724957560684e+01,-2.407758500851590266e+00
3.551256281407035203e+03,2.000000000000000000e+02,-1.247500862978176883e+01,-1.247500862978176883e+01,-6.580764741158360266e+03,-6.580764741158360266e+03,-2.408933229222175232e+00,-6.573157025194482230e+03,-1.125505853044842297e+01,-1.125505853044842297e+01,-2.408335939099610634e+00
3.514070351758794004e+03,2.000000000000000000e+02,-1.247463909281577799e+01,-1.247463909281577799e+01,-6.580764282952339272e+03,-6.580764282952339272e+03,-2.409555484248488977e+00,-6.573158058425467061e+03,-1.125476063784299185e+01,-1.125476063784299185e+01,-2.408931724312387335e+00
3.476884422110552805e+03,2.000000000000000000e+02,-1.247425763401952281e+01,-1.247425763401952281e+01,-6.580763806450748234e+03,-6.580763806450748234e+03,-2.410198332899939455e+00,-6.573159131497556700e+03,-1.125445317941102985e+01,-1.125445317941102985e+01,-2.409546641176026238e+00
3.439698492462311606e+03,2.000000000000000000e+02,-1.247386373708013707e+01,-1.247386373708013707e+01,-6.580763310672593434e+03,-6.580763310672593434e+03,-2.410862698586843322e+00,-6.573160246482057119e+03,-1.125413574163576413e+01,-1.125413574163576413e+01,-2.410181516731497275e+00
3.402512562814070407e+03,2.000000000000000000e+02,-1.247345685757477440e+01,-1.247345685757477440e+01,-6.580762794570571714e+03,-6.580762794570571714e+03,-2.411549557212827821e+00,-6.573161405586501132e+03,-1.125380788842903712e+01,-1.125380788842903712e+01,-2.410837223144703501e+00
3.365326633165829207e+03,2.000000000000000000e+02,-1.247303642104270693e+01,-1.247303642104270693e+01,-6.580762257025802683e+03,-6.580762257025802683e+03,-2.412259940773771039e+00,-6.573162611165538692e+03,-1.125346915965565131e+01,-1.125346915965565131e+01,-2.411514680690062029e+00
3.328140703517588008e+03,2.000000000000000000e+02,-1.247260182105515014e+01,-1.247260182105515014e+01,-6.580761696841898811e+03,-6.580761696841898811e+03,-2.412994941269738902e+00,-6.573163865732841259e+03,-1.125311906951628771e+01,-1.125311906951628771e+01,-2.412214860966273466e+00
3.290954773869346809e+03,2.000000000000000000e+02,-1.247215241701667310e+01,-1.247215241701667310e+01,-6.580761112738422526e+03,-6.580761112738422526e+03,-2.413755714951534070e+00,-6.573165171974153964e+03,-1.125275710481582792e+01,-1.125275710481582792e+01,-2.412938790365584119e+00
3.253768844221105610e+03,2.000000000000000000e+02,-1.247168753186349477e+01,-1.247168753186349477e+01,-6.580760503343881282e+03,-6.580760503343881282e+03,-2.414543486894371593e+00,-6.573166532761629242e+03,-1.125238272309070453e+01,-1.125238272309070453e+01,-2.413687553819291676e+00
3.216582914572864411e+03,2.000000000000000000e+02,-1.247120644954955537e+01,-1.247120644954955537e+01,-6.580759867187697637e+03,-6.580759867187697637e+03,-2.415359555957757642e+00,-6.573167951169539265e+03,-1.125199535057618050e+01,-1.125199535057618050e+01,-2.414462298845049038e+00
3.179396984924623212e+03,2.000000000000000000e+02,-1.247070841230942051e+01,-1.247070841230942051e+01,-6.580759202691791870e+03,-6.580759202691791870e+03,-2.416205300183547955e+00,-6.573169430491599996e+03,-1.125159438003811374e+01,-1.125159438003811374e+01,-2.415264239923921252e+00
