Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,100,0.0,1.0,0.0139381336383,1.0,0.0139381336383
1400,0,100,0.016,0.8424,0.0139381336383,0.8424,0.0165457426855
1400,0,100,0.032,0.7035,0.0139381336383,0.7035,0.0198125566997
1400,0,100,0.048,0.5898,0.0139381336383,0.5898,0.0236319661551
1400,0,100,0.064,0.4982,0.0139381336383,0.4982,0.0279769844204
1400,0,100,0.08,0.4286,0.0139381336383,0.4286,0.032520143813
1400,0,100,0.096,0.3588,0.0139381336383,0.3588,0.0388465263051
1400,0,100,0.112,0.3071,0.0139381336383,0.3071,0.0453863029575
1401,0,150,0.0,1.0,0.0140270009178,1.0,0.0140270009178
1401,0,150,0.016,0.8418,0.0140270009178,0.8418,0.0166631039651
1401,0,150,0.032,0.6973,0.0140270009178,0.6973,0.0201161636567
1401,0,150,0.048,0.6126,0.0140270009178,0.6126,0.022897487623
1401,0,150,0.064,0.5177,0.0140270009178,0.5177,0.0270948443458
1401,0,150,0.08,0.4551,0.0140270009178,0.4551,0.0308217994239
1401,0,150,0.096,0.3773,0.0140270009178,0.3773,0.037177314916
1401,0,150,0.112,0.3426,0.0140270009178,0.3426,0.0409427931051
1402,0,200,0.0,1.0,0.0146563931105,1.0,0.0146563931105
1402,0,200,0.016,0.8777,0.0146563931105,0.8777,0.0166986363342
1402,0,200,0.032,0.7467,0.0146563931105,0.7467,0.019628221656
1402,0,200,0.048,0.6425,0.0146563931105,0.6425,0.0228115067868
1402,0,200,0.064,0.5558,0.0146563931105,0.5558,0.0263699048409
1402,0,200,0.08,0.4904,0.0146563931105,0.4904,0.0298866091161
1402,0,200,0.096,0.4185,0.0146563931105,0.4185,0.0350212499655
1402,0,200,0.112,0.3552,0.0146563931105,0.3552,0.0412623679914
1403,0,250,0.0,1.0,0.0148908112066,1.0,0.0148908112066
1403,0,250,0.016,0.864,0.0148908112066,0.864,0.0172347351928
1403,0,250,0.032,0.733,0.0148908112066,0.733,0.0203148856843
1403,0,250,0.048,0.657,0.0148908112066,0.657,0.0226648572398
1403,0,250,0.064,0.5713,0.0148908112066,0.5713,0.0260647841879
1403,0,250,0.08,0.4891,0.0148908112066,0.4891,0.0304453306207
1403,0,250,0.096,0.433,0.0148908112066,0.433,0.0343898642184
1403,0,250,0.112,0.3844,0.0148908112066,0.3844,0.0387378023064
1404,0,300,0.0,1.0,0.0143493054245,1.0,0.0143493054245
1404,0,300,0.016,0.8835,0.0143493054245,0.8835,0.0162414322859
1404,0,300,0.032,0.7489,0.0143493054245,0.7489,0.0191605093131
1404,0,300,0.048,0.6757,0.0143493054245,0.6757,0.0212362075249
1404,0,300,0.064,0.5862,0.0143493054245,0.5862,0.0244785148832
1404,0,300,0.08,0.5069,0.0143493054245,0.5069,0.0283079609875
1404,0,300,0.096,0.4334,0.0143493054245,0.4334,0.0331086881046
1404,0,300,0.112,0.3814,0.0143493054245,0.3814,0.0376227200434
1405,0,400,0.0,1.0,0.0126888515223,1.0,0.0126888515223
1405,0,400,0.016,0.8737,0.0126888515223,0.8737,0.0145231218065
1405,0,400,0.032,0.7692,0.0126888515223,0.7692,0.0164961668257
1405,0,400,0.048,0.6759,0.0126888515223,0.6759,0.0187732675282
1405,0,400,0.064,0.5836,0.0126888515223,0.5836,0.0217423775228
1405,0,400,0.08,0.5104,0.0126888515223,0.5104,0.0248606025124
1405,0,400,0.096,0.4528,0.0126888515223,0.4528,0.0280230819839
1405,0,400,0.112,0.4152,0.0126888515223,0.4152,0.030560817732
1406,0,500,0.0,1.0,0.0137908801587,1.0,0.0137908801587
1406,0,500,0.016,0.8793,0.0137908801587,0.8793,0.0156839305797
1406,0,500,0.032,0.754,0.0137908801587,0.754,0.0182902919877
1406,0,500,0.048,0.6769,0.0137908801587,0.6769,0.0203735856976
1406,0,500,0.064,0.5969,0.0137908801587,0.5969,0.0231041718189
1406,0,500,0.08,0.5275,0.0137908801587,0.5275,0.0261438486421
1406,0,500,0.096,0.45,0.0137908801587,0.45,0.0306464003527
1406,0,500,0.112,0.4156,0.0137908801587,0.4156,0.0331830610171
1407,0,600,0.0,1.0,0.0161484246155,1.0,0.0161484246155
1407,0,600,0.016,0.8649,0.0161484246155,0.8649,0.018670857458
1407,0,600,0.032,0.7735,0.0161484246155,0.7735,0.0208770841829
1407,0,600,0.048,0.6819,0.0161484246155,0.6819,0.023681514321
1407,0,600,0.064,0.5925,0.0161484246155,0.5925,0.0272547250894
1407,0,600,0.08,0.5265,0.0161484246155,0.5265,0.0306712718242
1407,0,600,0.096,0.4735,0.0161484246155,0.4735,0.0341043814476
1407,0,600,0.112,0.4112,0.0161484246155,0.4112,0.0392714606407
1408,0,700,0.0,1.0,0.0132114142687,1.0,0.0132114142687
1408,0,700,0.016,0.8748,0.0132114142687,0.8748,0.0151022110982
1408,0,700,0.032,0.7585,0.0132114142687,0.7585,0.0174178170978
1408,0,700,0.048,0.6753,0.0132114142687,0.6753,0.0195637705741
