delay(s),vol_rel
0.0,1.0
0.01,0.91633441666
0.03,0.781392015322
0.05,0.657473038497
0.07,0.566717171502
0.1,0.445022958676
0.15,0.292323548435
0.2,0.197100956285
0.25,0.127213696874
0.3,0.0810866004387
0.5,0.0238873935867
0.7,0.0154017047862
1.0,0.0690471499729
1.5,0.145531077955
2.0,0.255605021003
2.5,0.367245275388
3.0,0.46101135343
