o1p,pldb12,o3p,pulprog,sp5,cnst11,p25,p21,o2p,nbl,d31,cnst12,FN,pldb16,p3,pl24,p1,pl23,cnst28i,pcpd1,pcpd2,pcpd3,vdlist,ns,d30,ds,bf3,bf2,bf1,rg,cnst28,te,cnst30
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,50,1400,-3.9,9.75,3.2,10.02,34.98,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6502,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,100,1401,-3.9,9.75,3.2,10.02,28.91,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.649,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,150,1402,-3.9,9.75,3.2,10.02,25.36,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.651,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1403,-3.9,9.75,3.2,10.02,22.85,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6508,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,250,1404,-3.9,9.75,3.2,10.02,20.89,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6499,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,300,1405,-3.9,9.75,3.2,10.02,19.3,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6498,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,400,1406,-3.9,9.75,3.2,10.02,16.78,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.649,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,500,1407,-3.9,9.75,3.2,10.02,14.83,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.649,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,600,1408,-3.9,9.75,3.2,10.02,13.23,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6523,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,700,1409,-3.9,9.75,3.2,10.02,11.88,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6488,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,900,1410,-3.9,9.75,3.2,10.02,9.68,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6477,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,1000,1411,-3.9,9.75,3.2,10.02,8.76,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6514,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,1200,1412,-3.9,9.75,3.2,10.02,7.16,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6524,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,1600,1413,-3.9,9.75,3.2,10.02,4.64,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6541,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,2000,1414,-3.9,9.75,3.2,10.02,2.69,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6514,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,2500,1415,-3.9,9.75,3.2,10.02,0.74,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.6487,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,3000,1416,-3.9,9.75,3.2,10.02,-0.86,0,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,0,295.65,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1417,-3.9,9.75,3.2,10.02,22.85,-75,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,75,295.6493,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1418,-3.9,9.75,3.2,10.02,22.85,-125,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,125,295.6512,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1419,-3.9,9.75,3.2,10.02,22.85,-175,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,175,295.651,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1420,-3.9,9.75,3.2,10.02,22.85,-225,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,225,295.6496,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1421,-3.9,9.75,3.2,10.02,22.85,-275,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,275,295.6488,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1422,-3.9,9.75,3.2,10.02,22.85,-315,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,315,295.6489,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1423,-3.9,9.75,3.2,10.02,22.85,-345,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,345,295.6494,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1424,-3.9,9.75,3.2,10.02,22.85,-375,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,375,295.6505,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1425,-3.9,9.75,3.2,10.02,22.85,-405,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,405,295.6484,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1426,-3.9,9.75,3.2,10.02,22.85,-435,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,435,295.6508,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1427,-3.9,9.75,3.2,10.02,22.85,-475,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,475,295.6485,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1428,-3.9,9.75,3.2,10.02,22.85,-525,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,525,295.6515,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1429,-3.9,9.75,3.2,10.02,22.85,-575,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,575,295.6506,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1430,-3.9,9.75,3.2,10.02,22.85,-625,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,625,295.6513,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1431,-3.9,9.75,3.2,10.02,22.85,-675,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,675,295.6471,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1432,-3.9,9.75,3.2,10.02,22.85,-775,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,775,295.6505,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1433,-3.9,9.75,3.2,10.02,22.85,25,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,-25,295.6509,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1434,-3.9,9.75,3.2,10.02,22.85,125,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,-125,295.6508,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1435,-3.9,9.75,3.2,10.02,22.85,225,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,-225,295.6527,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1436,-3.9,9.75,3.2,10.02,22.85,425,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,-425,295.6487,8.0651
4.696,-0.82,202.0,13Csel-R1rho_HC-4.alh.qz.ijk,30.26,9000,1500,31.18,138.7519,7,0.015,200,1437,-3.9,9.75,3.2,10.02,22.85,625,50,105,220,13C_A16_C8_dl,16,0.032,2,60.76302,150.784627,599.66,188.81,-625,295.6497,8.0651
