Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,50,0.0,1.0,0.00901940017514,1.0,0.00901940017514
1400,0,50,0.005,0.8306,0.00901940017514,0.8306,0.0108588973936
1400,0,50,0.01,0.6809,0.00901940017514,0.6809,0.01324629193
1400,0,50,0.015,0.6102,0.00901940017514,0.6102,0.0147810556787
1400,0,50,0.02,0.5223,0.00901940017514,0.5223,0.0172686199026
1400,0,50,0.025,0.4435,0.00901940017514,0.4435,0.0203368662348
1400,0,50,0.03,0.3509,0.00901940017514,0.3509,0.0257036197639
1401,0,100,0.0,1.0,0.0074102503651,1.0,0.0074102503651
1401,0,100,0.005,0.8302,0.0074102503651,0.8302,0.00892586167803
1401,0,100,0.01,0.7249,0.0074102503651,0.7249,0.0102224449788
1401,0,100,0.015,0.6091,0.0074102503651,0.6091,0.0121659011084
1401,0,100,0.02,0.5266,0.0074102503651,0.5266,0.0140718768802
1401,0,100,0.025,0.4495,0.0074102503651,0.4495,0.0164855403006
1401,0,100,0.03,0.3825,0.0074102503651,0.3825,0.0193732035689
1402,0,150,0.0,1.0,0.00877102009188,1.0,0.00877102009188
1402,0,150,0.005,0.838,0.00877102009188,0.838,0.0104666110882
1402,0,150,0.01,0.7299,0.00877102009188,0.7299,0.0120167421453
1402,0,150,0.015,0.6136,0.00877102009188,0.6136,0.0142943612971
1402,0,150,0.02,0.5269,0.00877102009188,0.5269,0.0166464606033
1402,0,150,0.025,0.4512,0.00877102009188,0.4512,0.0194393175795
1402,0,150,0.03,0.3738,0.00877102009188,0.3738,0.023464473226
1403,0,200,0.0,1.0,0.00858576264365,1.0,0.00858576264365
1403,0,200,0.005,0.8555,0.00858576264365,0.8555,0.0100359586717
1403,0,200,0.01,0.732,0.00858576264365,0.732,0.0117291839394
1403,0,200,0.015,0.6296,0.00858576264365,0.6296,0.0136368529918
1403,0,200,0.02,0.5268,0.00858576264365,0.5268,0.0162979549044
1403,0,200,0.025,0.4519,0.00858576264365,0.4519,0.0189992534712
1403,0,200,0.03,0.379,0.00858576264365,0.379,0.022653727292
1404,0,250,0.0,1.0,0.00912644671907,1.0,0.00912644671907
1404,0,250,0.005,0.8554,0.00912644671907,0.8554,0.0106692152432
1404,0,250,0.01,0.7342,0.00912644671907,0.7342,0.0124304640685
1404,0,250,0.015,0.6238,0.00912644671907,0.6238,0.0146304051284
1404,0,250,0.02,0.5258,0.00912644671907,0.5258,0.0173572588799
1404,0,250,0.025,0.4499,0.00912644671907,0.4499,0.0202855005981
1404,0,250,0.03,0.3877,0.00912644671907,0.3877,0.0235399709029
1405,0,300,0.0,1.0,0.0129147866977,1.0,0.0129147866977
1405,0,300,0.005,0.8467,0.0129147866977,0.8467,0.0152530845609
1405,0,300,0.01,0.7364,0.0129147866977,0.7364,0.0175377331582
1405,0,300,0.015,0.6202,0.0129147866977,0.6202,0.0208235838402
1405,0,300,0.02,0.5294,0.0129147866977,0.5294,0.0243951392098
1405,0,300,0.025,0.449,0.0129147866977,0.449,0.028763444761
1405,0,300,0.03,0.3868,0.0129147866977,0.3868,0.0333887970467
1406,0,400,0.0,1.0,0.0108210586142,1.0,0.0108210586142
1406,0,400,0.005,0.8555,0.0108210586142,0.8555,0.0126488119395
1406,0,400,0.01,0.7346,0.0108210586142,0.7346,0.0147305453501
1406,0,400,0.015,0.6207,0.0108210586142,0.6207,0.0174336372067
1406,0,400,0.02,0.5536,0.0108210586142,0.5536,0.0195467099245
1406,0,400,0.025,0.4639,0.0108210586142,0.4639,0.0233262742277
1406,0,400,0.03,0.4035,0.0108210586142,0.4035,0.0268179891306
1407,0,500,0.0,1.0,0.00736817979314,1.0,0.00736817979314
1407,0,500,0.005,0.8424,0.00736817979314,0.8424,0.00874665217609
1407,0,500,0.01,0.7451,0.00736817979314,0.7451,0.00988884685698
1407,0,500,0.015,0.6495,0.00736817979314,0.6495,0.0113443876723
1407,0,500,0.02,0.5516,0.00736817979314,0.5516,0.0133578313871
1407,0,500,0.025,0.4899,0.00736817979314,0.4899,0.0150401710413
1407,0,500,0.03,0.4165,0.00736817979314,0.4165,0.0176907077866
1408,0,600,0.0,1.0,0.00917187613421,1.0,0.00917187613421
1408,0,600,0.005,0.8507,0.00917187613421,0.8507,0.0107815635761
1408,0,600,0.01,0.7574,0.00917187613421,0.7574,0.0121096859443
1408,0,600,0.015,0.6418,0.00917187613421,0.6418,0.0142908634064
1408,0,600,0.02,0.5595,0.00917187613421,0.5595,0.016392986835
1408,0,600,0.025,0.4841,0.00917187613421,0.4841,0.0189462427891
1408,0,600,0.03,0.4282,0.00917187613421,0.4282,0.0214196079734
1409,0,700,0.0,1.0,0.0104645767899,1.0,0.0104645767899
1409,0,700,0.005,0.8685,0.0104645767899,0.8685,0.0120490233621
1409,0,700,0.01,0.7643,0.0104645767899,0.7643,0.0136917137118
1409,0,700,0.015,0.6565,0.0104645767899,0.6565,0.0159399494135
1409,0,700,0.02,0.5666,0.0104645767899,0.5666,0.0184690730497
1409,0,700,0.025,0.486,0.0104645767899,0.486,0.0215320510081
1409,0,700,0.03,0.4318,0.0104645767899,0.4318,0.0242347771884
1410,0,900,0.0,1.0,0.0109516589571,1.0,0.0109516589571
1410,0,900,0.005,0.8804,0.0109516589571,0.8804,0.0124394127182
1410,0,900,0.01,0.7706,0.0109516589571,0.7706,0.0142118595342
1410,0,900,0.015,0.669,0.0109516589571,0.669,0.0163701927609
1410,0,900,0.02,0.5823,0.0109516589571,0.5823,0.018807588798
1410,0,900,0.025,0.5212,0.0109516589571,0.5212,0.0210123924733
1410,0,900,0.03,0.4567,0.0109516589571,0.4567,0.0239799845786
1411,0,1000,0.0,1.0,0.00836681259837,1.0,0.00836681259837
1411,0,1000,0.005,0.8574,0.00836681259837,0.8574,0.00975835385861
1411,0,1000,0.01,0.7592,0.00836681259837,0.7592,0.0110205645395
1411,0,1000,0.015,0.6849,0.00836681259837,0.6849,0.0122161083346
1411,0,1000,0.02,0.5733,0.00836681259837,0.5733,0.0145941262836
1411,0,1000,0.025,0.513,0.00836681259837,0.513,0.0163095762151
1411,0,1000,0.03,0.4483,0.00836681259837,0.4483,0.0186634231505
1412,0,1200,0.0,1.0,0.0103464516029,1.0,0.0103464516029
1412,0,1200,0.005,0.882,0.0103464516029,0.882,0.0117306707516
1412,0,1200,0.01,0.7807,0.0103464516029,0.7807,0.0132527880145
1412,0,1200,0.015,0.6703,0.0103464516029,0.6703,0.015435553637
1412,0,1200,0.02,0.5894,0.0103464516029,0.5894,0.0175542103884
1412,0,1200,0.025,0.5226,0.0103464516029,0.5226,0.0197980321525
1412,0,1200,0.03,0.4446,0.0103464516029,0.4446,0.0232713711266
1413,0,1600,0.0,1.0,0.0087390003261,1.0,0.0087390003261
1413,0,1600,0.005,0.8763,0.0087390003261,0.8763,0.00997261249127
1413,0,1600,0.01,0.7843,0.0087390003261,0.7843,0.0111424204081
1413,0,1600,0.015,0.6811,0.0087390003261,0.6811,0.0128307154986
1413,0,1600,0.02,0.6078,0.0087390003261,0.6078,0.0143780854329
1413,0,1600,0.025,0.536,0.0087390003261,0.536,0.016304105086
1413,0,1600,0.03,0.4651,0.0087390003261,0.4651,0.0187895083339
1414,0,2000,0.0,1.0,0.00666692586066,1.0,0.00666692586066
1414,0,2000,0.005,0.8793,0.00666692586066,0.8793,0.00758208331703
1414,0,2000,0.01,0.7836,0.00666692586066,0.7836,0.00850807281861
1414,0,2000,0.015,0.6816,0.00666692586066,0.6816,0.00978128794112
1414,0,2000,0.02,0.603,0.00666692586066,0.603,0.0110562617921
1414,0,2000,0.025,0.523,0.00666692586066,0.523,0.0127474681848
1414,0,2000,0.03,0.4668,0.00666692586066,0.4668,0.014282189076
1415,0,2500,0.0,1.0,0.00930760549737,1.0,0.00930760549737
1415,0,2500,0.005,0.8813,0.00930760549737,0.8813,0.0105612226227
1415,0,2500,0.01,0.7762,0.00930760549737,0.7762,0.0119912464537
1415,0,2500,0.015,0.6697,0.00930760549737,0.6697,0.0138981715654
1415,0,2500,0.02,0.6084,0.00930760549737,0.6084,0.0152984968727
1415,0,2500,0.025,0.5355,0.00930760549737,0.5355,0.0173811493882
1415,0,2500,0.03,0.4728,0.00930760549737,0.4728,0.0196861368388
1416,0,3000,0.0,1.0,0.0097997050218,1.0,0.0097997050218
1416,0,3000,0.005,0.8933,0.0097997050218,0.8933,0.0109702283911
1416,0,3000,0.01,0.7784,0.0097997050218,0.7784,0.012589549103
1416,0,3000,0.015,0.6805,0.0097997050218,0.6805,0.0144007421334
1416,0,3000,0.02,0.6149,0.0097997050218,0.6149,0.0159370711039
1416,0,3000,0.025,0.5134,0.0097997050218,0.5134,0.0190878555158
1416,0,3000,0.03,0.4688,0.0097997050218,0.4688,0.0209038076404
1417,-75,200,0.0,1.0,0.0105492353497,1.0,0.0105492353497
1417,-75,200,0.005,0.8609,0.0105492353497,0.8609,0.0122537290622
1417,-75,200,0.01,0.7411,0.0105492353497,0.7411,0.0142345639585
1417,-75,200,0.015,0.6374,0.0105492353497,0.6374,0.0165504163001
1417,-75,200,0.02,0.5715,0.0105492353497,0.5715,0.0184588545051
1417,-75,200,0.025,0.488,0.0105492353497,0.488,0.0216172855526
1417,-75,200,0.03,0.438,0.0105492353497,0.438,0.0240850122139
1418,-125,200,0.0,1.0,0.00765596962671,1.0,0.00765596962671
1418,-125,200,0.005,0.8933,0.00765596962671,0.8933,0.00857043504613
1418,-125,200,0.01,0.7823,0.00765596962671,0.7823,0.00978648808221
1418,-125,200,0.015,0.7014,0.00765596962671,0.7014,0.0109152689289
1418,-125,200,0.02,0.6267,0.00765596962671,0.6267,0.0122163230042
1418,-125,200,0.025,0.5527,0.00765596962671,0.5527,0.0138519443219
1418,-125,200,0.03,0.4906,0.00765596962671,0.4906,0.0156053192554
1419,-175,200,0.0,1.0,0.00761521750638,1.0,0.00761521750638
1419,-175,200,0.005,0.9238,0.00761521750638,0.9238,0.00824336166528
1419,-175,200,0.01,0.8318,0.00761521750638,0.8318,0.00915510640344
1419,-175,200,0.015,0.7499,0.00761521750638,0.7499,0.0101549773388
1419,-175,200,0.02,0.6634,0.00761521750638,0.6634,0.0114790737208
1419,-175,200,0.025,0.616,0.00761521750638,0.616,0.0123623660818
1419,-175,200,0.03,0.5524,0.00761521750638,0.5524,0.0137856942549
1420,-225,200,0.0,1.0,0.00831293962219,1.0,0.00831293962219
1420,-225,200,0.005,0.9368,0.00831293962219,0.9368,0.0088737613388
1420,-225,200,0.01,0.8599,0.00831293962219,0.8599,0.0096673329715
1420,-225,200,0.015,0.7919,0.00831293962219,0.7919,0.0104974613236
1420,-225,200,0.02,0.7314,0.00831293962219,0.7314,0.0113657911159
1420,-225,200,0.025,0.6656,0.00831293962219,0.6656,0.0124893924612
1420,-225,200,0.03,0.6212,0.00831293962219,0.6212,0.013382066359
1421,-275,200,0.0,1.0,0.00880209547008,1.0,0.00880209547008
1421,-275,200,0.005,0.9481,0.00880209547008,0.9481,0.00928393151575
1421,-275,200,0.01,0.8799,0.00880209547008,0.8799,0.0100035179794
1421,-275,200,0.015,0.8266,0.00880209547008,0.8266,0.0106485548876
1421,-275,200,0.02,0.7588,0.00880209547008,0.7588,0.0116000203876
1421,-275,200,0.025,0.7085,0.00880209547008,0.7085,0.0124235645308
1421,-275,200,0.03,0.6721,0.00880209547008,0.6721,0.0130964074841
1422,-315,200,0.0,1.0,0.00939904237454,1.0,0.00939904237454
1422,-315,200,0.005,0.9328,0.00939904237454,0.9328,0.0100761603501
1422,-315,200,0.01,0.8832,0.00939904237454,0.8832,0.0106420316741
1422,-315,200,0.015,0.8318,0.00939904237454,0.8318,0.0112996421911
1422,-315,200,0.02,0.7939,0.00939904237454,0.7939,0.0118390759221
1422,-315,200,0.025,0.7419,0.00939904237454,0.7419,0.0126688804078
