r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.92901,1.92901,150.7,0.0,0.0,0.0,2.876372,0.0,0.0,0.0,0.0,19.991482,19.991482,0.004983,1.92901,19.991482,0.0,0.0,auto,3430.038215,0.0,0.0
