Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
G_C8_Off,1,190,185,5,49.519504764919475,0.26767299872929445,0.9864102246400149,0.9860409372661023,-245.15882750656556,-229.24979410228488,49.519504764919446,3643.8795677763133,0.5173712387921214
