offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-2.000000000000000000e+03,1.500000000000000000e+02,1.629629527804931977e+00,0.000000000000000000e+00,1.506207891534842247e+01,0.000000000000000000e+00,9.999996420975509892e-01
-1.979899497487437202e+03,1.500000000000000000e+02,1.631187885582755515e+00,0.000000000000000000e+00,1.506649576425547821e+01,0.000000000000000000e+00,9.999996274704047172e-01
-1.959798994974874404e+03,1.500000000000000000e+02,1.632795321499295627e+00,0.000000000000000000e+00,1.507108358026147243e+01,0.000000000000000000e+00,9.999996112206620547e-01
-1.939698492462311606e+03,1.500000000000000000e+02,1.634453942588189213e+00,0.000000000000000000e+00,1.507585179490939709e+01,0.000000000000000000e+00,9.999995937601088292e-01
-1.919597989949748808e+03,1.500000000000000000e+02,1.636165969940914344e+00,0.000000000000000000e+00,1.508081015082078125e+01,0.000000000000000000e+00,9.999995752964534468e-01
-1.899497487437186010e+03,1.500000000000000000e+02,1.637933746053034545e+00,0.000000000000000000e+00,1.508596869807934127e+01,0.000000000000000000e+00,9.999995557952717773e-01
-1.879396984924623212e+03,1.500000000000000000e+02,1.639759744748447545e+00,0.000000000000000000e+00,1.509133811054039143e+01,0.000000000000000000e+00,9.999995351972178481e-01
-1.859296482412060413e+03,1.500000000000000000e+02,1.641646580364689800e+00,0.000000000000000000e+00,1.509692975438784401e+01,0.000000000000000000e+00,9.999995134332331226e-01
-1.839195979899497388e+03,1.500000000000000000e+02,1.643597017567946850e+00,0.000000000000000000e+00,1.510275574064382909e+01,0.000000000000000000e+00,9.999994904221480851e-01
-1.819095477386934590e+03,1.500000000000000000e+02,1.645613981682114035e+00,0.000000000000000000e+00,1.510882893702938645e+01,0.000000000000000000e+00,9.999994660263993307e-01
-1.798994974874371792e+03,1.500000000000000000e+02,1.647700553712705851e+00,0.000000000000000000e+00,1.511516064370508161e+01,0.000000000000000000e+00,9.999994376409540031e-01
-1.778894472361808994e+03,1.500000000000000000e+02,1.649860067015758380e+00,0.000000000000000000e+00,1.512177284828305801e+01,0.000000000000000000e+00,9.999994124419825381e-01
-1.758793969849246196e+03,1.500000000000000000e+02,1.652095961656433909e+00,0.000000000000000000e+00,1.512867517588856003e+01,0.000000000000000000e+00,9.999993841645489212e-01
