r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
1.554072,1.554072,176.090575,0.0,0.0,0.0,3.042202,0.0,0.0,0.0,0.0,14.891558,14.891558,0.000627,1.554072,14.891558,0.0,0.0,auto,2069.477515,0.0,0.0
