m,b
1,-0.025508569769293166
1,-0.127061598443849
1,-0.10719896238277693
1,-0.09678750887989307
1,-0.13458874852885727
1,-0.19924460378551223
1,0.03920919862597072
1,-0.16495517241041258
1,-0.15964625046607134
1,-0.009239711954412089
1,-0.04630178022584319
1,-0.104025053992985
1,-0.10254774114832954
1,-0.17781034430148157
1,-0.168452702504029
1,-0.0297829931247362
1,0.07040124458765284
1,-0.16812981828178652
1,0.04958904803849373
1,-0.2888356847736171
1,-0.19333440394136758
1,-0.13166515994642927
1,-0.02657778527367216
1,-0.1197798666840264
1,-0.16062020046485426
1,-0.23017904884642437
1,-0.23099124871532606
1,-0.1012858928338265
1,-0.0416421179267803
1,-0.25321067137782527
1,-0.07632146584893906
1,-0.19527555550656683
1,-0.06414603884164083
1,-0.14163559830497063
1,-0.13402458003328266
1,-0.07868739964338611
1,-0.14554000004288503
1,-0.002309443790252441
1,-0.06797419816810035
1,-0.03914383794053822
1,-0.0016805793046283934
1,-0.07007498680149604
1,-0.18070790543553228
1,-0.04170147032461835
1,-0.08656315639189383
1,-0.12707713691611544
1,-0.10209593395783934
1,-0.1495079481057989
1,-0.046264792189262494
1,-0.24585471949287596
1,-0.1319986279635832
1,-0.09568251768727398
1,-0.26752169908151835
1,-0.10960332425703401
1,-0.07973353250308168
1,-0.11084170989231223
1,-0.0336279152753205
1,-0.05185786379871682
1,-0.27653767778428895
1,-0.14903244203585997
1,-0.08294068251860987
1,-0.13066923820348397
1,-0.10129702239459415
1,-0.14304535452149958
1,-0.10904293273958121
1,-0.04741619801033847
1,-0.14375019716893167
1,-0.06428588967598947
1,-0.11775047605522748
1,-0.14902578672299827
1,-0.056602617745017625
1,-0.20981677610545968
1,-0.1972341947738716
1,-0.07600275773009102
1,-0.12401141653997527
1,-0.07117307346904722
1,-0.05847258094453206
1,-0.1896050209807687
1,-0.2655475317410625
1,-0.10711964517111583
1,-0.1465733382425063
1,-0.17789705757146623
1,-0.15286781388063342
1,-0.16687938054225127
1,-0.07101474846218281
1,-0.14979812613245924
1,-0.2173101651761209
1,-0.12013932174644193
1,-0.16739354803310325
1,0.025876945686331698
1,-0.19674901707989045
1,-0.09805284405806702
1,-0.1901396895590184
1,-0.20235507731075103
1,-0.10929184787291191
1,-0.0962410649130192
1,-0.12624238814162303
1,-0.09679339261132602
1,-0.1398901962629533
1,0.029786380377307853
1,-0.112623050305517
1,-0.20000573225772
1,-0.021319573482260212
1,-0.09567418189058019
1,-0.2105610907857769
1,-0.054780426229238406
1,-0.1337136986584151
1,-0.02869019091659286
1,-0.09215897327018374
1,-0.1635906216894849
1,-0.018254464916761526
1,-0.1083614341121224
1,-0.17165247521434468
1,-0.23354303281269662
1,-0.24021899441521266
1,-0.06141474211381004
1,-0.049721791760558354
1,-0.06303470697875224
1,-0.09243340143339807
1,-0.027247707484291395
1,-0.17395243986506737
1,-0.006412212649230975
1,-0.10429677458154729
1,-0.07764450884241714
1,-0.054870058478619255
1,-0.061687672584857856
1,-0.2622936368967393
1,-0.04909290285407275
1,-0.16375192856255993
1,-0.22295340758629667
1,-0.12228093531434592
1,-0.06353541434156473
1,-0.13238016823540888
1,-0.08503732507714577
1,-0.05956269979516217
1,-0.20833856278563867
1,-0.04906548643069408
1,-0.10282197363605006
1,-0.06370083530952186
1,-0.04178440617178203
1,-0.10126971730991818
1,-0.12370739135669306
1,-0.20985234340848335
1,-0.025915402018028777
1,-0.2978102877154769
1,-0.1731304250749912
1,-0.01648777055821382
1,-0.07371742209464201
1,-0.13397895009976013
1,-0.017052899636155416
1,-0.13004521308471362
1,-0.16060098980182413
1,-0.11835620104659483
1,-0.12252254260133588
1,-0.14298790755485635
1,-0.14990218343054074
1,-0.1432099932565578
1,-0.13166761568091945
1,-0.21000123681022087
1,-0.13153276489600185
1,-0.10760926501391599
1,-0.2093472804564156
1,-0.1857936407943177
1,-0.06853019706073593
1,-0.024502180660493034
1,-0.1772261807950124
1,-0.24196251101706112
1,-0.14711055255147176
1,-0.22552764144821125
1,-0.10072700773983234
1,-0.24811477617714184
1,-0.011832394325161255
1,-0.12742890734154155
1,-0.16948833217467896
1,-0.020377070691916854
1,-0.11161961510922658
1,-0.1974441925589594
1,-0.17261177043139275
1,-0.019667774179351394
1,-0.10283234582468892
1,-0.008853104999434702
1,-0.160934246047024
1,-0.13381664944648675
1,-0.1834881191616769
1,-0.09340784139095959
1,-0.10278953560635351
1,-0.1369778543741973
1,-0.14150355055690134
1,0.0090623854608044
1,-0.08480568356370854
1,-0.02712980842556445
1,-0.10594859896527553
1,-0.09719915061900891
1,-0.2134408660802971
1,-0.16174857361272021
1,-0.23966304210428047
1,-0.14260889321445447
1,-0.26744934638364604
1,-0.09349087028718928
1,-0.06806787056344388
1,-0.2376268011721876
1,-0.11432718609421766
1,-0.18976742729578833
1,-0.044500110762354605
1,-0.04078448776785093
1,-0.13479157177891765
1,-0.06826822524577869
1,-0.16433792865101524
1,-0.05693670269739015
1,-0.0914333911909706
1,0.022426328653387895
1,-0.060932773614624125
1,-0.020366651691698934
1,-0.016059230811966474
1,-0.1381283396375015
1,-0.1733966576937187
1,-0.21708108785074853
1,-0.09953224439450703
1,-0.0651895672933549
1,-9.512913465536954e-05
1,-0.12032246914413447
1,-0.0720478659864292
1,-0.14768591457025382
1,-0.21465200692585662
1,-0.12322519228570461
1,-0.15155797169876584
1,-0.25548848064933427
1,-0.20107208970890478
1,-0.06405464681702466
1,-0.24365117322481944
1,-0.21910511772773678
1,-0.13703502102975063
1,-0.04972331510692407
1,-0.07977674850799277
1,-0.10111500247501626
1,-0.1078850393809545
1,-0.11169324945868198
1,-0.17690538820115045
1,-0.13987879402442308
1,-0.08782146004447822
1,-0.15862532186464495
1,-0.0048183474588017194
1,-0.1309648915468078
1,-0.11162840460331099
1,-0.16040139636602935
1,-0.03442082832018678
1,-0.16249171822608788
1,-0.18812522545828037
1,-0.14745979398798936
1,-0.12931026052542527
1,-0.2545937795644866
1,-0.05589856381579028
1,-0.13446855014643377
1,-0.018822387194765255
1,-0.16548716462395485
1,-0.14664594408018705
1,-0.017783600649355913
1,-0.07793312930294416
1,-0.21901961560388727
1,-0.07060988739415297
1,-0.11225259654731157
1,-0.0879093906853328
1,-0.1521151750431553
1,-0.186732458437183
1,-0.02188443163512921
1,-0.026861364129469933
1,-0.07802424394710106
1,-0.24405057642052141
1,-0.006100386322401619
1,-0.18496531905384095
1,-0.1888195817088732
1,-0.06371706812583018
1,-0.024546081199156466
1,-0.17080699643009645
1,-0.16301880497534427
1,-0.23385177498084286
1,-0.0771274632076977
1,-0.14750741230884923
1,-0.059292520673128735
1,-0.0026414199841549024
1,0.02038750555298552
1,-0.18523977330000418
1,-0.02256374765586444
1,-0.12527959997278537
1,-0.02190893342275868
1,-0.1965704803762527
1,0.06153911279403047
1,-0.21325173829613875
1,-0.10415298338639856
1,-0.20177747514287359
1,-0.19395375774587098
1,-0.145079140357937
1,-0.06825587629995344
1,-0.1331380409449472
1,-0.03180245947168614
1,-0.053086915861197514
1,-0.011696716223434489
1,0.01218376633951479
1,-0.04657346602479584
1,-0.06829550872232937
1,-0.021761666335412988
1,-0.10471430610558419
1,-0.19198562802091534
1,-0.02065049535363661
1,-0.10641401696392694
1,-0.17382685782279972
1,0.03480489983923085
1,-0.09352704602793338
1,-0.21474824423101846
1,-0.16523265688372502
1,-0.025329672472927278
1,-0.14305790841481358
1,-0.04742802699213278
1,0.08565169445645016
1,-0.12478001622319734
1,-0.2084591396924265
1,-0.020641807649377286
1,-0.23352855962185104
1,-0.09508594183008157
1,-0.19239106246103632
1,-0.1542947910830239
1,-0.22987035603733075
1,-0.12035227250835367
1,-0.19018587427345812
1,-0.10894368501324525
1,-0.11491650062665548
1,-0.12915029533082723
1,-0.1046021788671907
1,-0.06148751877390368
1,-0.14862808191680665
1,-0.18436356508147034
1,-0.05180088766823698
1,-0.2226545728772873
1,-0.1081080474354752
1,-0.15598847936822474
1,-0.22210877446516486
1,-0.15016299712124126
1,-0.31473563553601114
1,-0.10311555680371476
1,-0.001976184105898726
1,-0.15480946908189464
1,-0.10412569240406055
1,-0.09757226164253696
1,-0.05759728000674902
1,-0.1347916594122489
1,-0.1359039554813508
1,-0.19772457569937352
1,-0.15507430844987047
1,-0.1905025647397785
1,-0.08944496533965718
1,-0.034542598133928015
1,-0.07075517857916913
1,-0.08421403698045982
1,-0.015478855038068007
1,-0.2265660605277542
1,-0.08488863029165339
1,-0.03961324762825691
1,-0.059275484613498186
1,0.057980045543653436
1,-0.04204195289042567
1,-0.12214889264193896
1,-0.180684067076599
1,0.007593389886669577
1,-0.17928195253686607
1,-0.12824052169629363
1,-0.09392195689747806
1,-0.1777013863103445
1,-0.2554889368633393
1,-0.040244674918456624
1,-0.20775977417913682
1,-0.05197717186900963
1,-0.20567461502084194
1,-0.09836602120347915
1,-0.21486282844565574
1,-0.1393463308634071
1,0.004622930608710996
1,-0.1344072822674154
1,-0.25317001351911245
1,-0.02212892565099156
1,0.03656496975549817
1,-0.2445335420677559
1,-0.07575609658686955
1,-0.002313656745011494
1,-0.0990320787157779
1,-0.228812462892088
1,-0.1344919533589875
1,0.14625871400043022
1,0.03836349666031491
1,-0.17954867492481047
1,-0.05626818216916196
1,-0.14526816818763288
1,-0.1381955065206122
1,-0.20450858858909204
1,-0.10865260231333296
1,-0.1200714318006042
1,-0.2305398243969521
1,-0.04788340513800393
1,-0.19814715724948218
1,-0.1963335877011119
1,-0.1503001688451556
1,-0.055029113343766145
1,-0.08868768568831409
1,-0.07885244732386543
1,-0.13700053315603555
1,-0.145572875653178
1,-0.2748919899518902
1,-0.18652241891763977
1,-0.11898677683169145
1,-0.14135404915568173
1,0.006655722509169459
1,-0.01365941683244539
1,-0.18781916908125695
1,-0.21738312613866606
1,-0.1763374341427193
1,-0.1372618804882424
1,-0.1487827847283676
1,-0.13357752457621008
1,-0.08334782588948753
1,-0.02283383080448753
1,-0.052480167689371804
1,-0.1732522834764577
1,0.01677015407650395
1,-0.0010775414545107775
1,-0.1538850885667955
1,-0.12419346906007123
1,-0.11105607428678166
1,0.05527849609629765
1,-0.14495893589489683
1,-0.19907973111311184
1,-0.24668252026967658
1,-0.1800466238022467
1,-0.06636644178891515
1,-0.14593875675365164
1,0.005303248891189827
1,-0.058000573941167755
1,-0.10760445558175258
1,0.010220587782119206
1,-0.24297036191061028
1,-0.21214890463633532
1,-0.21307074849579774
1,-0.0334860182899408
1,-0.19315370252954644
1,-0.08668652808038191
1,-0.14554188121495026
1,-0.17056740339702992
1,-0.08582050657547727
1,-0.10042433834704556
1,-0.19030130134565493
1,-0.035078611744070454
1,-0.10572859571781379
1,-0.020519944440125837
1,-0.11469577922138258
1,-0.21519537418244972
1,-0.08836549970841234
1,-0.18121217697524128
1,-0.013604528757739986
1,-0.13219603568097593
1,-0.18551477432694985
1,-0.19454400781251135
1,-0.0798896713443904
1,-0.1243740855433344
1,-0.19451733553477557
1,-0.06915675324232873
1,-0.05053596477847555
1,-0.14948899579560315
1,-0.12107351442648584
1,-0.2583786885772469
1,-0.10912397227517712
1,-0.08929331859352052
1,-0.11320716130189444
1,-0.24483133296443427
1,-0.14535632631263762
1,-0.09126316564408721
1,-0.2066528144949964
1,-0.07420732035959365
1,-0.05842021662030161
1,-0.2344038463311815
1,-0.051408834705983564
1,-0.15002892745564833
1,-0.0528514960534039
1,-0.07505951895269747
1,-0.14728736781620766
1,-0.0889038121157606
1,-0.09517087715668777
1,-0.05387926992605796
1,-0.13651726979224388
1,-0.18135760827037894
1,-0.10635299077868472
1,-0.05152176028912203
1,-0.20141647359757897
1,0.07981015901208333
1,-0.16759276075368756
1,-0.045483724953321314
1,-0.25825462464431226
1,-0.17784607754999415
1,-0.1518735263141775
1,-0.23843870676124723
1,-0.053847973902684476
1,-0.021227752083131657
1,-0.1793207403186932
1,-0.09633340768901633
1,-0.004710510602111029
1,-0.12759116961894335
1,-0.04033660412230655
1,-0.15249345680700865
1,-0.1517794559704957
1,-0.22243505709879957
1,-0.12011120159213129
1,-0.09793721489065299
1,-0.21762141038296434
1,-0.26517104193186003
1,-0.10195928115932906
1,-0.09821701501901381
1,-0.18792213053001894
1,-0.1524315543613215
1,-0.24812547711518396
1,-0.24599550149668303
1,-0.13275214722864193
1,-0.18037342799397948
1,-0.09778261423471413
1,-0.11707445173874542
1,-0.07450287021053636
1,-0.0978689962076531
1,-0.21090219904693286
1,-0.11390595772999879
1,-0.17303815661239064
1,-0.12330865592223517
1,-0.08614460329932738
1,0.0824631938156779
1,-0.0012890506877816232
1,-0.11252099475708319
1,-0.034766119918481886
1,-0.004398923617734862
1,-0.1561700404339348
1,-0.14548604894453687
1,-0.11840757942670677
1,-0.20135735921987297
1,-0.10819345796719837
1,-0.11366334923254207
1,-0.10443093894644195
1,-0.1042837228037854
1,-0.1408284894480519
1,-0.08651025769231557
1,-0.1729428254442169
1,-0.21934707409017537
1,0.08817393907083315
1,-0.1331320774704301
1,-0.08199154205548087
1,0.04267985086317816
1,-0.17389048925620187
1,-0.04561201819067029
1,-0.13756072157314025
1,-0.28062225187549794
1,-0.10967751093111788
1,-0.20867408617118977
1,-0.16443761972112902
1,-0.26078229742857095
1,-0.22196690664512886
1,-0.20673323002599325
1,-0.1827195966769981
1,-0.16990195398278418
1,-0.08712568886027428
1,0.029282644641115296
1,-0.11865270415302276
1,-0.17537780843553552
1,-0.13739614190784177
1,-0.20868401007337178
1,-0.140353525904503
1,-0.08839639772620332
1,-0.18708093661078373
1,-0.04862913510864986
1,-0.1025546682553824
1,-0.2004129743868015
1,-0.15902988326775724
1,-0.051375798445104426
1,-0.12462656716969311
1,-0.04961279415987763
1,-0.17282233127100421
1,-0.13696093955593058
1,-0.10947730839764014
1,-0.14207276083809184
1,-0.14010287591443538
1,-0.038716880257597674
1,-0.05056233772700236
1,-0.1397127136379015
1,-0.1266403085588217
1,-0.06922630289392906
1,-0.1968556028630506
1,-0.16849749625148203
1,0.003242250597825791
1,-0.08091331882176389
1,-0.06497529567726534
1,-0.06313859653707432
1,-0.07437849279777531
1,-0.1672754852031433
1,0.07852085679330845
1,-0.027675018706058596
1,-0.04208494770199289
1,-0.07366472847522632
1,-0.1322331381100521
1,-0.06777968091407072
1,-0.11464348868136542
1,-0.20738634020089708
1,0.008328100419110473
1,-0.24378207372948302
1,-0.08442951632124562
1,-0.13539289280502453
1,-0.2003153040013388
1,-0.16381130565022284
1,-0.10576928952278641
1,-0.06726762082842648
1,-0.02336084312686504
1,-0.02631775158176297
1,-0.10522374620583697
1,-0.17432041795360131
1,-0.11028595104537953
1,-0.1263764002412898
1,-0.018006050903409898
1,-0.105768920618033
1,-0.07926478481275212
1,-0.19161165090057475
1,-0.14408963156950794
1,-0.16237929453631028
1,-0.03058708434445446
1,-0.13230430606585353
1,-0.16435690673069647
1,-0.06560498283575789
1,0.006180836918804777
1,-0.09924556041502575
1,-0.1354344993416139
1,-0.16057547590464716
1,-0.1559726163573134
1,0.044810831887755476
1,-0.18814052465871867
1,-0.22886920693103407
1,-0.14170779796584343
1,-0.07709341948902959
1,-0.1416325309528519
1,-0.08283617762404538
1,-0.0526231433870894
1,-0.1077054536524884
1,-0.18737427765217785
1,-0.08695933232540588
1,-0.1927603050769473
1,-0.11125289998445242
1,-0.2135392289071865
1,-0.13000061093301052
1,-0.17593109966748477
1,-0.22567786415284896
1,-0.057968888472808455
1,-0.12950983099955846
1,-0.14291734214340313
1,-0.07824978839827468
1,-0.061675413220358744
1,-0.025401437653275627
1,-0.09331664793156791
1,-0.23125682130893788
1,-0.16477249261722937
1,-0.16645609208833045
1,-0.11630110367066782
1,-0.2482518651346146
1,-0.060354780923816964
1,-0.15373479934465029
1,-0.10804175840636465
1,-0.02138384166732532
1,-0.1714477625561306
1,-0.16751456927239983
1,-0.09561386502831604
1,-0.07053152613451763
1,-0.029164142109611824
1,-0.04763317702051199
1,-0.0666123241640948
1,-0.024721515470658595
1,-0.07520135944626061
1,-0.08077428351811378
1,-0.07941777034367115
1,-0.04621980133710335
1,-0.008934786135744055
1,-0.2657846569986222
1,-0.0904647859643819
1,-0.10752201133980499
1,-0.08770290840816575
1,-0.16042413992108528
1,-0.13872420332266922
1,-0.18118707641723142
1,-0.06460839165326737
1,-0.025823543104948277
1,-0.02793014040879882
1,-0.03791364251441709
1,-0.14543515673705013
1,-0.033186194596521945
1,-0.1371176189604022
1,-0.09909046897750695
1,-0.20357273663278108
1,-0.16916172644713212
1,-0.21092335034980825
1,-0.12352417168076468
1,-0.09156048903400005
1,-0.16554529029557702
1,-0.1737979663761562
1,-0.18119364294170448
1,-0.11050944913970603
1,-0.24071929411784532
1,-0.1575867267537494
1,-0.10159222064470441
1,-0.15747655566545604
1,-0.1756946404992803
1,-0.13828856366937384
1,-0.1528401564831956
1,-0.10967217296631593
1,-0.09745048026480929
1,-0.134679918972206
1,-0.16917065168783774
1,-0.13872873563382515
1,-0.0634356771699951
1,-0.16975596972536655
1,-0.020140692273855842
1,-0.11950824557560558
1,-0.16385892966147964
1,-0.1166641002162363
1,-0.13374100706671133
1,-0.08665804690149814
1,0.0037097491967271745
1,-0.1065805366033914
1,-0.07581101194106776
1,-0.0575227660543971
1,-0.06310592000708715
1,0.060099470142381706
1,-0.06396033374210952
1,-0.08046455981062106
1,-0.11315069499168673
1,-0.09549197353913197
1,-0.1461272889290326
1,-0.01234224525238603
1,-0.11950283813457774
1,-0.10462965507215705
1,-0.13544912702164313
1,-0.03963613573340252
1,-0.004104642622592136
1,-0.1400126161176074
1,-0.16169075059296922
1,-0.07190318767972914
1,-0.13874756677633582
1,-0.05420265545668812
1,-0.20764729133719984
1,-0.12205096216769973
1,-0.12201794376130115
1,-0.148854894276498
1,-0.15596705507071515
1,-0.12075767249082436
1,-0.055412350227594054
1,-0.19735372960679043
1,-0.1840497874719491
1,-0.05654551324295842
1,-0.201458032078623
1,-0.05929075676909634
1,-0.06854647813081316
1,-0.075604752574149
1,-0.08830579021406004
1,-0.10993516813841597
1,-0.1645516393117108
1,-0.15819498705523752
1,-0.20318643882269538
1,-0.08750564519824922
1,-0.20967418683519368
1,-0.14374295555506955
1,-0.07376291847744554
1,-0.17803286487552994
1,-0.06392884642771923
1,-0.14089634178543053
1,-0.14079634228441895
1,-0.036797709677243606
1,-0.1315244441058896
1,-0.29931264309973793
1,-0.1438961726092316
1,-0.0796922143236034
1,0.0012077268281739384
1,-0.15268742119471002
1,-0.2060420359978512
1,-0.13357087501734655
1,-0.13910944828485894
1,-0.21080207582236773
1,-0.20295020884580617
1,-0.08046425094701237
1,-0.1703025910760072
1,-0.022105355327953546
1,-0.048322264601740494
1,-0.05890781185853
1,-0.24972627563084382
1,-0.07553662517929594
1,-0.021430537045790787
1,-0.07166377990844519
1,-0.009352810205791595
1,-0.1457580826275202
1,-0.20531634235986762
1,-0.042305798996580934
1,-0.24259528092230576
1,-0.16314418795319185
1,-0.05186385504259925
1,-0.15938854187110413
1,-0.13230531783402588
1,-0.12012221381880628
1,-0.06935932971310588
1,-0.10978294745853723
1,-0.23749800151295108
1,-0.09698323453111901
1,-0.03343580715252048
1,-0.022555981124330993
1,-0.1005107012115698
1,-0.1460050545185263
1,-0.2232890975107109
1,-0.10489433536946913
1,-0.10195960752148436
1,-0.28884811653310316
1,0.03557215246678869
1,-0.01182984126801645
1,-0.1438802842198439
1,-0.12614312377504788
1,-0.23781157400961428
1,-0.1056784840914966
1,-0.027048407413135855
1,-0.1428655269518975
1,-0.07957953457218976
1,-0.06069380861354756
1,-0.12436181990862892
1,0.09371684546610981
1,-0.06675587170639008
1,-0.08680481272141871
1,-0.07150406295762579
1,-0.11794651526171696
1,-0.07152502749646628
1,-0.23399450140921285
1,-0.04945850957880604
1,-0.08803267175619633
1,-0.1520518756892646
1,-0.09279118927276886
1,-0.11262561414813477
1,-0.14352336865047532
1,-0.0704532488709102
1,-0.2112928573574857
1,-0.06592548364735862
1,-0.07912404550203145
1,-0.011543244828150816
1,-0.08798838931554398
1,-0.18535162670794691
1,-0.26277492524475776
1,-0.21347434088904982
1,-0.02701745671700606
1,-0.222667618900819
1,-0.2427648632908348
1,-0.07161333381248536
1,-0.20201059598819238
1,0.014288527328786937
1,-0.23625337688197723
1,-0.08817805493376474
1,-0.22416832821076027
1,-0.030204788863517074
1,-0.17303405258751448
1,0.023504806838094083
1,-0.13026957342128664
1,-0.28508904145012703
1,-0.16829217852995693
1,-0.14501852645142654
1,-0.13322507140038953
1,-0.0007701442401215619
1,-0.18678864898134673
1,-0.07921744969816258
1,-0.07576965288732973
1,-0.1521298375576301
1,-0.09471550489358393
1,-0.13741626631909726
1,-0.1250416799394336
1,-0.013456997456263498
1,-0.12382302682784951
1,-0.09223265624085086
1,-0.054100666078439996
1,-0.03423656092638372
1,-0.09680697702156582
1,-0.14153790950649237
1,0.005995678114938174
1,-0.059515990099171745
1,-0.1238577881118661
1,-0.11464544746753744
1,0.00294513338511726
1,-0.15964747100389465
1,-0.08900670024066826
1,-0.08467629325516923
1,0.03417171710301736
1,-0.23290303248581967
1,-0.12770154227932595
1,-0.16948309565252462
1,-0.1469191904780153
1,-0.1266106682367257
1,-0.15975793829606566
1,-0.11574134581915274
1,0.004967998174311039
1,-0.019827016733772407
1,-0.21382685481212227
1,-0.04103387095532113
1,-0.0326391613578807
1,-0.17888977659118477
1,-0.14669989711967646
1,-0.10303166694657251
1,-0.028796735995615386
1,-0.11837704802134641
1,-0.09145606295184416
1,-0.050966975528951686
1,-0.009854535433758027
1,-0.13198768877056774
1,-0.0569624077120634
1,-0.1335264677366539
1,-0.0722652983957317
1,-0.0699460957887823
1,-0.19436032082479293
1,-0.12065678448443284
1,-0.10666696122991648
1,-0.23778323269971002
1,-0.17022470590436
1,-0.15631563365453016
1,-0.14290604562479103
1,-0.1342762434159408
1,-0.14734098370515314
1,-0.16534530885885013
1,-0.11029089999887431
1,-0.17609370398922497
1,-0.05391347982254313
1,-0.0263064705211844
1,-0.11407884925470402
1,-0.2527490881382959
1,-0.12169581149182518
1,-0.06629330936069144
1,-0.15453160468579497
1,-0.10836952890729587
1,-0.057689145957174226
1,-0.18892233163783215
1,-0.09768772366989592
1,-0.037759774729448026
1,-0.1339486105393235
1,-0.040891231120744775
1,-0.0793194051938626
1,-0.08746405924789702
1,-0.016220030769203087
1,-0.004239345835122421
1,-0.1708710467372061
1,-0.09174592868357388
1,-0.0785190621275429
1,-0.09099517295400417
1,-0.2161545377047447
1,-0.10895047476402249
1,-0.08424088184579559
1,-0.0635420790204948
1,-0.010705097670815178
1,-0.15539031691481653
1,-0.16822920773067107
1,-0.1614880975545554
1,-0.18763122401639554
1,-0.26630556170479247
1,-0.16048734497182537
1,-0.13125400838399415
1,-0.08704936319737731
1,-0.0898113357739585
1,-0.04197951916354281
1,-0.1600431755127849
1,-0.2282853222771415
1,-0.2669790429637773
1,-0.08718671524098287
1,-0.26151131224870183
1,-0.22369487484363382
1,-0.04350115170944924
1,0.02498600129448103
1,0.007855873382718759
1,-0.10997610911702727
1,-0.11963071073388343
1,-0.12760301642324934
1,-0.0818490796610245
1,-0.11894721108586892
1,-0.14770593014850308
1,-0.052714755262315505
1,-0.15094155249082641
1,-0.06424554646091796
1,-0.1491541649710464
1,-0.04352262068220969
1,-0.12582796249825515
1,-0.1039428089559018
1,-0.1002751230281016
1,-0.07979864988541796
1,-0.10637298154235064
1,-0.12385719488662746
1,-0.22005208877115456
1,-0.26260811261378847
1,-0.0703175885701326
1,-0.12282335333447203
1,-0.17189211066896437
