Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,50,0.0,1.0,0.0132891898913,1.0,0.0132891898913
1400,0,50,0.01,0.6063,0.0132891898913,0.6063,0.021918505511
1400,0,50,0.02,0.6917,0.0132891898913,0.6917,0.019212360693
1400,0,50,0.03,0.4424,0.0132891898913,0.4424,0.0300388559931
1400,0,50,0.04,0.4626,0.0132891898913,0.4626,0.0287271722684
1400,0,50,0.05,0.3365,0.0132891898913,0.3365,0.0394923919505
1401,0,100,0.0,1.0,0.0146945523467,1.0,0.0146945523467
1401,0,100,0.01,0.826,0.0146945523467,0.826,0.0177900149476
1401,0,100,0.02,0.6645,0.0146945523467,0.6645,0.0221136980387
1401,0,100,0.03,0.5547,0.0146945523467,0.5547,0.0264909903492
1401,0,100,0.04,0.4529,0.0146945523467,0.4529,0.032445467756
1401,0,100,0.05,0.3806,0.0146945523467,0.3806,0.0386089131547
1402,0,150,0.0,1.0,0.0165659581591,1.0,0.0165659581591
1402,0,150,0.01,0.7813,0.0165659581591,0.7813,0.0212030694472
1402,0,150,0.02,0.6743,0.0165659581591,0.6743,0.024567637786
1402,0,150,0.03,0.5402,0.0165659581591,0.5402,0.0306663423901
1402,0,150,0.04,0.459,0.0165659581591,0.459,0.0360914121113
1402,0,150,0.05,0.3742,0.0165659581591,0.3742,0.0442703317988
1403,0,200,0.0,1.0,0.0128145642198,1.0,0.0128145642198
1403,0,200,0.01,0.8058,0.0128145642198,0.8058,0.0159029091832
1403,0,200,0.02,0.6788,0.0128145642198,0.6788,0.018878261962
1403,0,200,0.03,0.5498,0.0128145642198,0.5498,0.0233076831935
1403,0,200,0.04,0.4481,0.0128145642198,0.4481,0.0285975546079
1403,0,200,0.05,0.388,0.0128145642198,0.388,0.0330272273706
1404,0,250,0.0,1.0,0.0150331370631,1.0,0.0150331370631
1404,0,250,0.01,0.8069,0.0150331370631,0.8069,0.0186307312717
1404,0,250,0.02,0.6908,0.0150331370631,0.6908,0.0217619239477
1404,0,250,0.03,0.5702,0.0150331370631,0.5702,0.0263646739093
1404,0,250,0.04,0.4735,0.0150331370631,0.4735,0.0317489695102
1404,0,250,0.05,0.3812,0.0150331370631,0.3812,0.0394363511624
1405,0,300,0.0,1.0,0.0140502655401,1.0,0.0140502655401
1405,0,300,0.01,0.8236,0.0140502655401,0.8236,0.017059574478
1405,0,300,0.02,0.6848,0.0140502655401,0.6848,0.0205173270153
1405,0,300,0.03,0.5588,0.0140502655401,0.5588,0.0251436391197
1405,0,300,0.04,0.4643,0.0140502655401,0.4643,0.0302611792809
1405,0,300,0.05,0.3848,0.0140502655401,0.3848,0.0365131640855
1406,0,400,0.0,1.0,0.012172438498,1.0,0.012172438498
1406,0,400,0.01,0.8106,0.012172438498,0.8106,0.015016578458
1406,0,400,0.02,0.677,0.012172438498,0.677,0.0179799682393
1406,0,400,0.03,0.5568,0.012172438498,0.5568,0.0218614197163
1406,0,400,0.04,0.4598,0.012172438498,0.4598,0.0264733329666
1406,0,400,0.05,0.3906,0.012172438498,0.3906,0.0311634370149
1407,0,500,0.0,1.0,0.0126870346695,1.0,0.0126870346695
1407,0,500,0.01,0.8065,0.0126870346695,0.8065,0.0157309791315
1407,0,500,0.02,0.6814,0.0126870346695,0.6814,0.0186190705452
1407,0,500,0.03,0.5711,0.0126870346695,0.5711,0.0222150843452
1407,0,500,0.04,0.4698,0.0126870346695,0.4698,0.0270051823532
1407,0,500,0.05,0.3978,0.0126870346695,0.3978,0.0318929981637
1408,0,600,0.0,1.0,0.0154178770361,1.0,0.0154178770361
1408,0,600,0.01,0.8177,0.0154178770361,0.8177,0.0188551755364
1408,0,600,0.02,0.6759,0.0154178770361,0.6759,0.0228108847997
1408,0,600,0.03,0.5807,0.0154178770361,0.5807,0.0265505029036
1408,0,600,0.04,0.4757,0.0154178770361,0.4757,0.0324109250286
1408,0,600,0.05,0.4054,0.0154178770361,0.4054,0.0380312704394
1409,0,700,0.0,1.0,0.0185253671741,1.0,0.0185253671741
1409,0,700,0.01,0.8311,0.0185253671741,0.8311,0.0222901782868
1409,0,700,0.02,0.6983,0.0185253671741,0.6983,0.0265292383991
1409,0,700,0.03,0.5786,0.0185253671741,0.5786,0.0320175720258
1409,0,700,0.04,0.4857,0.0185253671741,0.4857,0.0381415836404
1409,0,700,0.05,0.4052,0.0185253671741,0.4052,0.045719070025
1410,0,900,0.0,1.0,0.0140803637965,1.0,0.0140803637965
1410,0,900,0.01,0.8112,0.0140803637965,0.8112,0.0173574504395
1410,0,900,0.02,0.7073,0.0140803637965,0.7073,0.0199072017482
1410,0,900,0.03,0.5926,0.0140803637965,0.5926,0.0237603169027
1410,0,900,0.04,0.4944,0.0140803637965,0.4944,0.0284797002357
1410,0,900,0.05,0.4261,0.0140803637965,0.4261,0.0330447401937
1411,0,1000,0.0,1.0,0.0179391992595,1.0,0.0179391992595
1411,0,1000,0.01,0.814,0.0179391992595,0.814,0.0220383283286
1411,0,1000,0.02,0.6972,0.0179391992595,0.6972,0.0257303489092
1411,0,1000,0.03,0.5855,0.0179391992595,0.5855,0.0306391106055
1411,0,1000,0.04,0.4804,0.0179391992595,0.4804,0.0373422132796
1411,0,1000,0.05,0.4114,0.0179391992595,0.4114,0.0436052485646
1412,0,1200,0.0,1.0,0.0190878617802,1.0,0.0190878617802
1412,0,1200,0.01,0.8244,0.0190878617802,0.8244,0.0231536411696
1412,0,1200,0.02,0.6988,0.0190878617802,0.6988,0.0273152000289
1412,0,1200,0.03,0.5943,0.0190878617802,0.5943,0.0321182261151
1412,0,1200,0.04,0.5057,0.0190878617802,0.5057,0.0377454257073
1412,0,1200,0.05,0.4198,0.0190878617802,0.4198,0.0454689418299
1413,0,1400,0.0,1.0,0.0135914156723,1.0,0.0135914156723
1413,0,1400,0.01,0.8324,0.0135914156723,0.8324,0.0163279861512
1413,0,1400,0.02,0.7069,0.0135914156723,0.7069,0.0192267869179
1413,0,1400,0.03,0.6002,0.0135914156723,0.6002,0.0226448111834
1413,0,1400,0.04,0.5099,0.0135914156723,0.5099,0.0266550611341
1413,0,1400,0.05,0.4227,0.0135914156723,0.4227,0.0321538104383
1414,0,1600,0.0,1.0,0.0121208694278,1.0,0.0121208694278
1414,0,1600,0.01,0.8285,0.0121208694278,0.8285,0.0146298967143
1414,0,1600,0.02,0.7118,0.0121208694278,0.7118,0.0170284762964
1414,0,1600,0.03,0.607,0.0121208694278,0.607,0.0199684834065
1414,0,1600,0.04,0.5037,0.0121208694278,0.5037,0.0240636677145
