Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
ra16_c8_10c,1,222,217,5,98.39382275026622,0.4534277546095218,0.9975978116724441,0.9975422054611581,-170.64125719024483,-153.62787028088343,98.3938227502662,40960.078617307096,0.6733704438193895
