offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.000000000000000000e+03,1.500000000000000000e+02,2.255542576577810099e+00,0.000000000000000000e+00,1.370097320770207716e+01,0.000000000000000000e+00,9.999990209587779066e-01
-2.969849246231155576e+03,1.500000000000000000e+02,2.256145743042371699e+00,0.000000000000000000e+00,1.370911491787558134e+01,0.000000000000000000e+00,9.999989761741292504e-01
-2.939698492462311606e+03,1.500000000000000000e+02,2.256768486152312736e+00,0.000000000000000000e+00,1.371755443541314889e+01,0.000000000000000000e+00,9.999989254482327672e-01
-2.909547738693467181e+03,1.500000000000000000e+02,2.257411702125982966e+00,0.000000000000000000e+00,1.372631573475894129e+01,0.000000000000000000e+00,9.999988717499201929e-01
-2.879396984924623212e+03,1.500000000000000000e+02,2.258076332691822952e+00,0.000000000000000000e+00,1.373542128792405492e+01,0.000000000000000000e+00,9.999988172594049818e-01
-2.849246231155778787e+03,1.500000000000000000e+02,2.258763362898954075e+00,0.000000000000000000e+00,1.374489024973036067e+01,0.000000000000000000e+00,9.999987624741626391e-01
-2.819095477386934817e+03,1.500000000000000000e+02,2.259473822695620360e+00,0.000000000000000000e+00,1.375473813261851319e+01,0.000000000000000000e+00,9.999987058510653171e-01
-2.788944723618090393e+03,1.500000000000000000e+02,2.260208788680054148e+00,0.000000000000000000e+00,1.376497652257432946e+01,0.000000000000000000e+00,9.999986434066070462e-01
-2.758793969849246423e+03,1.500000000000000000e+02,2.260969423110686716e+00,0.000000000000000000e+00,1.377562541213910663e+01,0.000000000000000000e+00,9.999985738238978961e-01
-2.728643216080401999e+03,1.500000000000000000e+02,2.261756965212128101e+00,0.000000000000000000e+00,1.378670803528143551e+01,0.000000000000000000e+00,9.999984967710724426e-01
-2.698492462311557574e+03,1.500000000000000000e+02,2.262572761340128746e+00,0.000000000000000000e+00,1.379825880057194354e+01,0.000000000000000000e+00,9.999984162137758315e-01
-2.668341708542713604e+03,1.500000000000000000e+02,2.263418230270514364e+00,0.000000000000000000e+00,1.381030942135089390e+01,0.000000000000000000e+00,9.999983343458642704e-01
-2.638190954773869180e+03,1.500000000000000000e+02,2.264294865183143823e+00,0.000000000000000000e+00,1.382288804448455721e+01,0.000000000000000000e+00,9.999982508580989027e-01
-2.608040201005025210e+03,1.500000000000000000e+02,2.265204236861681597e+00,0.000000000000000000e+00,1.383601875198280595e+01,0.000000000000000000e+00,9.999981623052539570e-01
-2.577889447236180786e+03,1.500000000000000000e+02,2.266148012706630244e+00,0.000000000000000000e+00,1.384972570574052497e+01,0.000000000000000000e+00,9.999980636597182171e-01
-2.547738693467336816e+03,1.500000000000000000e+02,2.267127991384592089e+00,0.000000000000000000e+00,1.386404112928846644e+01,0.000000000000000000e+00,9.999979524880857618e-01
-2.517587939698492391e+03,1.500000000000000000e+02,2.268146132087469180e+00,0.000000000000000000e+00,1.387901047174977975e+01,0.000000000000000000e+00,9.999978318438741409e-01
-2.487437185929647967e+03,1.500000000000000000e+02,2.269204540542183679e+00,0.000000000000000000e+00,1.389468461691353696e+01,0.000000000000000000e+00,9.999977063971718927e-01
-2.457286432160803997e+03,1.500000000000000000e+02,2.270305451327311097e+00,0.000000000000000000e+00,1.391111184829026115e+01,0.000000000000000000e+00,9.999975779483534222e-01
-2.427135678391960028e+03,1.500000000000000000e+02,2.271451234997700297e+00,0.000000000000000000e+00,1.392833720631540473e+01,0.000000000000000000e+00,9.999974444983399380e-01
-2.396984924623115603e+03,1.500000000000000000e+02,2.272644394365064713e+00,0.000000000000000000e+00,1.394639894544411618e+01,0.000000000000000000e+00,9.999972971077013550e-01
-2.366834170854271179e+03,1.500000000000000000e+02,2.273887675456553126e+00,0.000000000000000000e+00,1.396535396498006776e+01,0.000000000000000000e+00,9.999971359122085124e-01
-2.336683417085427209e+03,1.500000000000000000e+02,2.275183991183555854e+00,0.000000000000000000e+00,1.398525356705215472e+01,0.000000000000000000e+00,9.999969526976741907e-01
-2.306532663316582784e+03,1.500000000000000000e+02,2.276536585494167930e+00,0.000000000000000000e+00,1.400617946151214710e+01,0.000000000000000000e+00,9.999967559830168495e-01
-2.276381909547738815e+03,1.500000000000000000e+02,2.277948936619787812e+00,0.000000000000000000e+00,1.402821357506616096e+01,0.000000000000000000e+00,9.999965511271604601e-01
-2.246231155778894390e+03,1.500000000000000000e+02,2.279424769382496940e+00,0.000000000000000000e+00,1.405143634546215026e+01,0.000000000000000000e+00,9.999963386704338042e-01
-2.216080402010050420e+03,1.500000000000000000e+02,2.280968074561731118e+00,0.000000000000000000e+00,1.407592640596186584e+01,0.000000000000000000e+00,9.999961129910854840e-01
-2.185929648241205996e+03,1.500000000000000000e+02,2.282583136766983323e+00,0.000000000000000000e+00,1.410176169817526670e+01,0.000000000000000000e+00,9.999958616354216456e-01
-2.155778894472361571e+03,1.500000000000000000e+02,2.284274653470572236e+00,0.000000000000000000e+00,1.412903885457393471e+01,0.000000000000000000e+00,9.999955777985189975e-01
-2.125628140703517602e+03,1.500000000000000000e+02,2.286047778978189449e+00,0.000000000000000000e+00,1.415787369110552163e+01,0.000000000000000000e+00,9.999952615612951456e-01
-2.095477386934673177e+03,1.500000000000000000e+02,2.287908197451709036e+00,0.000000000000000000e+00,1.418840640673408870e+01,0.000000000000000000e+00,9.999949232436063928e-01
-2.065326633165829207e+03,1.500000000000000000e+02,2.289862073895468697e+00,0.000000000000000000e+00,1.422078163596762579e+01,0.000000000000000000e+00,9.999945681019350996e-01
-2.035175879396984783e+03,1.500000000000000000e+02,2.291916093814410083e+00,0.000000000000000000e+00,1.425514717149047783e+01,0.000000000000000000e+00,9.999941932617583129e-01
-2.005025125628140813e+03,1.500000000000000000e+02,2.294077512231509797e+00,0.000000000000000000e+00,1.429165366296683715e+01,0.000000000000000000e+00,9.999937848728398526e-01
-1.974874371859296389e+03,1.500000000000000000e+02,2.296354275005012990e+00,0.000000000000000000e+00,1.433046598290155771e+01,0.000000000000000000e+00,9.999933240125324918e-01
-1.944723618090452192e+03,1.500000000000000000e+02,2.298755182273845676e+00,0.000000000000000000e+00,1.437177858288549714e+01,0.000000000000000000e+00,9.999927990690961055e-01
-1.914572864321607994e+03,1.500000000000000000e+02,2.301290079299421532e+00,0.000000000000000000e+00,1.441583110624685560e+01,0.000000000000000000e+00,9.999922183256354513e-01
-1.884422110552763797e+03,1.500000000000000000e+02,2.303969876674693218e+00,0.000000000000000000e+00,1.446289210633636912e+01,0.000000000000000000e+00,9.999915946480651963e-01
-1.854271356783919600e+03,1.500000000000000000e+02,2.306806593131295990e+00,0.000000000000000000e+00,1.451324690002633133e+01,0.000000000000000000e+00,9.999909306717182922e-01
