r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
0.556186,0.556186,176.090575,0.0,0.0,0.0,3.261684,0.0,0.0,0.0,0.0,30.868082,30.868082,0.025855,0.556186,30.868082,0.0,0.0,auto,3002.578638,0.0,0.0
