Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gc1p,1,212,205,7,47.08960813220631,0.2297054055229576,0.9733293669687076,0.9724141981882221,-304.41217400343686,-281.4650896885759,47.08960813220631,1765.5976922991133,0.4792759179459757
