Folder,Offset,SLP,Dly,Int,Int_err,nInt,nInt_err
1400,0,50,0.0,1.0,0.00825083786495,1.0,0.00825083786495
1400,0,50,0.01,0.622,0.00825083786495,0.622,0.0132650126446
1400,0,50,0.02,0.6983,0.00825083786495,0.6983,0.0118156062795
1400,0,50,0.03,0.4977,0.00825083786495,0.4977,0.0165779342273
1400,0,50,0.04,0.4943,0.00825083786495,0.4943,0.0166919641209
1400,0,50,0.05,0.3906,0.00825083786495,0.3906,0.0211234968381
1401,0,100,0.0,1.0,0.0163119537342,1.0,0.0163119537342
1401,0,100,0.01,0.8527,0.0163119537342,0.8527,0.0191297686574
1401,0,100,0.02,0.733,0.0163119537342,0.733,0.0222536885869
1401,0,100,0.03,0.6264,0.0163119537342,0.6264,0.0260407945948
1401,0,100,0.04,0.5104,0.0163119537342,0.5104,0.0319591570027
1401,0,100,0.05,0.443,0.0163119537342,0.443,0.0368215659913
1402,0,150,0.0,1.0,0.00781941639417,1.0,0.00781941639417
1402,0,150,0.01,0.8132,0.00781941639417,0.8132,0.00961561288019
1402,0,150,0.02,0.7256,0.00781941639417,0.7256,0.0107764834539
1402,0,150,0.03,0.5978,0.00781941639417,0.5978,0.013080321837
1402,0,150,0.04,0.5181,0.00781941639417,0.5181,0.0150924848372
1402,0,150,0.05,0.4269,0.00781941639417,0.4269,0.0183167402065
1403,0,200,0.0,1.0,0.0144826917627,1.0,0.0144826917627
1403,0,200,0.01,0.8639,0.0144826917627,0.8639,0.0167643150396
1403,0,200,0.02,0.7352,0.0144826917627,0.7352,0.019698982267
1403,0,200,0.03,0.6171,0.0144826917627,0.6171,0.023468954404
1403,0,200,0.04,0.5135,0.0144826917627,0.5135,0.0282038787978
1403,0,200,0.05,0.4481,0.0144826917627,0.4481,0.0323202226349
1404,0,250,0.0,1.0,0.0190232447507,1.0,0.0190232447507
1404,0,250,0.01,0.8314,0.0190232447507,0.8314,0.0228809775687
1404,0,250,0.02,0.7275,0.0190232447507,0.7275,0.0261487900353
1404,0,250,0.03,0.6204,0.0190232447507,0.6204,0.0306628703267
1404,0,250,0.04,0.5138,0.0190232447507,0.5138,0.0370246102582
1404,0,250,0.05,0.4436,0.0190232447507,0.4436,0.0428837798707
1405,0,300,0.0,1.0,0.0139982954593,1.0,0.0139982954593
1405,0,300,0.01,0.8425,0.0139982954593,0.8425,0.0166151874888
1405,0,300,0.02,0.7331,0.0139982954593,0.7331,0.019094660291
1405,0,300,0.03,0.6129,0.0139982954593,0.6129,0.0228394443781
1405,0,300,0.04,0.5119,0.0139982954593,0.5119,0.0273457617881
1405,0,300,0.05,0.4473,0.0139982954593,0.4473,0.0312950938058
1406,0,400,0.0,1.0,0.00974238201902,1.0,0.00974238201902
1406,0,400,0.01,0.8447,0.00974238201902,0.8447,0.0115335409246
1406,0,400,0.02,0.7244,0.00974238201902,0.7244,0.0134488984249
1406,0,400,0.03,0.6211,0.00974238201902,0.6211,0.0156856899356
1406,0,400,0.04,0.5239,0.00974238201902,0.5239,0.0185958809296
1406,0,400,0.05,0.4427,0.00974238201902,0.4427,0.0220067359815
1407,0,500,0.0,1.0,0.0136096920163,1.0,0.0136096920163
1407,0,500,0.01,0.8508,0.0136096920163,0.8508,0.0159963469867
1407,0,500,0.02,0.7385,0.0136096920163,0.7385,0.018428831437
1407,0,500,0.03,0.6242,0.0136096920163,0.6242,0.021803415598
1407,0,500,0.04,0.5256,0.0136096920163,0.5256,0.0258936301679
1407,0,500,0.05,0.4609,0.0136096920163,0.4609,0.0295285138127
1408,0,600,0.0,1.0,0.00863109532105,1.0,0.00863109532105
1408,0,600,0.01,0.8448,0.00863109532105,0.8448,0.0102167321509
1408,0,600,0.02,0.7396,0.00863109532105,0.7396,0.011669950407
1408,0,600,0.03,0.624,0.00863109532105,0.624,0.0138318835273
1408,0,600,0.04,0.521,0.00863109532105,0.521,0.0165664017679
1408,0,600,0.05,0.4608,0.00863109532105,0.4608,0.0187306756099
1409,0,700,0.0,1.0,0.0128416643757,1.0,0.0128416643757
1409,0,700,0.01,0.8469,0.0128416643757,0.8469,0.0151631413103
1409,0,700,0.02,0.7327,0.0128416643757,0.7327,0.0175264970325
1409,0,700,0.03,0.6446,0.0128416643757,0.6446,0.0199219118457
1409,0,700,0.04,0.5359,0.0128416643757,0.5359,0.0239627997308
1409,0,700,0.05,0.469,0.0128416643757,0.469,0.0273809474962
1410,0,900,0.0,1.0,0.010970893077,1.0,0.010970893077
1410,0,900,0.01,0.8596,0.010970893077,0.8596,0.0127627885958
1410,0,900,0.02,0.7428,0.010970893077,0.7428,0.0147696460379
1410,0,900,0.03,0.6509,0.010970893077,0.6509,0.0168549594054
1410,0,900,0.04,0.5513,0.010970893077,0.5513,0.0199000418592
1410,0,900,0.05,0.487,0.010970893077,0.487,0.0225275011847
1411,0,1000,0.0,1.0,0.0232219839944,1.0,0.0232219839944
1411,0,1000,0.01,0.856,0.0232219839944,0.856,0.0271284859748
1411,0,1000,0.02,0.7579,0.0232219839944,0.7579,0.0306399049933
1411,0,1000,0.03,0.6549,0.0232219839944,0.6549,0.0354588242395
1411,0,1000,0.04,0.5553,0.0232219839944,0.5553,0.0418188078416
1411,0,1000,0.05,0.494,0.0232219839944,0.494,0.0470080647661
1412,0,1200,0.0,1.0,0.0117480538089,1.0,0.0117480538089
1412,0,1200,0.01,0.8493,0.0117480538089,0.8493,0.0138326313539
1412,0,1200,0.02,0.7527,0.0117480538089,0.7527,0.015607883365
