delay(s),vol_rel
0.0,1.0
0.01,0.883612561752
0.015,0.822831848155
0.02,0.770834456441
0.03,0.677607024019
0.05,0.510634441989
0.07,0.384878710126
0.1,0.224442040198
0.15,0.0618424946406
0.2,-0.0380381739935
0.25,-0.1010724195
0.3,-0.133386759796
0.5,-0.180051718383
0.7,-0.16674447173
1.0,-0.11317623019
