r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.98478,2.98478,150.88,0.0,0.0,0.0,2.624351,0.0,0.0,0.0,0.0,23.334067,23.334067,0.006295,2.98478,23.334067,0.0,0.0,auto,3652.049763,0.0,0.0
