offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-3.500000000000000000e+03,2.000000000000000000e+02,3.026769737141803418e+00,0.000000000000000000e+00,2.494592048681909091e+01,0.000000000000000000e+00,9.999997293167486312e-01
-3.464824120603015217e+03,2.000000000000000000e+02,3.028248669017732375e+00,0.000000000000000000e+00,2.495289213170633502e+01,0.000000000000000000e+00,9.999997178463185810e-01
-3.429648241206029979e+03,2.000000000000000000e+02,3.029774169475524026e+00,0.000000000000000000e+00,2.496009893968846427e+01,0.000000000000000000e+00,9.999997056479146273e-01
-3.394472361809045196e+03,2.000000000000000000e+02,3.031348212101358630e+00,0.000000000000000000e+00,2.496754749977901611e+01,0.000000000000000000e+00,9.999996902270018584e-01
-3.359296482412060413e+03,2.000000000000000000e+02,3.032972942836325903e+00,0.000000000000000000e+00,2.497526359837343080e+01,0.000000000000000000e+00,9.999996801657519141e-01
-3.324120603015075176e+03,2.000000000000000000e+02,3.034650516468596404e+00,0.000000000000000000e+00,2.498324304363995907e+01,0.000000000000000000e+00,9.999996660718618591e-01
-3.288944723618090393e+03,2.000000000000000000e+02,3.036383285707451751e+00,0.000000000000000000e+00,2.499150405606201275e+01,0.000000000000000000e+00,9.999996512070166155e-01
-3.253768844221105610e+03,2.000000000000000000e+02,3.038173714271760861e+00,0.000000000000000000e+00,2.500005981746369343e+01,0.000000000000000000e+00,9.999996354810615218e-01
-3.218592964824120827e+03,2.000000000000000000e+02,3.040024404011107961e+00,0.000000000000000000e+00,2.500892381839946665e+01,0.000000000000000000e+00,9.999996185490843681e-01
-3.183417085427135589e+03,2.000000000000000000e+02,3.041938114255451797e+00,0.000000000000000000e+00,2.501811241572818290e+01,0.000000000000000000e+00,9.999996012673749712e-01
-3.148241206030150806e+03,2.000000000000000000e+02,3.043917760644808457e+00,0.000000000000000000e+00,2.502764176685593611e+01,0.000000000000000000e+00,9.999995835424297930e-01
-3.113065326633165569e+03,2.000000000000000000e+02,3.045966417281720684e+00,0.000000000000000000e+00,2.503752575715509465e+01,0.000000000000000000e+00,9.999995639985572726e-01
-3.077889447236180786e+03,2.000000000000000000e+02,3.048087359255897244e+00,0.000000000000000000e+00,2.504778360404463911e+01,0.000000000000000000e+00,9.999995433139141632e-01
-3.042713567839196003e+03,2.000000000000000000e+02,3.050284052504053545e+00,0.000000000000000000e+00,2.505843399273567229e+01,0.000000000000000000e+00,9.999995213206128719e-01
-3.007537688442211220e+03,2.000000000000000000e+02,3.052560168357844717e+00,0.000000000000000000e+00,2.506949532965995786e+01,0.000000000000000000e+00,9.999994969283750867e-01
-2.972361809045225982e+03,2.000000000000000000e+02,3.054919642376249023e+00,0.000000000000000000e+00,2.508099553952752103e+01,0.000000000000000000e+00,9.999994742684127358e-01
-2.937185929648241199e+03,2.000000000000000000e+02,3.057366592008525785e+00,0.000000000000000000e+00,2.509294963043601001e+01,0.000000000000000000e+00,9.999994483130156819e-01
-2.902010050251256416e+03,2.000000000000000000e+02,3.059905443180169993e+00,0.000000000000000000e+00,2.510538423687000886e+01,0.000000000000000000e+00,9.999994206582404344e-01
-2.866834170854271179e+03,2.000000000000000000e+02,3.062540895861862733e+00,0.000000000000000000e+00,2.511832523346333801e+01,0.000000000000000000e+00,9.999993912642350935e-01
-2.831658291457286396e+03,2.000000000000000000e+02,3.065277954559647799e+00,0.000000000000000000e+00,2.513179974913066417e+01,0.000000000000000000e+00,9.999993598065878286e-01
-2.796482412060301613e+03,2.000000000000000000e+02,3.068121926492592078e+00,0.000000000000000000e+00,2.514583118041014131e+01,0.000000000000000000e+00,9.999993214594942170e-01
-2.761306532663316830e+03,2.000000000000000000e+02,3.071078613312913319e+00,0.000000000000000000e+00,2.516047162752806798e+01,0.000000000000000000e+00,9.999992925381344655e-01
-2.726130653266331592e+03,2.000000000000000000e+02,3.074153981623332310e+00,0.000000000000000000e+00,2.517573170243940694e+01,0.000000000000000000e+00,9.999992549793007557e-01
-2.690954773869346809e+03,2.000000000000000000e+02,3.077354575024305650e+00,0.000000000000000000e+00,2.519165519455634694e+01,0.000000000000000000e+00,9.999992149550209763e-01
-2.655778894472361571e+03,2.000000000000000000e+02,3.080687351123657436e+00,0.000000000000000000e+00,2.520828029425547356e+01,0.000000000000000000e+00,9.999991722088901192e-01
-2.620603015075376788e+03,2.000000000000000000e+02,3.084159758691252584e+00,0.000000000000000000e+00,2.522564735993876184e+01,0.000000000000000000e+00,9.999991260186735786e-01
-2.585427135678392006e+03,2.000000000000000000e+02,3.087779782715275090e+00,0.000000000000000000e+00,2.524379955384227969e+01,0.000000000000000000e+00,9.999990756496951461e-01
-2.550251256281407223e+03,2.000000000000000000e+02,3.091556049810448403e+00,0.000000000000000000e+00,2.526279258597253374e+01,0.000000000000000000e+00,9.999990275348070723e-01
-2.515075376884421985e+03,2.000000000000000000e+02,3.095497702875170454e+00,0.000000000000000000e+00,2.528266541669927392e+01,0.000000000000000000e+00,9.999989720518898118e-01
-2.479899497487437202e+03,2.000000000000000000e+02,3.099614678529786449e+00,0.000000000000000000e+00,2.530347718763368903e+01,0.000000000000000000e+00,9.999989126874766487e-01
-2.444723618090451964e+03,2.000000000000000000e+02,3.103917644964459210e+00,0.000000000000000000e+00,2.532528634249695187e+01,0.000000000000000000e+00,9.999988489429795235e-01
-2.409547738693467181e+03,2.000000000000000000e+02,3.108418091759378665e+00,0.000000000000000000e+00,2.534815428692451178e+01,0.000000000000000000e+00,9.999987787848283460e-01
-2.374371859296482398e+03,2.000000000000000000e+02,3.113128483936101532e+00,0.000000000000000000e+00,2.537215657698249061e+01,0.000000000000000000e+00,9.999987092779715203e-01
-2.339195979899497615e+03,2.000000000000000000e+02,3.118062179394298195e+00,0.000000000000000000e+00,2.539735843406288041e+01,0.000000000000000000e+00,9.999986315531467218e-01
-2.304020100502512832e+03,2.000000000000000000e+02,3.123233705295473506e+00,0.000000000000000000e+00,2.542384118351662892e+01,0.000000000000000000e+00,9.999985475055590545e-01
-2.268844221105527595e+03,2.000000000000000000e+02,3.128658790599347039e+00,0.000000000000000000e+00,2.545169122835710596e+01,0.000000000000000000e+00,9.999984571476153716e-01
-2.233668341708542812e+03,2.000000000000000000e+02,3.134354491458896774e+00,0.000000000000000000e+00,2.548100101037368859e+01,0.000000000000000000e+00,9.999983595227625033e-01
-2.198492462311557574e+03,2.000000000000000000e+02,3.140339287571255689e+00,0.000000000000000000e+00,2.551186461548957141e+01,0.000000000000000000e+00,9.999982463047379921e-01
-2.163316582914572791e+03,2.000000000000000000e+02,3.146633539328221651e+00,0.000000000000000000e+00,2.554441496709154080e+01,0.000000000000000000e+00,9.999981455158661880e-01
-2.128140703517588008e+03,2.000000000000000000e+02,3.153258996791457491e+00,0.000000000000000000e+00,2.557874368407249221e+01,0.000000000000000000e+00,9.999980244479538261e-01
-2.092964824120603225e+03,2.000000000000000000e+02,3.160239712257555400e+00,0.000000000000000000e+00,2.561498873464381631e+01,0.000000000000000000e+00,9.999978938233804460e-01
