r1b,r1c,lf,k12,k31,pc,dwb,dwc,te,kexbc,k13,r2c,r2b,pb,r1,r2,k23,k21,alignmag,kexab,kexac,k32
2.955197,2.955197,150.88,0.0,0.0,0.0,2.771747,0.0,0.0,0.0,0.0,24.635964,24.635964,0.005588,2.955197,24.635964,0.0,0.0,auto,3067.511064,0.0,0.0
