filename,mds,bds,mss,bss,delH,Tm(K),Tm(C),delS,delG_25C,delG_37C,Ct,redchi2,aic,bic,mode
20210212_probe21_melting1_gag_m1a.txt,0.00036708225224528555,0.7166751170734392,0.00193029471370231,0.7071940372245644,-28.8938046482987,324.3635699335993,51.20356993359928,-0.06243143515703993,-10.279247941875674,-9.530070719991194,3.0,0.11224883802252612,-2750.507934216553,-2731.871991474532,duplex
avg,0.00036708225224528555,0.7166751170734392,0.00193029471370231,0.7071940372245644,-28.8938046482987,324.3635699335993,51.20356993359928,-0.06243143515703993,-10.279247941875674,-9.530070719991194,3.0,0.11224883802252612,-2750.507934216553,-2731.871991474532,duplex
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
