offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
2.400000000000000000e+03,2.000000000000000000e+02,-6.582959288812480736e+01,-6.582959288812480736e+01,-1.944980797787896336e+03,-1.944980797787896336e+03,-1.224147650065338544e+00,-1.951497960997891596e+03,-3.032594124055549401e+01,-3.032594124055549401e+01,-1.203149518891637682e+00
2.375879396984924824e+03,2.000000000000000000e+02,-6.582549133889460791e+01,-6.582549133889460791e+01,-1.944978999846416627e+03,-1.944978999846416627e+03,-1.229176843763242655e+00,-1.951504730785618449e+03,-3.032388499990156561e+01,-3.032388499990156561e+01,-1.207262000198646046e+00
2.351758793969849194e+03,2.000000000000000000e+02,-6.582125876561121913e+01,-6.582125876561121913e+01,-1.944977124919802236e+03,-1.944977124919802236e+03,-1.234383072166433504e+00,-1.951511739557005512e+03,-3.032176577246445959e+01,-3.032176577246445959e+01,-1.211500455070965820e+00
2.327638190954774018e+03,2.000000000000000000e+02,-6.581688954409764847e+01,-6.581688954409764847e+01,-1.944975168694765216e+03,-1.944975168694765216e+03,-1.239774981065675741e+00,-1.951518998541203928e+03,-3.031958096568905603e+01,-3.031958096568905603e+01,-1.215870068620676925e+00
2.303517587939698387e+03,2.000000000000000000e+02,-6.581237774606688617e+01,-6.581237774606688617e+01,-1.944973126560043511e+03,-1.944973126560043511e+03,-1.245361761672730383e+00,-1.951526519626110030e+03,-3.031732785259509910e+01,-3.031732785259509910e+01,-1.220376294811067019e+00
2.279396984924623212e+03,2.000000000000000000e+02,-6.580771711925899581e+01,-6.580771711925899581e+01,-1.944970993581912126e+03,-1.944970993581912126e+03,-1.251153192954877813e+00,-1.951534315404695008e+03,-3.031500356334390744e+01,-3.031500356334390744e+01,-1.225024873314706220e+00
2.255276381909547581e+03,2.000000000000000000e+02,-6.580290106600705258e+01,-6.580290106600705258e+01,-1.944968764477502646e+03,-1.944968764477502646e+03,-1.257159687876059140e+00,-1.951542399225104191e+03,-3.031260507619253985e+01,-3.031260507619253985e+01,-1.229821847614334329e+00
2.231155778894472405e+03,2.000000000000000000e+02,-6.579792262017917892e+01,-6.579792262017917892e+01,-1.944966433585384038e+03,-1.944966433585384038e+03,-1.263392343954637509e+00,-1.951550785244915460e+03,-3.031012920777357067e+01,-3.031012920777357067e+01,-1.234773584452023787e+00
2.207035175879396775e+03,2.000000000000000000e+02,-6.579277442228385553e+01,-6.579277442228385553e+01,-1.944963994833451125e+03,-1.944963994833451125e+03,-1.269862998608229709e+00,-1.951559488489927844e+03,-3.030757260262862474e+01,-3.030757260262862474e+01,-1.239886794742371068e+00
2.182914572864321599e+03,2.000000000000000000e+02,-6.578744869260435735e+01,-6.578744869260435735e+01,-1.944961441703530227e+03,-1.944961441703530227e+03,-1.276584289797689786e+00,-1.951568524917919831e+03,-3.030493172196065643e+01,-3.030493172196065643e+01,-1.245168556076683641e+00
